cluster_id,go_term,k,K,n,N,pval,overlap_genes,pval_adj,significant
0,cation homeostasis (GO:0055080),1,7,1375,12875,0.5465081436176709,SLC7A8,0.7782246162353882,False
0,cation transmembrane transport (GO:0098655),6,44,1375,12875,0.3280281674443344,ATP1B1;SLC3A2;SLC44A4;SLC7A8;TRPM4;TRPM6,0.6635032128376692,False
0,cation transport (GO:0006812),19,174,1375,12875,0.4954677891929147,AQP1;ATP10D;ATP1A4;ATP1B1;KCNJ15;KCNJ6;KCNK17;KCNK6;KCNMB1;KCNN1;SCN11A;SCN9A;SGK1;SLC22A18;SLC3A2;SLC7A8;TAF7;TRPM4;TRPM6,0.760493910083761,False
0,caveolin-mediated endocytosis (GO:0072584),1,5,1375,12875,0.4315232962196622,MLC1,0.7281519917632264,False
0,CD40 signaling pathway (GO:0023035),1,9,1375,12875,0.6382486475785212,PHB,0.8144785734829143,False
0,cell chemotaxis (GO:0060326),13,69,1375,12875,0.02926071817205479,AZU1;BIN2;CCL25;CCR10;CCR7;CCRL2;CORO1B;EGR3;HMGB2;HOXB9;KIT;NR4A1;RAB13,0.20877600536383695,False
0,cell communication by electrical coupling involved in cardiac conduction (GO:0086064),2,17,1375,12875,0.5555396919354071,ATP1B1;ATP1B2,0.7825505168260725,False
0,cell cycle checkpoint signaling (GO:0000075),1,12,1375,12875,0.7422842996009014,NABP1,0.8665749201989765,False
0,cell cycle G1/S phase transition (GO:0044843),8,63,1375,12875,0.35820266017824043,CAMK2A;CCNA2;CDKN1A;CDKN2C;CDKN2D;GPR132;MYC;PIM2,0.7032757115717521,False
0,cell cycle G2/M phase transition (GO:0044839),19,131,1375,12875,0.10313518056181624,AURKA;CCNA2;CCNB1;CCNB2;CDK1;CDKN1A;CNTRL;DYNLL1;HSP90AA1;OPTN;PHLDA1;PLK1;PPP1CB;PPP1R12A;PRKAR2B;SDCCAG8;TUBA1A;TUBB;TUBB4B,0.4081591902037511,False
0,cell differentiation in hindbrain (GO:0021533),2,12,1375,12875,0.37216426682301557,FAIM2;LHX1,0.7087066120266905,False
0,cell differentiation in spinal cord (GO:0021515),3,11,1375,12875,0.10449707922569768,LHX1;MDGA1;SOX4,0.4081591902037511,False
0,cell differentiation involved in metanephros development (GO:0072202),1,10,1375,12875,0.676909312088045,TCF21,0.834238307702991,False
0,cell junction assembly (GO:0034329),11,102,1375,12875,0.533818068923849,ACTB;ACTG1;CAPZA1;CDC42;FARP1;FLNA;FN1;LIMS1;PCDHB5;TLN1;VMP1,0.7782246162353882,False
0,cell junction maintenance (GO:0034331),2,14,1375,12875,0.4499578052356693,CSF1R;PRTN3,0.7489115711008046,False
0,cell junction organization (GO:0034330),13,72,1375,12875,0.0399139602517734,ACTB;ACTG1;CAPZA1;CDC42;ELFN1;FLNA;LIMS1;PAK3;SNCA;SNCG;TGFB1;TJP2;VMP1,0.24925308201855037,False
0,cell migration involved in heart development (GO:0060973),1,8,1375,12875,0.594965658579258,FOLR1,0.7982551450045406,False
0,cell morphogenesis involved in neuron differentiation (GO:0048667),12,76,1375,12875,0.10747964175621848,ACTB;CTNNA2;FARP1;FGFR2;KLF7;MAP1A;MAP1B;MEF2C;NTNG2;PAK3;SDC2;SLITRK5,0.41046612729203,False
0,cell projection assembly (GO:0030031),6,22,1375,12875,0.024383690043630814,CAPG;CDC42;GSN;NCKAP1L;RAC2;RHOH,0.18764175684425785,False
0,cell projection organization (GO:0030030),9,30,1375,12875,0.003141413602689581,ATP1B2;CAPG;CDC42;GSN;NCKAP1L;NPHP1;PLEK;RAC2;RHOH,0.06765374243318077,False
0,cell proliferation in forebrain (GO:0021846),1,11,1375,12875,0.7114409635360774,KIF14,0.8546291965651902,False
0,cell surface receptor signaling pathway involved in heart development (GO:0061311),2,17,1375,12875,0.5555396919354071,HEY1;TGFB1,0.7825505168260725,False
0,cell-cell junction organization (GO:0045216),8,82,1375,12875,0.6599333483140625,CADM2;CDH15;CSF1R;LIMS1;PRTN3;TGFB1;TJP2;TLN1,0.834238307702991,False
0,cell-matrix adhesion (GO:0007160),10,100,1375,12875,0.6354492069049065,BCAM;CD34;CD63;CD96;FERMT3;FN1;ITGA3;ITGB2;ITGB7;ZYX,0.8144785734829143,False
0,cellular amino acid biosynthetic process (GO:0008652),2,7,1375,12875,0.16675704585536705,ALDH1A1;GAD1,0.4798284694102779,False
0,cellular amino acid catabolic process (GO:0009063),8,90,1375,12875,0.758502423680178,ABAT;CRYM;GAD1;GLUL;HDC;HMGCL;HNMT;SDSL,0.8836160231552572,False
0,cellular biogenic amine biosynthetic process (GO:0042401),8,17,1375,12875,0.00016621945269392933,DDC;HDC;PNMT;PRG3;SAT1;SAT2;SMOX;SRM,0.008903395812246626,True
0,cellular biogenic amine catabolic process (GO:0042402),4,10,1375,12875,0.01603388824440621,COMT;HNMT;SLC44A1;SMOX,0.15393684403788666,False
0,cellular biogenic amine metabolic process (GO:0006576),5,13,1375,12875,0.008514029382932534,DDC;HNMT;OAZ2;ODC1;SRM,0.11936783477145009,False
0,cellular calcium ion homeostasis (GO:0006874),12,136,1375,12875,0.7979246252443817,ATP1B1;ATP2B4;CALR;CAV2;CCL5;GPER1;HERPUD1;HRC;SLC24A3;STIM2;TMEM178A;TNNI3,0.8974618075469737,False
0,cellular component assembly (GO:0022607),42,261,1375,12875,0.0043814705485700186,ACTB;ACTG1;AIF1;ARL6IP1;CALD1;CAPG;CAPN3;CAPZA1;CD3G;CD74;CDC42;CORO1B;DMTN;ESPN;FLNA;GSN;HAS1;HES1;JCHAIN;LAMC1;LIMA1;LIMS1;LPXN;M1AP;MDM4;MICAL1;NCKAP1L;PTK2B;QSOX1;RAC2;RHOH;RTN4;SKAP2;SLC2A1;SYCE3;TAPBP;TGFB1;TLCD2;TRAF1;VAMP2;VIL1;VMP1,0.08218812068869796,False
0,cellular component disassembly (GO:0022411),10,66,1375,12875,0.1622739365520732,ADAM8;CAPG;CTSL;CTSS;GSN;LAMC1;MMP2;MMP9;TIMP1;TIMP2,0.4798284694102779,False
0,cellular component maintenance (GO:0043954),2,13,1375,12875,0.411699750383368,INSR;ITGA3,0.7281519917632264,False
0,cellular copper ion homeostasis (GO:0006878),2,14,1375,12875,0.4499578052356693,MT2A;SLC31A2,0.7489115711008046,False
0,cellular defense response (GO:0006968),8,49,1375,12875,0.14673116291369895,LGALS3BP;LSP1;LY96;NCF1;NCF2;PRF1;PTK2B;TYROBP,0.4767051311457498,False
0,cellular glucose homeostasis (GO:0001678),7,43,1375,12875,0.16973651506954365,FOXA3;GPER1;LIN28A;NUCKS1;PIK3R1;SOX4;ZBTB20,0.48639174208542757,False
0,cellular heat acclimation (GO:0070370),3,6,1375,12875,0.018964842236721652,HSPA1A;HSPA1B;HSPA6,0.1630352075411997,False
0,cellular hyperosmotic response (GO:0071474),2,6,1375,12875,0.12784984334554994,AQP1;RCSD1,0.4316761853445692,False
0,cellular hypotonic response (GO:0071476),1,7,1375,12875,0.5465081436176709,MYLK,0.7782246162353882,False
0,cellular ion homeostasis (GO:0006873),1,7,1375,12875,0.5465081436176709,SLC4A1,0.7782246162353882,False
0,cellular iron ion homeostasis (GO:0006879),12,58,1375,12875,0.017920326930393284,ABCG2;ALAS2;CYBRD1;FRRS1;FTH1;FTL;HAMP;HEPH;MYC;SLC40A1;TF;TFRC,0.1630352075411997,False
0,cellular modified amino acid biosynthetic process (GO:0042398),1,20,1375,12875,0.8957094548448084,HAGH,0.9474111651497745,False
0,cellular modified amino acid catabolic process (GO:0042219),1,17,1375,12875,0.8535763453394019,GGT5,0.9301622250464322,False
0,cellular potassium ion homeostasis (GO:0030007),3,13,1375,12875,0.15471910724107646,ATP1A4;ATP1B1;ATP1B2,0.4798284694102779,False
0,cellular protein catabolic process (GO:0044257),11,60,1375,12875,0.05084568385891711,BNIP3L;CLTA;CTSB;CTSC;CTSL;CTSO;CTSS;CTSW;CTSZ;DENND3;MYLIP,0.28784995550481796,False
0,cellular protein metabolic process (GO:0044267),49,417,1375,12875,0.2575483002891927,ABL2;ADAM17;APLP2;APOE;APOL1;C3;CHGB;CKAP4;CLN5;CSF2RA;CST3;DENND3;DNAJC3;EEF1A2;FN1;HRC;IGFBP2;IGFBP4;IGFBP6;LAMC1;LGALS1;LOXL2;MANBA;MFGE8;MMP2;MSRB1;MSRB2;PGA4;PGA5;PLAT;QSOX1;RPL10;RPL14;RPL3;RPL34;RPL3L;RPL7;RPL7A;RPS3A;RPS4X;RPS6;SCG3;SDC2;TF;TIMP1;UBA7;UBE2L6;UBE2S;VGF,0.5977982214490261,False
0,cellular protein-containing complex assembly (GO:0034622),20,168,1375,12875,0.33768758285572276,CALY;CASQ1;CENPA;CENPE;CENPF;CLTA;CLU;CYBA;DLGAP5;DNAJC28;HSP90AA1;HSP90AB1;HSPA1A;PDE4DIP;RTN4;SNCA;TCF4;TGFB1;VAMP2;VAMP8,0.6737625220492883,False
0,cellular respiration (GO:0045333),2,42,1375,12875,0.947825209415256,COX4I2;MDH2,0.9744128260179478,False
0,cellular response to acetylcholine (GO:1905145),1,10,1375,12875,0.676909312088045,ATP2B4,0.834238307702991,False
0,cellular response to acid chemical (GO:0071229),3,28,1375,12875,0.5874710296891913,CPEB4;KLF2;SESN2,0.7982551450045406,False
0,cellular response to alcohol (GO:0097306),4,48,1375,12875,0.7686725273860546,ADCY2;AHR;CTNNB1;MLC1,0.8836160231552572,False
0,cellular response to alkaloid (GO:0071312),1,18,1375,12875,0.8692344978637698,GSTM2,0.9366597514251017,False
0,cellular response to amino acid starvation (GO:0034198),8,74,1375,12875,0.5409952045098878,ATF4;ATP6V0B;ATP6V0E1;ATP6V1B1;CDKN1A;CEBPB;SESN2;SESN3,0.7782246162353882,False
0,cellular response to amino acid stimulus (GO:0071230),3,34,1375,12875,0.7191109879197428,CPEB4;SESN2;SESN3,0.8598871515537165,False
0,cellular response to amyloid-beta (GO:1904646),4,35,1375,12875,0.5225628437230181,CASP4;ICAM1;LRP1;NTRK1,0.7782246162353882,False
0,cellular response to antibiotic (GO:0071236),1,5,1375,12875,0.4315232962196622,MEF2C,0.7281519917632264,False
0,cellular response to arsenic-containing substance (GO:0071243),2,15,1375,12875,0.48676029982578545,ATF3;MKNK2,0.7564168211837425,False
0,cellular response to ATP (GO:0071318),2,15,1375,12875,0.48676029982578545,P2RX4;P2RX7,0.7564168211837425,False
0,cellular response to BMP stimulus (GO:0071773),10,71,1375,12875,0.22294294805326748,ACVRL1;AMHR2;ENG;GDF15;LEFTY1;LEFTY2;RGMA;RUNX2;SMAD9;TGFB1,0.5693494113487478,False
0,cellular response to cadmium ion (GO:0071276),8,27,1375,12875,0.0057403286155905476,FOS;JUN;MMP9;MT1E;MT1F;MT1G;MT2A;NCF1,0.09447478019547156,False
0,cellular response to calcium ion (GO:0071277),10,69,1375,12875,0.19765961153386122,CAPN3;CARF;DMTN;ITPKB;MEF2C;PLCG2;RASA4;SMPD1;SYT1;SYT11,0.5369452906296959,False
0,cellular response to cAMP (GO:0071320),5,31,1375,12875,0.23164158013463004,AHR;AQP1;DMTN;KCNQ1;ZFP36L1,0.5814128879762799,False
0,cellular response to catecholamine stimulus (GO:0071870),4,24,1375,12875,0.2501230526976236,ATF4;ATP2B4;KCNQ1;SNCA,0.5870865809947592,False
0,cellular response to chemical stress (GO:0062197),22,101,1375,12875,0.0008382675440208406,AIF1;ALDH3B1;ATF4;CCS;CYBA;CYBB;G6PD;GPX3;GPX7;GSTP1;HSPA1A;HSPA1B;NCF1;NCF2;NFE2L2;NOX5;PRDX1;PRDX2;PRDX5;SESN2;SNCA;SOD2,0.02736157655405525,True
0,cellular response to cold (GO:0070417),2,6,1375,12875,0.12784984334554994,DNAJC3;NFKBIA,0.4316761853445692,False
0,cellular response to copper ion (GO:0071280),6,19,1375,12875,0.011698936222586132,AQP1;MT1E;MT1F;MT1G;MT2A;SNCA,0.12877966564833065,False
0,cellular response to cytokine stimulus (GO:0071345),89,482,1375,12875,1.3324560908179764e-07,ABL2;AIF1;ALOX5;ANXA1;ASAH1;AXL;BCL2L1;BCL2L11;BCL6;BIRC5;CCL2;CCL25;CCL5;CCR7;CD4;CD47;CDKN1A;CEBPA;CEBPD;CSF1R;CSF2RA;CSF3R;CXCL8;DUSP1;EBI3;EGR1;FLT3LG;FN1;FOS;GAPDH;GBP2;GPER1;GRAP2;HCLS1;HLA-DPA1;HSP90AA1;HSPA8;ICAM1;IFITM2;IL10RA;IL10RB;IL18;IL1R2;IL2RG;IL32;IL34;IL3RA;IL6R;IL6ST;IRF1;ITGAM;ITGAX;ITGB2;JUNB;KIT;LGALS9;LIF;MMP2;MMP9;MT2A;MYC;NANOG;NFE2L2;OPRD1;PDE1B;PHB;PIK3R1;PIM1;PLP2;PRTN3;PTAFR;PTPN12;PTPN6;PTPN7;PYCARD;S1PR1;SELPLG;SOCS1;SOCS2;SOCS3;TGFB1;TIMP1;UBB;UBC;VIM;ZEB1;ZFP36;ZFP36L1;ZFP36L2,3.976429676741075e-05,True
0,cellular response to decreased oxygen levels (GO:0036294),15,69,1375,12875,0.005436650396198494,ADAM8;AQP1;BNIP3L;CARD16;CPEB4;HP1BP3;LMNA;MDM4;MGARP;MYC;NDRG1;OPRD1;PMAIP1;RGCC;ZFP36L1,0.0943993585917173,False
0,cellular response to DNA damage stimulus (GO:0006974),30,350,1375,12875,0.9200461550263996,ASH2L;BCL2L1;BCL2L11;BCL3;BCL6;BTG2;CDK1;CDKN1A;DDIT3;FAM111A;FNIP2;GADD45A;HERC2;IRF7;MAPKAPK2;MBD4;MSH6;MYC;NABP1;NPM1;PPP1R15A;PRAP1;RMI2;RNF168;SLF2;TAOK3;TOP2A;UBA7;WDR76;ZBTB38,0.9638798484704859,False
0,cellular response to drug (GO:0035690),6,26,1375,12875,0.05218855024754675,FBP1;KCNH2;KCNQ1;MEF2C;MYC;TFRC,0.291502356863971,False
0,cellular response to dsRNA (GO:0071359),2,18,1375,12875,0.5873877524251477,DDX58;NPM1,0.7982551450045406,False
0,cellular response to epidermal growth factor stimulus (GO:0071364),5,28,1375,12875,0.17290389246190024,PTPN12;VIL1;ZFP36;ZFP36L1;ZFP36L2,0.48942578774106993,False
0,cellular response to epinephrine stimulus (GO:0071872),3,8,1375,12875,0.04511156676178482,ATP2B4;KCNQ1;SNCA,0.2589049992602467,False
0,cellular response to estradiol stimulus (GO:0071392),2,21,1375,12875,0.6726063827508548,FAM210B;GPER1,0.834238307702991,False
0,cellular response to estrogen stimulus (GO:0071391),2,15,1375,12875,0.48676029982578545,NCOA4;SERPINB9,0.7564168211837425,False
0,cellular response to fibroblast growth factor stimulus (GO:0044344),12,92,1375,12875,0.2752709665635474,CCL2;CCL5;CXCL8;EGR3;FGFR2;HNRNPH1;KLB;NR4A1;POLR2E;ZFP36;ZFP36L1;ZFP36L2,0.6209622676327295,False
0,cellular response to fluid shear stress (GO:0071498),4,12,1375,12875,0.03178196230906608,KLF2;KLF4;MEF2C;NFE2L2,0.212116674963703,False
0,cellular response to forskolin (GO:1904322),2,9,1375,12875,0.24870174658515173,ADCY2;AHR,0.5870865809947592,False
0,cellular response to glucose starvation (GO:0042149),6,43,1375,12875,0.3084611281393933,ATF4;CPEB4;HSPA5;PMAIP1;SESN2;SESN3,0.653524641666524,False
0,cellular response to glucose stimulus (GO:0071333),5,32,1375,12875,0.25237105387361136,GPER1;LIN28A;PTPRN2;SOX4;ZBTB20,0.5877403919085553,False
0,cellular response to growth factor stimulus (GO:0071363),30,158,1375,12875,0.0012244501677575882,ACVRL1;AMHR2;ANXA1;CCL2;CCL5;CORO1B;CTNNB1;CXCL8;EGR3;FLT1;HAS1;HSPB1;KLF4;LIMS1;MAPKAPK2;MEF2C;MT1G;NR4A1;NTRK1;NTRK3;PTPN12;RUNX2;SMAD9;SOX5;TGFB1;TGFBR2;VIL1;ZFP36;ZFP36L1;ZFP36L2,0.03707067247022611,True
0,cellular response to heat (GO:0034605),6,36,1375,12875,0.18063141509761318,HSP90AA1;HSP90AB1;HSPA1A;HSPA1B;HSPA6;THBS1,0.5006767355685693,False
0,cellular response to heparin (GO:0071504),1,5,1375,12875,0.4315232962196622,EGR1,0.7281519917632264,False
0,cellular response to hormone stimulus (GO:0032870),13,76,1375,12875,0.05801209404177812,ADTRP;CTSB;CTSL;CTSS;GPER1;LMO2;MEF2C;MGARP;NCOA4;SERPINB9;SOCS2;TFPI;ZFP36L1,0.3107365755212167,False
0,cellular response to hypoxia (GO:0071456),24,131,1375,12875,0.00574356011719717,ADAM8;AQP1;BNIP3L;CARD16;HP1BP3;LMNA;MDM4;MGARP;MYC;NDRG1;OPRD1;PMAIP1;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSMB8;PSMB9;PSME1;RGCC;UBB;UBC;ZFP36L1,0.09447478019547156,False
0,cellular response to indole-3-methanol (GO:0071681),1,5,1375,12875,0.4315232962196622,CTNNB1,0.7281519917632264,False
0,cellular response to ionizing radiation (GO:0071479),6,48,1375,12875,0.4072834300178762,CDKN1A;CRYAB;GADD45A;NUCKS1;PRAP1;RHOB,0.7281519917632264,False
0,cellular response to iron ion (GO:0071281),3,6,1375,12875,0.018964842236721652,B2M;TF;TFAP2A,0.1630352075411997,False
0,cellular response to ketone (GO:1901655),5,39,1375,12875,0.4050580581788856,ADCY2;AHR;AQP1;MSN;NCOA4,0.7281519917632264,False
0,cellular response to laminar fluid shear stress (GO:0071499),3,7,1375,12875,0.030581837071007232,KLF2;KLF4;NFE2L2,0.20877600536383695,False
0,cellular response to lectin (GO:1990858),18,115,1375,12875,0.062293504274807544,CLEC4A;CLEC4D;FCER1G;MUC12;MUC20;MUC4;PAK3;PLCG2;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSMB8;PSMB9;PSME1;RELB;TYROBP,0.32275469838064585,False
0,cellular response to leptin stimulus (GO:0044320),1,9,1375,12875,0.6382486475785212,EBI3,0.8144785734829143,False
0,cellular response to leucine (GO:0071233),2,10,1375,12875,0.29030266699280677,SESN2;SESN3,0.6317106993208056,False
0,cellular response to light stimulus (GO:0071482),11,70,1375,12875,0.12275394815208703,AQP1;ATF4;AURKB;BMF;MYC;NPM1;PCNA;PDE6A;PDE6B;SAG;SMPD1,0.4316761853445692,False
0,cellular response to lipid (GO:0071396),34,219,1375,12875,0.016205047647538183,ABL2;ADCY2;ADTRP;AHR;AQP1;AXL;CARD16;CCL2;CD68;CXCL5;CXCL8;FAM210B;FES;FZD7;GPER1;GSTP1;HMGB1;HMGB2;LILRB1;LY96;MEF2C;MGARP;MSN;NCOA4;PTK2B;PYCARD;SERPINE1;STAP1;TESC;TFPI;TNFAIP3;TNIP3;VIM;ZFP36,0.15393684403788666,False
0,cellular response to lipopolysaccharide (GO:0071222),22,120,1375,12875,0.007890466071270207,AXL;CARD16;CCL2;CCL5;CD68;CXCL5;CXCL8;GSTP1;HMGB1;HMGB2;IL18;LILRB1;LY96;MEF2C;PYCARD;SERPINE1;STAP1;TGFB1;TNFAIP3;TNIP3;VIM;ZFP36,0.11697544377854945,False
0,cellular response to low-density lipoprotein particle stimulus (GO:0071404),4,14,1375,12875,0.0541339558033003,ABCA1;CD9;FCER1G;ITGB2,0.2983795083722805,False
0,cellular response to magnesium ion (GO:0071286),1,6,1375,12875,0.49225798679448474,FBP1,0.7564168211837425,False
0,cellular response to mechanical stimulus (GO:0071260),7,49,1375,12875,0.2653981642757698,AQP1;CNN2;GADD45A;IRF1;TLR7;TMEM150C;TNFSF14,0.6132928818275255,False
0,cellular response to metal ion (GO:0071248),26,131,1375,12875,0.0013015570007253825,AQP1;B2M;CAPN3;CARF;DMTN;FBP1;FOS;HVCN1;ITPKB;JUN;MEF2C;MMP9;MT1E;MT1F;MT1G;MT2A;NCF1;P2RX4;PLCG2;RASA4;SMPD1;SNCA;SYT1;SYT11;TF;TFAP2A,0.03776323020160172,True
0,cellular response to molecule of bacterial origin (GO:0071219),19,115,1375,12875,0.03539214387083306,AXL;CARD16;CCL2;CD68;CXCL5;CXCL8;GSTP1;HMGB1;HMGB2;LILRB1;LY96;MEF2C;PYCARD;SERPINE1;STAP1;TNFAIP3;TNIP3;VIM;ZFP36,0.23032457491018773,False
0,cellular response to muramyl dipeptide (GO:0071225),1,9,1375,12875,0.6382486475785212,VIM,0.8144785734829143,False
0,cellular response to nerve growth factor stimulus (GO:1990090),2,22,1375,12875,0.6976468994857192,NTRK1;NTRK3,0.8527702592309347,False
0,cellular response to nicotine (GO:0071316),1,5,1375,12875,0.4315232962196622,B2M,0.7281519917632264,False
0,cellular response to nitric oxide (GO:0071732),1,9,1375,12875,0.6382486475785212,AQP1,0.8144785734829143,False
0,cellular response to nitrogen compound (GO:1901699),1,20,1375,12875,0.8957094548448084,ATP2B4,0.9474111651497745,False
0,cellular response to nitrogen levels (GO:0043562),2,12,1375,12875,0.37216426682301557,GABARAPL1;MAP1LC3B,0.7087066120266905,False
0,cellular response to nitrogen starvation (GO:0006995),2,12,1375,12875,0.37216426682301557,GABARAPL1;MAP1LC3B,0.7087066120266905,False
0,cellular response to osmotic stress (GO:0071470),5,22,1375,12875,0.07795722485422994,AQP1;CAPN3;MYLK;RCSD1;ZFP36L1,0.3706716207822814,False
0,cellular response to oxidative stress (GO:0034599),26,125,1375,12875,0.0006279254099330996,AIF1;ALDH3B1;ATF4;CCS;CYBA;CYBB;FOS;G6PD;GPX3;GPX7;GSTP1;HSPA1A;HSPA1B;JUN;MMP9;NCF1;NCF2;NFE2L2;NOX5;PRDX1;PRDX2;PRDX5;SESN2;SNCA;SOD2;TPM1,0.023423860381254377,True
0,cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052),2,10,1375,12875,0.29030266699280677,ADTRP;CD68,0.6317106993208056,False
0,cellular response to oxygen levels (GO:0071453),1,10,1375,12875,0.676909312088045,CPEB4,0.834238307702991,False
0,cellular response to oxygen-containing compound (GO:1901701),45,323,1375,12875,0.0375769053541973,ABL2;ACTB;AHR;AQP1;ATP2B4;AXL;CARD16;CCL2;CD68;CPEB4;CXCL5;CXCL8;DMTN;EGR1;FAM210B;FES;FOLR1;FOS;FZD7;GPER1;GSTP1;HMGB1;HMGB2;JUN;KCNQ1;LILRB1;LY96;MEF2C;MMP9;NCF1;P2RX4;P2RX7;PRDX5;PTK2B;PYCARD;SERPINE1;SESN2;STAP1;TESC;TNFAIP3;TNIP3;TPM1;VIM;ZFP36;ZFP36L1,0.23644022676180165,False
0,cellular response to peptide (GO:1901653),7,57,1375,12875,0.40836838625711774,CASP4;GPER1;ICAM1;LRP1;NTRK1;VIM;ZFP36L1,0.7281519917632264,False
0,cellular response to peptide hormone stimulus (GO:0071375),15,106,1375,12875,0.15716244035146168,ADCY2;ADCY4;CEACAM1;GPER1;INSR;MGARP;NR4A1;NR4A2;PIK3R1;PKM;PRKAR2B;RAB13;TRIB3;VAMP2;ZFP36L1,0.4798284694102779,False
0,cellular response to pH (GO:0071467),1,18,1375,12875,0.8692344978637698,HVCN1,0.9366597514251017,False
0,cellular response to platelet-derived growth factor stimulus (GO:0036120),2,7,1375,12875,0.16675704585536705,CORO1B;HAS1,0.4798284694102779,False
0,cellular response to potassium ion (GO:0035865),1,8,1375,12875,0.594965658579258,CARF,0.7982551450045406,False
0,cellular response to purine-containing compound (GO:0071415),1,10,1375,12875,0.676909312088045,GSTM2,0.834238307702991,False
0,cellular response to radiation (GO:0071478),3,45,1375,12875,0.8730239641664251,CDKN1A;GADD45A;RHOB,0.9366959738796415,False
0,cellular response to reactive nitrogen species (GO:1902170),1,9,1375,12875,0.6382486475785212,AQP1,0.8144785734829143,False
0,cellular response to reactive oxygen species (GO:0034614),12,63,1375,12875,0.03275743782301663,ANXA1;AQP1;CYP1B1;FOS;JUN;MMP9;NCF1;NFE2L2;PRDX5;RHOB;TNFAIP3;TPM1,0.21723900829295786,False
0,cellular response to retinoic acid (GO:0071300),5,43,1375,12875,0.4917343021255269,ABL2;AQP1;FZD7;PTK2B;TESC,0.7564168211837425,False
0,cellular response to salt stress (GO:0071472),3,5,1375,12875,0.010295965919860947,AQP1;CAPN3;ZFP36L1,0.12317238437229831,False
0,cellular response to starvation (GO:0009267),19,158,1375,12875,0.32688930535496824,ATF4;ATP6V0B;ATP6V0E1;ATP6V1B1;CDKN1A;CEBPB;CPEB4;FADS1;GABARAPL1;HSPA5;HSPA8;KLF10;LAMP2;MAP1LC3B;PMAIP1;PPARA;SESN2;SESN3;WIPI1,0.6635032128376692,False
0,cellular response to steroid hormone stimulus (GO:0071383),4,21,1375,12875,0.17993734888945778,ADTRP;GPER1;MGARP;TFPI,0.5006767355685693,False
0,cellular response to sterol (GO:0036315),1,16,1375,12875,0.8360447774921081,MLC1,0.9192092316742179,False
0,cellular response to testosterone stimulus (GO:0071394),2,5,1375,12875,0.0915548429759405,MSN;NCOA4,0.3787288454984945,False
