gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35
SYTL1,0.114536755,-0.043509573,-0.11976157,-0.011126549,-0.011227043,-0.05166639,0.10880237,0.17746457,0.004983505,0.0049779406,9.332801e-05,-0.014151194,0.012225403,-0.033365585,-0.03632105,-0.011741046,0.0055748983,0.036479753,0.02041763,-0.007557297,-0.057359915,-0.0014001734,0.029972296,-0.008226118,-0.021082213,-0.00812856,0.0028631857,0.0033947963,0.03049544,-0.027642364,-0.0013183593,-0.012462897,-0.020711534,0.017312577,0.07434249,0.0404635
FGR,-0.18557204,-0.29439822,-0.2660687,-0.1413645,-0.24608956,-0.3373697,-0.21701288,-0.07685831,0.1894814,0.39783394,0.047277663,0.4704657,0.070248306,-0.22095627,-0.33548674,0.20508294,-0.0005971231,0.44641134,-0.030923272,-0.24464813,-0.2840573,-0.09152761,0.13595961,-0.24988306,-0.14600465,-0.1944544,0.14379805,0.13116217,-0.12560086,-0.12329402,-0.11189524,-0.31023327,-0.29787546,-0.120433874,0.06874291,0.091709755
IFI6,0.04690287,-0.0028268714,-0.10115626,-0.022645598,-0.0015901598,-0.0111592375,0.06146131,0.033739146,-0.0002503748,0.0006239078,-0.012394856,-0.011732133,-0.0074186446,0.011088428,0.004074899,0.024512934,0.023722218,-0.00033446675,0.01577664,-0.025869522,-0.0056809816,-0.0014984692,0.0033313162,0.0012169702,0.0043057227,-0.011267681,0.013197559,-0.014650349,0.0052705733,-0.024045104,-0.0013128932,-0.004620442,0.004605333,0.019071804,-0.0007153509,-0.0069700964
THEMIS2,0.12679441,-0.027885959,-0.08057174,-0.028130256,-0.059253708,-0.01122656,0.035407804,0.17297871,0.0005791826,0.012189347,-0.0036937015,0.00010309348,0.010799273,-0.0022754623,-0.019260732,0.004435924,-0.012021194,0.03641369,0.019588225,-0.012610538,-0.039415855,-0.010345276,0.026732253,-0.013343361,-0.0061879233,-0.015133118,-0.0040335786,-0.016556736,0.011020977,-0.037859596,-0.0051847673,0.007267831,-0.005125337,0.005589113,0.03612844,0.054759186
PTAFR,-0.029857751,0.040805582,-0.14940536,-0.019825026,-0.15908505,0.0635296,0.18040295,0.18421552,-0.0213745,0.008441534,-0.0011047372,-0.0053325226,0.051292703,0.014703266,0.046032544,0.05161999,0.0120024085,0.1039319,-0.030924866,-0.18766524,-0.15953268,0.00035346742,-0.0149869155,0.0063372306,-0.007299889,-0.055464417,0.08096531,-0.14168432,-0.14017347,-0.12594466,0.03375541,0.029705644,0.03590342,0.062207688,0.21201496,0.06429585
SESN2,0.040241864,0.009448053,-0.023340993,0.033880174,0.05818417,0.031270556,0.017858097,-0.035813306,0.0041386983,0.008852049,0.029623708,-0.0037335348,0.00809677,-0.00055981555,-0.007880745,0.011730108,0.03854719,-0.005549788,0.028453112,0.012812126,-0.007698763,0.017531473,0.005077468,0.03341753,0.017542237,-0.016384501,-0.0037626321,-0.0060281972,0.0040225354,-0.016457263,-0.0010678536,-0.0026195107,-0.0074676266,0.0049791886,-0.021291161,0.0027135152
OPRD1,-0.038667224,-0.005830014,0.019401155,-0.0028038046,-0.028401103,-0.0070873797,-0.0057030725,-0.0028221887,-0.000338832,0.00020484152,0.0006510595,0.0052359384,0.0014317896,0.004704874,-0.0014245347,0.0032879019,0.008760866,-0.009059983,0.0052405163,-0.00011248101,-0.008077152,-0.0022431847,-0.0044100485,0.0002513677,0.006388833,-0.0027047799,0.003769865,-0.01256563,0.009652698,0.004172272,0.003825527,0.00036306586,-0.002673118,0.0015197137,0.0039840136,-0.00023705733
LAPTM5,0.13605583,0.013932075,-0.13774784,0.03792192,0.079045504,0.038790636,0.110332124,0.21469167,0.011719652,-0.01782901,0.01996047,0.014962195,0.018158799,0.026716245,-0.055980366,-0.007093182,-0.036886476,0.09744189,-0.031669766,-0.020976407,0.024242235,0.007842385,0.04630819,0.025501162,0.00021430592,-0.031852577,-0.0027200084,0.0027234182,-0.013028685,-0.028031958,-0.013307873,-0.0020512957,-0.027754238,-0.009661565,0.020262586,0.036122445
FABP3,0.008238304,0.025755968,-0.01881509,0.013161324,0.0116918245,0.051493198,0.044556357,-0.04595182,0.017428333,0.01082257,0.05114011,-0.0014743299,0.024473406,-0.0091836555,-0.011083619,0.018779509,0.061747845,0.0010168877,0.010430809,-0.019072521,0.0029151281,0.042533185,0.026802616,0.07320979,0.016317377,-0.03174804,-0.0064184875,-0.020360524,-0.035876896,0.0042676846,-0.011473827,-0.02890324,-0.005206967,-0.016822971,-0.0067713377,-0.0015950237
SPOCD1,-0.038498163,0.0021834383,-0.03991583,-0.0108876685,0.03094173,0.0225744,0.033466797,0.0054921457,0.0061775506,0.0027304592,0.032748505,0.005956087,0.015787082,-0.003142398,-0.011875373,-0.0050385287,0.011829733,0.014171578,0.0037672163,-0.009342494,-0.018705029,0.023302987,0.0074394974,0.048683472,0.018819133,-0.026777212,-0.02498432,0.009164069,0.00788073,-0.0019594363,0.008007309,0.018420057,-0.019088402,2.1159512e-05,-0.012402379,0.0072726584
LCK,0.06860159,0.028621424,0.019449217,0.007154045,0.020875264,0.02859323,-0.0065669254,0.019501243,0.0157954,-0.00475582,0.022830117,0.021279387,0.057068985,-0.010808603,0.0047139274,-0.03310007,-0.015896183,-0.011830556,-0.018296698,-0.033638053,0.013956193,0.0006469487,0.014695634,0.040375806,-0.027929466,0.030546378,0.010297075,0.018417656,-0.007895994,0.02480412,0.03762592,-0.02578923,0.014473897,-0.017603628,0.03302922,-0.012706486
MARCKSL1,-0.38549972,-0.08418698,0.2862744,0.05514429,-0.09013236,-0.0949197,-0.08085547,0.14314017,0.02081527,0.024703398,0.008817046,-0.04207337,-0.017368134,-0.035917327,0.03335537,0.03186794,-0.055008512,0.07183278,0.016682139,-0.0805877,-0.10395936,-0.007693827,0.021384737,-0.025431167,-0.021376936,0.005049315,-0.016040474,-0.022913342,0.0084684845,-0.016989889,-0.023288734,-0.005755645,-0.009774141,0.042325374,-0.020691842,0.0862114
BSDC1,0.10402579,0.0137176905,-0.14675848,0.022644108,-0.028249567,0.054882973,0.09420262,-0.034848496,0.014351421,-0.014902617,0.035950355,0.0148561,0.012084212,0.013168649,0.0056261267,-0.017904727,-0.0057502934,0.0064527434,-0.03970657,0.030281479,0.05886513,0.02149603,0.01640118,0.05413854,0.05633486,-0.055589736,-0.014054579,-0.00044695832,-0.018770361,0.0071627353,-0.007731331,0.01760123,-0.006319211,-0.004402753,-0.054208476,0.017482378
TMEM54,0.18881056,-0.055740166,0.08197587,-0.11151421,-0.13985892,0.13130328,-0.025434611,-0.13261096,-0.035860505,0.023800652,0.0035437916,0.06102002,-0.019983359,-0.002982992,-0.0043852446,-0.06279009,-0.014052306,0.009801873,-0.0029201775,0.058074314,0.028666086,0.0065371543,0.041190278,-0.04575795,0.04700332,0.050075654,0.042125482,-0.11277696,0.08027456,0.10737919,0.036815263,-0.09373666,-0.04932911,-0.05270605,0.01612642,0.026487665
PSMB2,-0.15856345,0.053994246,0.49392605,0.14655477,0.21024793,0.09815763,-0.13109928,-0.119595654,-0.001029542,-0.023233032,-0.014282221,-0.007203388,-0.02932266,-0.035867464,0.02243073,0.0071150893,-0.022249483,0.032428928,0.01613624,0.008451617,0.009621505,-0.0015111269,0.01602732,-0.038237944,-0.04738858,0.025602225,0.025243305,0.009883757,-0.053254474,-0.02077816,-0.028918704,-0.05147085,0.019795204,-0.029384466,-0.036444746,0.0036948803
CLSPN,-0.1010014,-0.01707852,0.2983606,0.06137851,0.06769064,-0.0038613325,-0.18362966,-0.014435804,-0.005936634,-0.01163572,-0.016602578,0.0009759518,-0.02709361,-0.010996367,0.015282494,-0.028345607,-0.04227259,0.0103423605,0.0059966543,0.038175713,0.003999141,-0.009733289,-0.007893785,-0.048086535,-0.025231827,0.034383684,0.029099353,0.016866434,-0.017979939,-0.02074855,-0.010302997,-0.007056044,0.023809262,-0.02800449,-0.022189554,0.0016497801
MAP7D1,-0.057348758,0.002495597,0.08837222,0.03586676,0.049539883,-0.016189314,-0.0566568,0.021380592,0.0051997197,0.007612275,0.0188562,-0.016759682,0.0072672833,0.009424094,-0.012619652,-0.022872774,-0.013737736,0.0140998885,0.004642238,0.013368385,0.0067707743,0.012815264,0.011386549,0.003918338,0.0071653905,-0.0040660445,-0.0023369857,-0.0042911354,-0.0048663043,-0.014991669,-0.006015345,0.0037054017,0.005573619,-0.0010348514,-0.015140879,-0.00044193713
CSF3R,0.22716638,-0.13721786,-0.60905117,-0.06710632,-0.14348584,-0.07787858,0.45432588,0.6684314,-0.002969269,0.07189374,0.031741224,-0.0147571955,0.06283458,-0.0017854682,-0.06696057,0.05649949,-0.067674555,0.19044493,-0.02041439,-0.1860486,-0.21298054,-0.04515971,0.07078085,-0.0355633,-0.022967996,-0.06148777,-0.01213825,-0.04818922,0.07049278,-0.07864204,-0.0047327685,-0.02434321,-0.097664826,0.072273545,0.20579736,0.13783227
CDCA8,0.0036066677,0.017913964,0.19869876,0.031503957,0.13010636,0.03203321,-0.12958689,0.003602538,0.00044430437,-0.0024690265,-0.014638498,-0.02653116,-0.014400214,-0.019665036,-0.00044561358,-0.02004463,-0.026736872,0.027458867,0.023962494,0.027414346,0.021791417,-0.009005622,-0.00067055895,-0.02897894,-0.02876242,0.016682321,0.016036209,-0.0035326823,-0.03816256,-0.02532167,-0.016514713,-0.027890423,0.005267927,-0.013533809,-0.017558906,0.00539696
RHBDL2,0.06945009,-0.0040062787,0.0067964643,-0.0010004999,-0.020742243,0.0063145347,0.012736091,-0.0078832805,-0.0011123841,-0.004380347,-0.007882245,0.002638239,-0.00072014186,0.00013952519,0.0013694833,0.004155499,-0.00059094245,-0.009165364,0.0051185074,0.010031768,-0.0038348984,0.0014125662,-0.003743478,-0.0033455794,0.003471648,0.00012367166,0.0023866924,0.002436026,-0.0013340723,0.0019933407,-0.0023110562,-0.0015639092,0.0028635585,-0.007431214,0.0009685197,-0.0055412194
MACF1,-0.11294433,-0.02563499,-0.09925026,-0.0261499,0.018634437,-0.072867714,0.0003831879,0.06811909,0.0054280623,0.009405416,0.0025571587,-0.011806236,0.010175647,0.010484309,-0.022760715,0.009386001,0.028077355,-0.020877453,0.027045729,-0.008234191,-0.010410025,0.009320518,0.0039305473,0.009621761,0.00074261735,-0.0062656077,-0.0015384695,0.012107293,0.025737738,-0.010614729,-0.0023267108,-0.008203847,-0.010445971,0.02217867,-0.013568977,-0.008994243
MFSD2A,0.08473863,-0.00011974028,-0.0031507616,-0.0021787458,0.0089715775,-0.0070110178,-0.0014961353,0.0006107752,-0.0010802681,0.0008506659,0.0015444304,-0.0026580861,0.0010598642,-0.0010347676,-0.0021149688,-0.004004783,0.002925348,0.00095306215,-0.0010068646,0.0026157817,-5.3880314e-05,-0.0014591702,-0.00066599005,-0.0010797859,0.0026326308,0.0022040925,0.00016713691,-0.0067032967,-0.0010396898,0.00021709093,0.0031111962,2.3653083e-05,-0.0004957772,-0.0028318947,0.00059174694,-0.0024412232
CAP1,0.20735557,0.017171143,-0.071217656,0.046968628,0.10258127,-0.017164895,0.02532988,0.09969189,0.006671854,-0.0061571915,0.020650089,-0.014916805,0.004838823,0.013265008,-0.03378331,0.012230321,0.013132424,0.037857987,0.018999126,-0.0052668997,0.0013180036,0.01984915,0.01970593,0.043128546,-0.0014103001,-0.01594643,-0.009574097,0.000265307,-0.009857094,-0.028320715,-0.0062258216,0.003772887,-0.008272757,-0.0009926788,-0.0130582135,0.00068679254
COL9A2,0.2784054,-0.049966667,-0.35089278,-0.028498981,-0.06586647,-0.0053990325,0.2269049,0.22410241,0.0071179443,0.04969257,-0.0032375695,-0.004200321,-0.0022855515,0.0032917075,-0.023569081,0.056855515,0.021170931,0.08312288,-0.013010479,-0.09304694,-0.089854315,-0.014161619,0.0027172423,0.0070599783,-0.015021053,-0.031383038,-0.012019137,-0.03633527,-0.0047256453,-0.035492983,-0.0017816534,0.0029884088,-0.027275775,0.027217356,0.08010572,0.028573459
SMAP2,0.0818019,0.0050873803,-0.028481402,0.019299455,0.027058419,-0.015130098,0.042036284,0.045482285,-0.013447264,-0.0073526567,0.003228919,0.002566454,0.0024985194,0.011219457,-0.025694711,0.0046214988,-0.024882153,0.016104596,-0.008864117,-0.022166485,-0.009253777,0.012690895,0.004932908,0.018532546,0.0015256472,0.005528523,0.0063436297,-0.01251689,0.03432518,-0.0050391904,-0.007754053,0.010471508,-0.0095208725,0.013073778,-0.006732532,0.013381939
CITED4,0.13121518,0.012708643,-0.024590405,0.005809019,-0.007473965,-0.030581916,0.005395649,-0.036977753,-0.008401375,0.019288488,0.022712948,0.011158403,-0.009425588,0.006119681,-0.018110069,-0.0038732553,0.023388114,-0.0042492934,0.016979316,0.050806113,-0.004283062,0.023449976,0.013769778,0.022388298,0.02753073,-0.0086566955,-0.0012112106,-0.006063448,-0.01270387,-0.009242235,-0.007000496,-0.004899826,-0.0027899004,-0.0031020283,-0.005227305,0.0044635427
FOXO6,0.13068722,0.016294232,-0.047599837,0.010229673,-0.003089552,0.007480271,0.00808652,-0.022293933,-0.002980425,0.004949518,-5.4971228e-05,0.0027724379,0.0062463735,0.0013596958,-0.0037131335,0.0028709152,-0.0001926886,-0.010081128,-0.0032686014,0.0058845473,0.012643874,0.0019712052,-0.0017524542,0.0017702619,0.0061090887,-0.0075504314,-0.0053618513,0.0037714604,-0.0069939066,0.004696964,0.007079583,0.005582035,-0.0013342972,-0.012902496,0.006956299,-0.0026237245
PPCS,0.10930208,-0.0062865918,-0.09356054,-0.013431652,0.030001126,0.010623451,0.084334366,0.05065865,0.003862824,0.0025988747,-0.002022301,-0.0151953045,0.008545149,-0.0045256875,-0.0011424692,0.03883225,0.019511275,0.0076516205,0.03845215,-0.00976069,-0.025159294,0.0059126695,-0.006743351,0.00999017,-0.0131110875,-0.013216929,-0.025207747,-0.0040757856,0.010092815,-0.010392252,-0.007953618,-0.028663164,-0.005932228,-0.0059484183,0.03478825,0.005012562
YBX1,-0.55138826,-0.17837515,1.193249,0.17556289,-0.18289983,-0.33416787,-0.8740256,-0.11519826,-0.023123449,0.036570936,-0.07241392,0.057062827,-0.06540556,-0.022712337,0.0649892,-0.21978626,-0.124179095,-0.09055539,-0.020485887,0.22241011,0.028531104,-0.029233713,0.034087196,-0.21058038,-0.090188645,0.19277956,0.10849353,0.10278453,0.05321911,-0.003501601,0.001423659,0.035537776,0.082397595,-0.018138342,-0.1045377,0.009564995
CLDN19,0.14854452,0.0063964063,0.0032968703,-0.013584555,-0.0013214251,0.016825652,0.023000168,0.011885722,-0.000114004266,0.0012405365,-0.008874552,0.00765816,0.0021742377,-0.0026571446,0.009881779,-0.0056695393,-0.006511414,0.0041124364,0.007326665,0.0032165563,0.0003071056,0.0008166259,0.0035473849,-0.006352328,0.012035235,-0.0021655774,0.0005210928,0.006246697,0.016014744,0.007866718,-0.0028986512,0.00089073565,0.008591755,0.005712818,0.004929291,-0.010568142
SLC2A1,0.092395164,0.042655244,0.089512564,0.00372333,0.0923017,0.07023404,-0.06909139,-0.12623338,-0.0057123783,-0.0151543,-0.009932217,0.024293214,-0.010227232,-0.0018697367,0.003718172,-0.0029882384,-0.030554501,-0.004485826,-0.04113152,0.014955169,0.043951333,-0.00087000773,0.0034516142,-0.010481592,0.0032522932,0.008891869,0.012742481,0.021239383,-0.013559909,-0.0065424275,-0.008160027,-0.016121343,-0.0004865939,-0.019824944,0.003821796,-0.001039571
SLC2A1-AS1,0.26207605,0.03404626,-0.22763388,-0.08020691,0.030783314,0.041784737,0.09567823,-0.080830574,-0.0036974624,-0.02418975,-0.006849862,0.012247657,-0.00011428653,0.007848984,0.003001521,0.02047083,0.052974146,-0.018008333,-0.015460753,0.0039956365,0.061254658,0.0038046313,-0.012510751,0.025414614,0.021632127,-0.0077480255,-0.0036112547,0.0019643044,-0.0037204116,-0.0008472171,0.005484505,-0.005740286,0.0029785722,-0.014233822,0.0072215167,-0.018694518
FAM183A,-0.025598807,-0.0075353603,-0.056954887,-0.033426892,0.03272353,-0.047552276,0.020888617,0.009968998,-0.0019364409,-0.0032992917,-0.0044646105,-0.020671474,0.00591552,0.005132011,-0.007934838,0.03856375,0.036711562,-0.02743241,0.043647263,-0.018856067,-0.020024318,-0.0017102261,-0.02328798,0.026113264,-0.011105447,0.0075192954,-0.008741731,-0.020863537,-0.003952081,-0.0051697604,0.010319056,-0.014562791,-0.008498522,-0.0016263938,0.019706987,-0.017767303
EBNA1BP2,-0.24506068,-0.0054912935,0.5010074,0.09840607,0.12827426,0.052871183,-0.20178841,-0.07098215,-0.009977125,-0.022033032,-0.026332913,-0.009070029,-0.026188081,-0.023583455,0.027375638,0.02975074,-0.0026953164,0.0435659,0.011129382,-0.021158887,-0.009261495,-0.015359786,0.0022969013,-0.058705784,-0.048076242,0.045936093,0.026894366,-0.0036321892,-0.030559186,3.4532095e-05,-0.016415335,-0.022365836,0.01620725,-0.0020573447,-0.02417918,0.0013322724
TMEM125,0.072629094,-0.005942412,0.0022542449,0.0061771306,0.008905032,0.0022911802,-0.0019278792,0.0026920955,-0.00049923995,-0.0040865135,-0.0015255446,-0.0016190705,-3.681221e-05,0.0025694391,-0.00034786522,0.0011409667,0.005018642,0.0051223706,-0.0012692182,-0.0011309282,-0.0005404876,-0.0006899205,0.0027989582,-0.0017538335,-0.00048255286,0.0012737361,0.0012546374,-0.00056310435,-0.0052527473,0.00037390718,-0.0012031777,0.0008514326,-0.00038725656,-0.0010358929,-0.0004919056,-0.0029971662
CDC20,-0.22986183,0.0372046,0.24109049,0.060304627,0.11388637,0.057060625,-0.092153616,-0.0147642465,0.0016166838,0.0036559252,-0.006580101,-0.019746982,-0.012960346,-0.020420179,0.008830424,0.0037017653,-0.0030557853,0.015205837,0.018156394,0.006629048,0.008757299,-0.008834546,0.00055819494,-0.02067112,-0.036130346,0.017574176,0.010295168,-0.0106617,-0.031334635,-0.018440126,-0.011843127,-0.043574993,0.007459519,-0.013464087,-0.0019496044,0.022055127
ATP6V0B,-0.045341,0.029020157,0.11128384,0.1028688,0.18295574,0.028579395,0.027810693,0.07438108,-0.003014896,0.0023604406,0.0003304882,-0.031004112,-0.015563059,-0.006323453,-0.013911867,0.042038843,0.026695361,0.060249373,0.048144963,-0.03557339,-0.0068069003,0.001983764,0.015679894,0.0005056838,-0.03858709,0.0093878,-0.0024520368,-0.019821309,-0.0396608,-0.009809612,-0.010856952,-0.041868955,-0.009860905,0.005587451,0.019326381,-0.012121349
KLF17,-0.075201035,-0.017204285,-0.0475969,0.0058198078,-0.004918636,-0.026008602,-0.015856497,0.04264531,0.001996742,0.0061660195,-0.0039528306,0.00835395,-0.00051512424,0.0031236184,-0.01598666,0.00759698,0.013178725,0.0020020145,0.006701231,-0.011843287,-0.011635203,0.00021457118,0.0030680832,-0.0025892605,-0.01344454,0.0061554825,0.00044781473,0.022938559,0.022082146,-0.022128057,-0.010190153,-0.006222014,-0.015069757,-0.004593864,-0.01802396,0.0104669705
KIF2C,-0.1010267,0.030059354,0.16567238,0.046028428,0.12781002,0.0184354,-0.11450005,0.0033864127,-0.0016381431,-0.011215016,-0.015674725,-0.018739615,-0.011554175,-0.00973449,-0.007195943,-0.046080567,-0.025328998,0.020963956,0.0038419503,0.03162915,0.024023023,-0.002545111,-0.0022043237,-0.031174762,-0.023414535,0.022391805,0.01837117,0.005280927,-0.028267099,-0.018666903,-0.0027913048,-0.01994045,0.00728045,-0.0209618,-0.0109218415,0.008276758
BTBD19,-0.065249115,0.0008634744,-0.06941,-0.006111164,0.010396085,-0.0020833402,0.017024344,-0.008439135,-0.007348604,0.007530842,0.010656697,0.0015145033,-0.013514615,0.0059474106,-0.007899052,0.024883939,0.03457022,0.018508902,0.006569287,-0.016208481,0.00010996306,0.0111662345,0.011736662,0.015533144,0.013979911,-0.014186011,-0.0053351424,-0.012859736,-0.009305421,0.013328026,-0.0117970025,-0.0060593695,-0.002332612,0.00037167573,-0.017403869,0.0031514335
PRDX1,-0.3077851,0.023918396,0.56571543,0.17516027,0.23769094,0.11171815,-0.120015055,-0.13002697,0.005793131,-0.004153977,0.0010090189,-0.05252717,-0.034879196,-0.059668854,0.055841494,0.033040386,-0.0028404505,0.051156916,0.022249285,-0.008814696,0.031459928,0.005094271,0.0053470507,-0.0147625655,-0.026527504,0.021030687,0.005379262,-0.021880737,-0.07209845,0.003227175,-0.038628787,-0.062194668,0.01222926,-0.022257173,-0.08117418,0.022728102
TSPAN1,0.06819009,-0.005789223,-6.213401e-05,0.00036465106,0.007455911,-0.0019443188,0.01740749,0.0048872763,-0.004222286,0.006346561,0.0018499158,-0.0063432083,0.0009747598,-0.0086346455,0.0021233275,-0.005547134,0.009326798,-0.011309658,0.004474107,-0.015220782,-0.0057137944,-0.00413693,-0.0018653444,0.0051597017,-0.0014033691,0.00402985,0.0038614213,-0.009706505,0.020064972,0.0034120544,-0.00031566666,-0.003849733,-0.0046459357,0.017809788,-0.00084077124,-0.0059121302
MKNK1-AS1,0.049146675,0.010262365,-0.0023893379,0.0010613747,0.009081556,0.0076729776,0.011101705,-0.0059409193,0.003262879,-0.015100194,-0.0024632881,0.0025026542,3.9068214e-05,0.00710265,-0.0023337328,-0.0025492893,0.009641373,-0.0097834775,-0.0041419705,-0.011174308,0.0050001033,-0.005774486,-0.012254113,-0.000470551,-0.008428317,0.0076003317,0.007997775,0.0006005297,0.017486507,-0.009118701,-0.004710715,0.0024609645,0.0018195069,0.0080272,-0.0030296722,-0.0061152023
LINC00853,0.1454937,-0.013026243,-0.085783236,-0.04128734,0.008579734,-0.018471446,0.032620993,0.015474832,-0.0020149243,0.004637076,0.0034192333,0.003183349,0.006267908,0.00016188937,-0.00938848,-0.009755991,0.023130879,0.0047839764,0.005546557,0.011425763,0.006804987,-0.0016047716,-0.004080011,-0.0007641969,0.002085117,-0.014231282,-0.0007282712,-0.0054396116,0.0039549354,-0.010159829,-0.0045565027,-0.00034953473,-0.006407942,0.0056231814,0.015104697,-0.0035947997
