gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65
ZNF436-AS1,-0.0006689811,0.0015045907,-0.0021846257,-0.0083571235,0.008055642,0.0032881962,0.0021800322,0.0035843255,0.008259128,0.0023278762,-0.0020706975,-0.0028210678,-0.0028877994,-4.015319e-05,0.012968455,2.694471e-05,-0.00035709114,0.0034823297,0.0013307085,-0.0052716746,0.0027520733,0.0017396947,-0.0018302011,0.0032660714,0.002871105,0.0053194365,0.001409625,-0.005008118,-0.0045053875,0.0055920705,0.00047266268,-0.0031575793,-0.0073002023,0.007157897,-0.0014112031,0.008715098,0.0075102085,0.0007647531,0.004843784,0.0016647052,-0.012676263,0.0014032457,0.004812727,-0.0031905568,0.0022337434,0.0033858463,-0.004274369,0.008990462,0.0057241456,-0.008344682,0.005840115,0.0028075979,-0.01427033,-0.0031185849,0.004320378,-0.0026839173,-0.0017364835,-0.0036861955,-2.8145674e-05,0.0056936992,-0.0036167104,-0.008161983,-0.0002300993,0.0032887377,-0.005831433,0.00033412207
ID3,-0.047729123,0.026745671,0.09391476,-0.0041754427,0.005223573,0.027704388,0.03807608,0.004274133,0.047567133,-0.042375308,0.01286233,-0.04798823,0.036444522,-0.0057478757,-0.008885618,-0.00810854,-0.008200172,0.02293069,-0.02038552,-0.019120758,0.0012280983,0.04338397,-0.058524046,0.06612402,0.073310144,-0.15085788,-0.030964402,0.0204651,-0.061251212,-0.0054324795,0.005870851,-0.039999437,-0.04183186,0.027263107,0.018897275,0.023617102,0.0021103644,-0.012526059,-0.0015004685,-0.011356156,-0.017715672,0.0009375839,0.027228223,-0.04528442,0.046731036,0.029794887,-0.06009449,0.011004542,0.021432078,-0.029626004,0.04289073,0.012791852,0.009492789,-0.02981215,0.08924556,-0.09687131,0.017606122,0.005491042,0.032745384,-0.0036025625,-0.008174975,-0.01133612,0.014221711,0.02821342,-0.046921298,0.020191362
HMGCL,-0.0021904435,0.0014591784,0.004117956,-0.0058627794,-6.706733e-05,0.0011864929,0.0021308546,0.0056041856,-0.00021421237,-0.003692312,0.0034731878,0.0018523791,0.0007614919,-0.0010132762,-0.0041618017,-0.0020208866,0.0016783845,0.0059705563,0.000668926,-0.0043445383,-0.00257519,-0.004821373,-0.007987728,0.005982581,-0.0061097397,-0.0024608066,0.0014950713,-0.0012344231,0.000354457,0.006852758,0.008116608,-0.0051130443,-0.005647536,0.01873977,0.0054607433,0.0019243745,0.004458648,-0.003525081,0.0050651245,0.005465545,-0.003859238,-0.0014024916,0.008288586,-0.0012390335,-9.5265896e-05,-0.0036528003,-0.008310179,0.005484062,0.006674095,-0.00062312436,0.009685257,0.0018980708,-0.0125534935,-0.004741864,0.0056068967,-0.00890559,-0.003944566,-0.002242268,-0.0036964074,-0.0051976503,-0.005116062,-0.0002151915,-0.0038454097,0.0044157594,-0.0047618384,0.008886287
FUCA1,-0.0012231715,0.0018072802,0.00073220057,0.00014892741,-0.0030401757,0.0026497173,0.001218329,0.009437541,-0.0039729257,-0.008030039,0.0054265885,-0.0033569257,0.0030916133,-0.0008094259,-0.0012784189,0.0023401906,0.0060851937,-0.005708217,0.0013996076,-0.0014675276,-0.0046100905,-0.0033902868,-0.0005705291,-0.0010384311,-0.0041444497,0.0030468148,0.0050844643,-0.008424023,-0.000565866,0.0038418155,0.0030045419,-0.00100787,-0.010041489,0.013106839,-0.00014113543,-0.008186601,0.0073873047,-0.0006886558,-0.0021806455,0.0011489943,-0.0021643364,0.0043483786,0.004284213,-0.001802317,-0.0039768736,0.0014431447,-0.0070727714,0.007020497,0.0019757953,-0.003652303,0.0070930365,0.0033692147,-0.0069581238,0.0018007881,0.0032366167,-0.0050742803,-0.0022082683,-0.0053205607,-0.006761317,-0.005661406,0.0028734652,-0.0048590074,0.0042547653,0.004418105,-0.0030789273,0.0019757003
CNR2,0.0002536217,-0.0026979356,-0.0007430328,0.000109852255,0.0010789379,0.003629154,0.0014189712,-0.0013588835,0.00255033,0.0027433678,0.0017230958,-0.00033532453,0.0013202454,-0.000664308,-0.003337191,0.001691619,0.0016697042,0.0012506323,-0.0041868626,0.0006858872,0.0009792778,-0.00033821852,-0.00055213604,-0.00040206793,0.0006365239,-0.0013495545,0.0016587387,-0.0012013253,-0.0028192494,-0.0012675718,-0.0020134817,0.0007139103,0.0033260412,0.0015873044,-0.00069812906,0.0012293154,0.00035893827,-0.00011575199,0.0005982805,0.0012475603,0.0028566883,-0.0021058673,0.004583012,-4.9575316e-05,0.00028732035,-0.0020092975,-0.0015845475,-0.0003013992,0.00062414317,0.00040488373,-0.00076880446,-0.00027616532,-0.00031029212,0.0026443873,-0.0020957938,0.001734938,0.0016597464,-0.0024833477,-0.00089922204,0.0013285482,0.001033952,-0.0011229188,-0.00030467674,-0.002359957,0.00063462707,-0.00025440313
SYF2,-0.00341274,-0.008050337,0.002507644,-0.010972208,-0.003337328,-0.007299731,0.010889474,-0.00078940025,-0.0027314597,0.007984559,0.008479772,0.0026764087,0.0043419492,0.0006248319,-0.0028244918,0.0014900895,0.008248694,-0.0028086149,-0.0011250938,0.002203162,-0.0036004153,-0.00728842,-0.0030490987,0.0060949214,0.0019496246,-0.013916978,0.0043248516,-0.0024092812,0.0071251546,0.0073280563,0.016904624,0.0028337066,0.0050933557,0.011517153,0.0036682137,0.008164953,-0.0011299895,-0.01305565,-0.0020272322,0.005711571,0.0027324106,-6.521875e-05,0.0042362507,-0.0011076198,-0.0054341354,0.001187972,0.0024261898,-0.00018824106,0.0027981563,-0.0053027365,-0.002140089,-0.006617689,0.00074799714,0.0007997,-0.0055097598,-0.006532805,-0.0023443215,0.0021914907,8.450324e-05,-0.0011973238,-0.0015955125,-0.003406526,-0.003344014,-9.6609314e-05,-0.0069011427,0.005744686
RSRP1,-0.0034530275,0.0049911714,-0.0034563043,-0.004348786,0.000573222,0.0014040319,-0.00087780505,0.0056414804,0.0030666983,-0.0060092625,-0.0020977475,-0.0022975965,-0.0029256272,-0.0020658076,0.0040344945,0.008197463,-0.0022135575,0.0019490175,-0.007610226,-0.0010704959,-0.0014108813,-0.004021829,-0.00029473373,0.0051951194,-0.0027667247,0.0023235055,0.0050457427,-0.0027840158,-0.004224396,0.0020740584,0.005004796,-0.0053776293,-0.001029168,0.0068336637,-0.000854572,-0.0006278723,0.0054693865,-0.0052389964,0.007693227,0.001447444,-0.005010727,0.0020198927,0.008753295,-0.0026898189,-0.005369228,0.0026897395,-0.01281106,0.006648536,0.010311413,-0.0044424413,0.0014191925,0.0041898824,-0.0155226635,-0.0056768884,0.00030682315,-0.0036699139,-0.0037251315,-0.0011439738,0.0028205386,0.008006081,-0.0038049733,-0.0036108417,-0.00023236452,0.005124448,-0.0007750068,0.0057045887
MAN1C1,-0.0010202422,0.0005398285,-0.0014204063,-0.0008222977,-0.0022682615,0.00057735626,-0.001283876,-0.00037355948,0.002480414,-0.0012612506,-0.0013497858,-0.00077049213,0.0011930275,0.0012734807,-0.0005417778,0.00019771578,0.0018241893,0.0018781183,0.0008652321,0.0016134058,-0.003182368,-0.001969938,-0.0008896725,-0.00027376087,-0.0018669935,0.0005637735,0.0020258878,-0.0013446704,0.0002317209,0.00035341264,0.00013252493,0.001773863,0.0003605084,0.0010454283,-0.000335921,0.0007196676,0.003292249,0.000103021535,0.0010554877,0.0023561923,-0.0027753455,-0.0010571042,0.00035405782,-0.00094944745,0.0023027007,0.0014452916,-0.0035014297,-0.0005717263,0.0007672746,-0.0013219324,0.0013461568,0.0038789695,0.003696182,-0.0033739298,0.00074407813,-0.00031473374,0.0020415531,0.00064833974,0.0006563496,-0.001684426,-0.001305093,-0.0024617515,-0.0010014897,-0.0032509353,0.0015622886,-0.0028384635
PAQR7,-0.00066527445,0.0018930743,0.0006348944,-0.00075811404,0.00090800785,-0.0018443787,-0.00096878124,-0.0021520045,0.002374426,0.00042981017,-0.0055655474,0.0013863713,-0.0016370775,0.000543409,-0.0009955586,0.0007427304,-0.00023800407,0.0028340237,0.0017481274,-0.0034002298,0.0019917234,0.0021789898,0.0037447552,-0.00037584503,0.00056470046,0.0014998423,-0.0036137924,0.0036536707,-0.0022153952,0.0040705213,-0.0033202036,0.0016281424,0.003967915,0.00092646386,-0.002861382,0.0034034818,0.002544149,0.0012102865,-0.00029631556,-0.0011513634,0.00026495676,-0.0029762536,-0.00542204,0.0021959513,0.00096457696,-0.0023271956,0.0023933332,-0.0028324525,-0.0003368637,-0.0007111518,0.0014173907,-0.00023367547,-0.0013966849,0.00087514444,0.002526775,-0.0007790901,0.0012369578,-0.0029168897,-0.0017261805,-0.0024481765,-0.0038543926,-2.7428525e-05,0.00030989014,-0.000102973674,0.0005865916,-0.0012121454
STMN1,0.012815118,-0.00081998657,0.016600903,-0.004799064,0.00037770954,-0.014483507,0.0033439382,-0.005340894,-0.011626743,0.008173858,0.011680247,0.013378082,0.014993004,-0.0049755624,0.002150897,0.013167038,0.00045129508,0.013145571,0.0032191228,-0.013155765,0.0022716464,-0.0068547125,-0.013061092,0.0008930167,0.008805568,-0.011963542,0.0028170317,0.002885568,0.00018808947,0.0046533924,-0.014151267,0.02133598,0.0033215284,-0.013449616,0.028589103,0.033585954,-0.0033026845,0.0011473929,-0.008971998,-0.019693084,0.033833615,-0.0094609065,-0.021237079,0.009400011,-0.016457632,-0.008217449,0.021095326,-0.0014020148,-0.0014249786,0.015114272,0.011122169,-0.022460885,0.020009844,0.013634347,-0.017691687,-0.01725859,0.004764666,-0.008326248,0.007883807,-0.01932428,-0.010888276,0.012363004,-0.010429641,-0.0008447669,-0.005309343,0.00053258793
EXTL1,0.0006788719,-0.003415342,-0.0011160787,-0.005550346,0.003247276,0.0039479765,-0.0008086582,0.0054436494,0.006147765,0.0037081034,-0.0011147129,0.0026804998,0.002970489,-0.0025809086,-0.008744511,-0.007747336,-0.0060318517,-0.0035711392,-0.0022866875,-0.004732031,0.0015773422,0.0012982176,0.00010333691,-0.0045251166,-4.699868e-05,-0.00059002056,-0.0057325107,0.00017603785,0.0027017016,-0.0039190813,-0.0031641542,-0.0013422039,-0.0007615773,0.0043415893,-0.0039340327,0.00027303133,0.0006740405,-0.0028012728,-0.0008498022,0.0023551753,0.0028852483,0.0056330934,0.00092599407,0.0057651866,0.0027918112,0.0021185086,-0.0027717093,0.0023907241,-0.003547785,0.0007729764,-0.0015327788,0.001602292,0.0007625178,-0.0048781256,0.00709142,0.00026418487,-0.001363853,0.00088700035,-0.0033595515,-0.003658085,0.0028850515,5.9565296e-05,0.0078088627,0.0050007417,-0.0046956297,-0.0006562787
TRIM63,-0.0018272683,-0.0006323109,0.0020913118,-0.0023519278,0.0009375968,-0.002167653,-0.0023157727,0.0016717296,0.0031579898,0.00048603222,0.00031928645,0.0005742948,-0.0045689405,-0.0017145801,0.0019281069,-0.00024546674,0.004282242,0.0015302842,0.00039857803,0.0010924427,0.0007238537,0.003318367,0.0023721682,-0.0031838263,-0.0065878173,-0.0062063164,-0.00285584,-0.0017287775,-0.0042369044,0.0072166314,-0.0043610814,0.00047661382,0.0011517669,0.007872339,0.0021448354,-0.00071026327,0.0036147265,-0.00020351472,-0.0028825856,0.004645195,0.00087230984,0.0049389857,0.0030793492,-0.0025418887,-0.0043430096,-0.0011571358,0.0028382302,0.0024238157,5.3758522e-05,0.0016439656,-0.003976049,0.004541847,0.0013739519,0.0024873551,-0.0022752695,-0.00851571,0.0031841814,-0.0019642434,-0.0010106012,-0.0007229927,0.000744894,-0.0019401576,-0.0033974082,-0.0033689062,0.0057176645,0.002739969
SH3BGRL3,-0.0055054463,-0.023192337,-0.002295952,-0.029043177,-0.008337375,0.02122414,-0.0073288553,-0.006312764,0.025973933,0.0130003765,0.0033579122,-0.008428203,-0.000968821,0.007427264,-0.012956243,0.0015189218,0.027821934,-0.0028283985,0.013441539,-0.0066304123,-0.006958731,-0.00277133,-0.009184046,0.002728667,-0.0012450935,-0.010607141,0.002247997,-0.0017999025,0.0038211478,0.0023598098,0.01603096,-0.01842577,-0.008465994,0.02881729,-0.00087530504,-0.01423966,0.003174682,-0.01203139,-0.0092309555,0.009541285,0.013531129,0.009439994,0.02554264,0.0035626027,-0.00055354676,0.003397538,-0.020162437,0.001617711,0.007404112,-0.0006822967,0.0038861602,0.039314583,-0.010326134,-0.014097304,-0.032040693,-0.019804975,0.0030773007,-0.011339985,0.001206809,-0.00012834829,0.00029993439,-0.0017768391,0.0032554015,0.012090867,0.016344877,0.009496361
CD52,-0.005138853,-0.020770883,0.005080669,-0.021239372,0.0014746371,0.012959095,-0.00014453667,0.0010987051,0.023487343,0.0071396297,-0.0015305567,-0.008815446,-0.00029156165,0.014426264,-0.015817853,-0.004013907,0.017766923,0.0032947462,-0.0059980243,-0.005824683,-7.317849e-05,0.0032858117,-0.011410021,0.0003505985,0.006336901,0.0004907482,0.0019456433,-0.0025983567,-0.010933507,-0.010810468,0.020545982,-0.02740639,-0.023923568,0.0411961,-0.0065228054,-0.016058577,-0.0031903263,-0.008924747,0.01452154,0.0012635806,-0.010254402,0.008204511,0.022306493,-0.00014770542,0.0054131807,0.0019990695,-0.008010499,0.0039508212,0.011108002,0.006851993,0.012268133,0.026280848,-0.01299086,-0.027799359,-0.01372664,-0.035136253,-0.0019947577,-0.005588978,0.007263694,0.013011224,0.014559631,-0.00707802,-0.0010998955,0.003223302,0.0038424348,0.008111258
LIN28A,0.0020894601,-7.975338e-05,-0.0005532228,0.0012900956,-0.00034573645,0.0018270735,-0.003275413,0.00080492196,-0.0024268425,-0.001602223,0.0013253492,0.00067914365,-0.0013410209,3.376043e-06,-0.00387256,-0.000906253,0.0006228598,0.00074840634,0.0010828436,0.00022235852,0.0016843929,-0.0011307884,-0.0004959441,-0.0009095966,-0.0007042793,0.00030893125,0.0013035524,-0.0019655442,-0.0005973506,0.00020344788,-0.00087304885,0.0013005898,0.0016064437,-0.0025624714,-0.00017245779,-0.0001615072,-0.00085072813,0.0003012249,0.0008484921,-0.001358964,0.00066831324,-0.00091896177,-0.0031610029,3.4423272e-05,-0.0015075965,-0.0012500448,-0.0015217789,-0.00044848435,-0.00046646138,-0.0009663048,0.00054041005,0.0008508563,0.0002770297,0.0017904032,0.0008505204,-0.0016862041,-0.00032603048,-0.00023744316,0.00056909677,0.0005198727,-0.00016989914,0.0016040108,-0.0014490957,-0.0011060041,0.00077572244,-0.00071226695
HMGN2,0.01121114,0.0076447558,0.008112869,0.015806805,-0.010987126,0.00066237914,-0.010015161,-0.008250957,-0.008689149,-0.0008734058,-0.005255469,0.004129768,0.00938187,-0.010897401,0.0015792586,0.004357911,-0.0041056676,0.013625132,0.00011445426,-0.009217996,0.0040289317,0.003191068,-0.003188413,-0.012801109,0.00935776,0.002762685,-0.0017606796,0.008570908,-0.0037213294,-0.0045256345,-0.021703307,0.013797598,0.004102003,-0.022759654,0.03197174,0.02387252,-0.0008271229,0.01578379,-0.008839395,-0.01700448,0.041120905,-0.010849513,-0.031420548,0.005943494,-0.01266751,-0.010401275,0.007882506,-0.006795649,0.003824094,0.021579662,0.01383677,-0.0008412289,0.026577128,0.022631789,-0.014975511,-0.010187343,0.004428497,-0.012367565,0.011293634,-0.019054279,-0.001210194,0.011402746,-0.013169236,0.0021874704,-0.0077851545,-0.0020848466
NUDC,0.0056514638,-0.007385204,0.010986873,0.019365866,-0.023229003,-0.015481027,0.010102462,-0.033800654,-0.03173517,0.009518068,0.021550896,0.0014304724,0.00880607,-0.0024446961,-0.006997783,0.008802634,0.007272117,0.008226264,0.010094828,-0.0056240926,-0.0061168103,-0.002764087,-0.00751932,-0.00010745528,0.012351596,-0.01262225,-0.004095757,-0.0019026377,0.00057381555,-0.0010237735,-0.009911207,0.01005157,0.0077152424,-0.01607746,-0.0035864688,0.0086707845,-0.0046047256,0.0019018287,-0.01709759,-0.012587003,0.035130683,-0.008716324,-0.012386439,-0.0017422035,-0.0056855627,-0.0005191973,0.017936625,0.0033586738,-0.007265742,0.006880087,-0.00458403,-0.0150928665,0.035248324,0.023681577,-0.014693989,-0.01766539,0.0024433534,0.011364475,0.005519836,-0.017631253,0.00811412,-0.00461906,-0.007879112,-0.009798627,4.797359e-05,0.0042419685
SYTL1,-0.001284051,-0.0036865305,0.0007550411,-0.0054134154,0.0023925004,0.0021314828,-0.0035162827,0.0032090042,0.010194146,0.0031092053,-0.003411663,-0.010090968,-0.0042659207,-0.0003623221,-0.00078940205,-0.004423909,-0.00031260087,6.478068e-05,-0.009947246,0.0059747957,-0.007356239,-0.0030136523,-0.009084081,-0.0002581858,-0.0038701333,0.005537665,0.0070615555,-0.0024839514,-0.0049250657,-0.004802797,0.0013447513,-0.013728273,-0.0042286594,0.0053857006,-0.00013472352,0.00016714228,0.004854809,-0.0034415866,0.006261315,0.009130763,0.0037046664,-0.0063511366,0.010440741,0.0019922545,-0.0065928344,0.0039918837,-0.0016243837,-0.0064691743,0.01245801,0.0021341513,0.002181012,0.00046303848,0.010504025,-0.021061562,0.0046665356,-0.0012641805,0.003262627,-0.02237014,0.0017313289,-0.010948688,0.015392788,-0.0031357221,0.004544869,-0.005416693,-0.0018602993,-0.003284243
IFI6,-0.004694466,-0.001620506,0.000618466,-0.003336287,-0.004699186,-0.0025254954,0.002383758,0.0053518577,0.0029440685,-0.0017782944,-0.0029385183,-0.003450641,0.0007187542,0.002574393,-0.004064319,0.0024744067,0.0061001075,0.0019160347,-0.0034694204,-0.006174557,-0.0029067965,0.0077822614,0.0070677437,0.0068523563,0.0023222496,0.0066409376,0.007511804,-0.0044235084,-0.0032802618,0.00064129074,0.0026711654,-0.0021333948,-0.0034444467,0.008424543,-0.0015079312,0.0010539953,0.008149372,-0.0029924053,0.0030650725,0.008146313,0.004212115,0.0040462064,0.005137341,0.001523946,0.004957974,0.0034862245,0.0006303829,0.001996932,0.006550879,-0.002159965,0.006855945,0.0040873406,0.003218395,-0.0036286172,0.00023272312,0.0022516267,0.0038400786,0.0027419345,-0.0005842426,0.002042875,0.0032162277,-0.0067070127,0.0087177185,-0.0011333752,-0.0075933994,-0.0055408627
THEMIS2,-0.004048439,-0.0050280807,0.0035014166,0.0055581783,1.3519212e-05,0.0030306086,0.0026708385,-0.0013588335,-0.0005417167,-0.0018957726,-0.0014005064,-0.0020092607,-0.004714013,0.0026851026,-0.0043899147,-0.0046173776,0.008527542,0.005754745,-0.006858275,0.00031325183,0.0014215447,-0.002516227,-0.00261772,0.0018773881,-0.0023830351,0.005389972,0.0034763243,-0.0034493927,0.002692667,-0.001222702,0.0015871335,-0.0059076124,-0.0012862209,0.0026466527,0.0063704057,-0.0037813974,-0.0038786912,0.0049178023,0.0023405605,0.009486651,-0.005051767,-0.007971888,0.01162864,0.0012969329,-0.0056489194,0.00082289684,-0.0069377753,-0.006608821,0.010421491,-0.003376624,-0.00061836396,-0.0023318476,0.0033507345,-0.010624802,0.0025024873,0.009334224,0.0003845819,-0.0076085315,-0.0018819754,-0.0021601117,0.0048557096,-0.00044699662,-0.0024923,-0.0007498142,0.0039037096,0.00076850044
PTAFR,-0.006568776,0.0013178723,-0.006873667,0.008605033,-0.0009784667,-0.00919702,0.009328166,-0.00024865443,-0.001756503,0.0049744137,-0.0041917986,0.023257688,0.027248444,0.014590535,-0.04238864,-0.011060824,0.006879643,0.006075443,-0.044498067,-0.01593124,0.017850127,0.015945012,0.015247148,-0.025030518,-0.01666355,-0.018473126,0.02085957,-0.029104216,-0.053764943,0.014187861,0.00987761,-0.04380323,0.002204327,0.012112356,0.014113557,-0.03830349,-0.02414263,0.032690667,0.0239345,0.026968297,0.008394445,-0.01995352,0.048225686,0.02295484,-0.022115042,0.0006936564,-0.010955498,0.018342063,-0.005293668,0.012956398,-0.008564965,0.0067310384,0.0073184515,0.0070252437,-0.00355568,0.0072594592,-0.020584844,-0.0050133048,0.02025014,0.021502389,0.027963083,-0.00693565,-0.021273434,0.0063938666,-0.030557489,0.009690119
SESN2,-0.0022946917,-0.0041599693,0.0076854997,-0.00480281,-0.007891365,0.0031398903,0.003288491,0.0033420837,-0.0054742717,-0.008162194,0.007234626,0.0025403341,0.006132664,0.002475151,0.002185839,0.002131765,0.004469967,-0.00022652444,0.005272036,0.00048404984,-0.009157796,-0.005430772,-0.0055943714,0.0065272907,-0.0012432375,-0.0077803535,0.00079197687,-0.0004643658,0.0032371862,0.0013249982,0.007192819,0.0034532943,0.0029958826,0.013486323,0.0007586246,0.0070318794,0.006751973,-0.014554985,-0.0017250631,0.0035678067,0.00848173,0.0022819154,-0.0008746471,-0.0034343395,-0.0042604264,0.0007717697,-0.0051137693,0.00034170583,0.002660667,0.0031149075,0.0038658238,5.634701e-05,-0.00831226,0.007956709,0.002970171,-0.008485427,-0.003056235,0.003048916,-0.0013941127,-0.00026164527,0.0028810103,0.00034140865,-0.005742059,0.001134687,-0.015649198,0.008373086
OPRD1,-0.00024828498,-0.0019775808,0.0035195649,0.0032178664,0.0029320545,-0.006192224,-0.0005421217,-0.0006396879,0.0074188127,0.0036341795,-0.0013448591,0.0013002015,-0.00019682964,0.0026289949,0.0025950733,0.00025873486,-0.0031503872,-0.00038027507,0.0011693132,0.0002632779,-0.0008810877,-1.5149514e-05,-0.000670889,0.0008718474,-0.0044190576,0.0026283774,-0.00075848144,0.001079821,-0.0009141332,-0.00040206403,0.0012228811,-0.0015372208,0.00016854006,-0.0028575747,-0.0009116702,-0.00024273571,-0.002354441,0.0018962573,-5.415221e-05,0.001678006,0.00028593405,-0.0031370618,-3.7584562e-06,-0.0020984446,7.440712e-05,-0.0009871245,-0.004463975,0.0017071436,-0.0005733393,-0.0009842288,0.0029635448,0.00025907403,0.0021933983,-0.0014291262,0.003014644,-0.0026540956,0.001253309,-0.00092092203,0.002993199,0.0020589873,-0.0026911488,-0.0007732101,-0.0009625419,0.0018113703,-0.00038610626,-0.00049225107
LAPTM5,0.00011190972,-0.017918786,0.0034732677,-0.02098564,-0.010108709,0.0075365305,0.0025561159,-0.010083624,0.016561784,0.006301271,0.006478468,-0.0012767173,0.0051409015,0.00586899,-0.014553509,-0.004226926,0.015612111,0.003558469,-0.0018580569,0.0045295777,-0.0036810879,-0.0032865796,-0.007136234,0.004099215,0.0035662714,-0.0029407004,0.00086493365,-0.005279818,-0.0009940411,-0.0018410153,0.009183532,-0.0074442746,0.0007825018,0.014780124,0.0023933686,-0.00024068587,-0.008110881,-0.0021353764,-0.004721749,0.0041971034,0.005899622,0.0037187852,0.01955839,0.003578801,-0.0041279113,0.0047435756,0.0015516733,-0.008439389,-0.0003174392,-0.0013332744,-0.0025586132,0.0054872213,0.0055598835,-0.017126532,-0.018840533,-0.0058521447,0.008147033,-0.010687348,0.008048782,-0.0009541418,-0.0024132978,0.0018508033,-0.0032869312,-0.0004793249,0.008869256,0.0069436766
