gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90
ITIH4,-0.005457558,-0.0034312077,0.0022369646,0.0034952909,-0.0011359525,-4.3026852e-05,0.0036302716,0.00011071086,-0.0044144806,-0.002812463,-0.00029860382,-0.00067782134,-0.0025624046,-0.00078864873,-0.0048462404,-0.0024208194,0.0019398599,-0.003326153,0.00059658295,0.005112484,0.00055411085,-0.0036708952,-0.0017250925,-0.002299405,-0.00276748,0.004746303,0.004098954,-0.0038792458,-0.00013419647,0.0062724096,0.0014232228,-0.0028998866,0.0033822127,-0.006481607,-0.0060038697,0.008357177,-0.0008436847,-0.0079728495,-0.009496217,0.0103879785,-0.0045415256,-0.0050294884,0.0019189455,0.0031379962,0.0062442617,0.0062059346,0.0018869771,0.00036172633,-0.010614722,0.0036790941,0.011944982,0.00042505673,0.0015419741,0.007816873,-0.007022369,0.0006537347,-0.0047481507,-0.0024233656,0.00211843,-0.0016914976,0.012288605,0.011694694,0.00027943763,0.005217902,0.003475706,-0.0076374263,0.0082273595,0.0012736771,-0.0006176214,0.0004905515,-0.0041377186,-0.0030684215,-0.00025324896,-0.001642538,0.0026210423,0.0024379161,0.004317522,-0.006470291,-0.00017985127,0.0015166214,-0.004004307,-0.0029373143,0.002996875,-0.010489854,0.004771352,0.004217803,-0.0028344519,-0.0015879849,-0.00894598,-0.003807344,-0.001925278
TKT,0.0006802646,0.008018327,0.0012584529,0.009104989,-0.00869347,0.013061213,-0.0015345659,0.0024922055,0.011947392,-0.012512288,0.008845072,0.0055115027,0.005264548,0.0032025885,0.0020859626,0.0069443192,-0.004091801,0.01236711,-0.00950371,0.008543067,0.012765545,-0.009269709,0.007912921,0.0018827069,0.005381797,-0.0008237496,0.0010007557,0.009726635,-0.009322603,-0.0048477296,0.004216531,-0.0023901013,0.009544168,-0.0051631415,0.0008552521,-0.00451125,0.004755795,0.012915778,0.00041979481,-0.012515699,-0.0035217372,0.0052043768,0.0013154562,0.009749967,0.0034135443,0.01311442,-0.0029539897,5.0369377e-05,0.009385457,0.0042641056,0.006714879,0.0014971921,0.009623322,0.0077818013,0.0061625955,-0.0007297938,-0.008268895,-0.009792288,-0.001810034,-0.007686792,-0.009423256,0.009187326,0.0052555483,-0.005006955,-0.0023775713,-0.009477069,0.0066111884,-0.011872434,-0.006238753,-0.004793604,-0.0014233486,0.0016173978,0.008113702,0.0015929451,-0.002353372,0.006764995,0.0009136891,-0.0054046414,-0.0036320542,-0.001854173,0.0098860655,0.0047352826,0.009678911,0.0035023282,-0.0018391721,0.0010825639,-0.0052375626,0.016028633,-0.0124326395,0.009298574,0.0033103083
CACNA1D,-0.0044889483,0.0012800704,0.0011009088,-0.004738207,5.8847734e-05,-0.00075603457,0.0038883307,-0.0051306337,-0.0033520537,0.00033133986,0.0055648186,-0.0010554298,-0.0042658425,-0.0024724859,-0.0033076194,0.010277272,0.006432646,0.008269311,0.0009796545,0.008780315,0.0033925776,-0.012077407,-0.006320899,0.0060703047,-0.008902566,-0.0039313077,0.015369244,0.0076432372,-0.0018945835,-0.00013949745,-0.0052146637,0.004142525,-0.011336364,0.0017431717,0.0060595386,0.0027134335,0.0057047107,-0.0010935034,-0.0068021826,-0.011284538,0.0128749525,0.0051090014,-0.002578311,0.00018239269,-0.0021716265,0.017809454,-0.0019224,0.0015137494,0.004006695,0.0063763014,0.00031499093,-0.010743622,-0.00393905,0.0008615587,-0.0025076703,-0.005370219,0.0035001356,-0.007948083,0.0066735274,-0.004219826,0.008927399,-0.0039152675,-0.0046615987,0.0013402359,-0.003998913,0.0027925754,-0.0038759448,-0.0023205085,-0.0014017473,-0.010222633,0.004093799,0.007243674,0.008439024,0.007645069,0.0031161546,0.01945166,-0.0019101651,0.0032260593,-0.005735852,0.0075197606,-0.0037744576,0.007785033,-0.0024771963,0.0042121815,0.008140788,0.0044212197,0.0004496006,-0.0013406421,-0.004056224,-0.003802101,0.006794755
ARL6IP5,0.0020148698,0.0032959369,-0.005509556,-0.0067756814,-0.00026675058,0.0005394162,0.0012943388,-0.0028546872,0.005923254,0.0012070789,-0.0033664962,0.0062002307,-0.0042653386,0.0058691073,-5.5609886e-05,0.000791273,-0.004877839,0.0055891327,0.0060861832,0.0012783702,0.00035679867,0.003901651,-0.007903199,0.0028430936,0.0006192587,0.010124364,0.008180786,0.002272568,0.0020626865,0.00075169187,-0.0064282087,-0.0061568874,-0.008043977,-0.0026651567,-0.01088615,-0.0034866845,0.0004971697,0.0036669562,0.0034071303,0.00091124757,-0.0011932492,-0.011466285,-0.008263474,0.016361656,-0.0036101006,-0.0021029701,-0.0029077535,0.0038170926,0.0015406809,-0.0022142064,-0.00057626475,-0.0016264595,0.0012403672,-0.007894383,0.0074040075,-0.0015856415,-0.0004977114,0.003981306,0.0012486114,-0.0016346883,0.006778185,-0.00646965,0.0014551651,-0.002429722,0.002181453,-0.012471302,-0.0010979861,0.0017681749,-0.009620876,-0.0036660559,0.001318926,-0.0034787278,-0.0012660868,0.00038444673,0.010326309,0.0016681501,-0.0025714522,0.00782754,-0.0037026964,0.000782585,0.010441005,0.0054329913,-0.0021029357,0.0053137275,0.0021266665,0.0075230943,-0.009010707,-0.0019014699,-0.009884116,0.0007949445,-0.0013434459
LMOD3,0.0024696738,0.003560085,-0.0023169564,0.0014584063,0.0016716154,0.00027303043,-0.0035200887,-0.00018815385,-0.00082053576,0.0027640555,-0.0024737495,-0.0012423038,-0.0014906713,-0.00047818632,-0.002660278,-0.00020327566,-0.004655291,0.0042570345,-0.00061698974,-0.00035538027,-0.0016795048,0.005505317,-0.0027921204,0.0008410077,-0.002676768,0.0020953324,-0.0019313315,-0.005878217,0.0032995257,0.0011166156,0.004946419,-9.190128e-05,-0.003824064,0.0026264011,-0.008349903,-0.0021914805,-0.00014085842,-0.007205685,0.0081012165,-0.0013225063,0.00052154006,-0.00055082166,0.0011665537,0.0046414,0.0018990679,-0.0059515717,-0.0006908768,0.0064553735,0.001047722,-0.001231608,-0.00966554,0.0024120067,-0.0039302944,0.0018562949,-0.0012485457,0.0070151333,0.002415583,-0.0086365985,-0.0057892483,-0.0021676992,0.0046532936,0.0018066674,-0.003922306,-0.0026522372,-0.0050944434,-0.0023102257,-0.000908912,0.0030705614,-0.0002352494,-0.0010508993,0.0017659073,0.0037150723,0.0018703017,-0.000747677,-0.00020684401,0.0017022797,0.0011685046,0.0017406392,0.005660023,0.0014146533,0.0047585955,-4.521995e-05,-0.003938642,0.007930972,0.0009340966,0.002738514,-0.0012041,-0.0014522021,0.0019916808,0.0055138334,-0.0024938758
FRMD4B,-0.004363076,0.000116293355,0.0016578058,-8.6007676e-05,-0.00021582983,-0.0020769567,0.0015059451,-0.00096045877,0.0026909737,-0.0005774105,0.004576231,-7.051646e-05,-0.0028249905,0.0010822766,-0.008552241,-0.00029118147,-0.00074476545,0.010084728,-0.0070264596,-0.010067,0.0018978901,0.0037756911,-0.00434082,-0.0027715182,0.0019352897,-0.0011864146,0.0045072106,0.004591866,-0.0073226728,0.007645634,0.0023426993,0.0021553936,0.008335147,0.0047621275,0.00026270834,-0.006774759,-0.0026252365,0.0029148718,-0.0040296745,0.0071201404,0.010101811,-0.01031273,-0.0037488472,0.004037789,-0.002721886,0.0016609201,-0.007888078,-0.0007188162,0.0019404191,-0.0014331469,-0.0020364798,-0.0029038717,-0.0032956528,-0.012531448,0.0019932592,-0.0051529817,0.008511245,0.0018222247,-0.0009933,0.0014195499,0.0005791497,0.0038783913,-0.00095309113,0.009112672,0.009953256,-0.014217219,0.0012708948,0.0028114035,-0.012358955,-0.00067507604,0.008856953,-0.01137992,0.009341735,-0.0017914523,-0.0104761515,-0.0032381199,0.012008603,-0.00352369,0.00020497383,0.009100392,-0.00658227,-0.0017475261,0.0006987357,0.0020737252,0.0027979845,0.0031900522,0.003791621,-0.0028618646,-0.0016030432,0.0057482,0.0010725139
LINC00877,-0.0017281867,0.0002509177,0.0010206527,-0.0019327087,-0.0015222187,-0.0045188884,-0.0010856476,-0.0034920438,0.00033606653,-0.00042224803,-0.0013175709,0.0006500199,-0.0020397902,-0.0026441966,0.00035123748,-0.0073372344,-0.009831029,0.0030150726,-0.0067356895,-0.000490487,0.007043902,0.00049466937,-0.0015869566,0.000981586,-0.0018703281,-0.0012626604,-0.006118639,0.001962759,0.0070285928,0.0070948815,0.00056684815,-0.0013104767,0.004947384,-0.0035252343,-0.0048040687,-0.005056149,-0.00036519812,0.0005684811,-0.0068534683,0.011310322,-0.008830859,0.0044988017,0.0037607874,0.003051221,-0.0047399406,0.006302198,0.0044971625,0.00096452894,0.008723925,-0.002954808,-0.0076238825,-0.008519257,-0.0025346524,-0.0052223946,-0.0073809447,0.0052570147,0.007450846,0.003478813,0.0056990706,0.0050095026,0.001696305,-0.000118208234,-0.006839829,0.005526972,-0.0045835576,0.0019240046,-0.002601075,0.009589157,-0.003699264,-0.002918204,0.0017439672,-0.009753074,0.008175335,-0.0052741077,-0.0019836756,-0.00041776255,0.0048219967,0.0007419062,-0.0006497652,-0.000738669,0.0019845876,-0.0046666474,0.00138875,0.0049162474,-0.004434002,-0.00019464275,0.0019142037,0.00918241,0.00043137113,0.0016801463,0.0041662357
CADM2,-0.0001778571,-0.00067051407,0.0005999948,-0.0016801354,-0.00412374,0.00083903293,-0.003685303,0.0035823996,-0.0012813053,0.001677074,2.6739008e-06,0.00047627877,-0.00091612485,-0.00032746058,-0.0010580475,0.0017623148,2.7886472e-05,0.0028844823,-0.002495259,-0.0027455257,0.0008703517,-0.0011797888,0.0061218645,0.004269856,-0.0020676756,-0.0015115722,-0.0023718427,-0.0037045933,-0.0017345479,0.0047678393,0.0004173637,0.0041105864,-0.00044903278,0.003993938,0.004216451,-0.002632738,-0.0009000163,-0.0016958587,0.0013636465,0.0027560873,0.004574632,0.0024163066,0.0053489897,0.0047162357,-0.004209848,0.004016163,-0.0025114452,-0.0009339451,0.0043190466,-0.003406055,-0.0037730602,-0.0015263944,0.002275861,-0.0035348695,-0.00044090924,-0.00016542738,0.006942294,-0.0030972133,-5.9970247e-05,0.0030437235,0.00072598044,-0.0008152577,0.0012091383,0.0034443152,0.00013133454,0.004537764,-0.0012687325,-0.0017586834,-0.0061894087,0.004578666,-0.0026229091,0.00093429175,0.00028354695,0.0028526355,-0.008744474,0.0014756854,-0.0028014611,-0.0037501592,-0.0031899083,-0.003037319,-0.0018546834,0.003506237,-0.00462941,-0.002789939,-0.0027940567,-0.00010556651,0.0015224268,0.0027793455,0.0013154368,0.0032904968,0.0001923777
PROS1,-0.00080235675,-0.00083691685,-0.0006418472,-0.0071801185,3.909699e-05,-0.005361357,-0.0041901194,0.0013753262,0.0010528583,0.0017559658,-0.0037389607,0.0048239036,-0.005311034,0.00017108733,0.0021161325,-0.0034770514,-0.0010929927,0.001657833,0.00052753236,-0.0056568454,-0.0015010089,-0.001605974,0.00045746213,0.0027725257,-0.0064848177,-0.0020294883,0.008293367,0.0026849252,0.0111859115,0.00519951,-0.0058509503,0.0015510425,-0.0022763067,0.008145098,-0.005207355,-0.0040354924,-0.0013027479,-0.0061927903,0.002414516,0.008791731,0.002349291,-0.0014373036,-0.0004223407,0.002498677,-0.0024849877,-0.0029454962,0.0040717507,0.0027120563,-0.0044582477,0.0024122086,-0.0019491763,-0.002816819,-0.003397219,-0.00059292826,-0.0022710008,0.0068564583,0.0065541114,0.0035035315,-0.0029268442,-0.0014143768,0.0024209837,-0.0012376644,-0.0068919496,0.0060092034,0.00060985907,-0.0016646641,-0.0060510603,0.0096002845,0.0022299688,-0.0003582237,0.00025783884,-0.0024212676,0.0010824052,0.0038508582,0.0023422355,-0.004500295,-0.002246832,0.0024231984,-0.001205624,-0.0030987726,0.005913749,-0.0036650975,-0.003090256,-0.00297831,0.0033784232,0.004320435,-0.0047818217,-0.0030145852,-0.0040040547,3.7975526e-05,-0.004881216
STX19,-0.0030646098,-0.00094395166,0.001149689,2.7759055e-05,-0.002060921,-0.0007118629,0.0015310737,0.0014182965,0.0013312672,-0.0021579524,0.0020072814,-0.0005241699,-0.0008011081,0.001149996,0.0008257336,0.00016253379,0.003008163,-0.00047625272,0.001603972,-0.0010212105,-0.0013847006,0.0002274428,-0.0010863149,-0.0024551724,-0.00044986536,0.00039411496,-0.002801164,0.00019550335,-0.0014793853,-0.0007703443,-0.00084605237,-0.00086209597,0.0009377657,0.002777746,0.0026240067,-7.757571e-05,-0.0008332491,0.0018958269,-0.00025562412,0.00068374275,0.00026239315,-0.0006983829,0.002796171,0.0009027659,0.00010079697,-0.00075794006,-5.894444e-05,-0.0014551291,0.0028565077,0.00010353999,-0.0025231286,0.00032216153,0.0003331944,0.0027490645,0.00060657907,-0.0027325014,0.0024185895,-0.0003670521,0.00035206505,-0.0018204576,0.00083142315,0.0008918894,-0.0009753006,0.0016398847,0.0006800902,-0.0013167947,0.005146932,0.00046377673,0.0011883909,0.0005977545,0.0005074035,0.0015158616,-0.00032265732,-0.0017374727,-0.003460245,0.0005207906,-0.00053927157,-0.00021041835,0.004572238,0.00026215427,-0.00091401953,-0.0031204205,-0.0013991115,-8.419039e-05,-3.7268037e-05,0.0005471021,0.0004993037,-0.0022665374,0.0011936561,-0.0021509242,-0.0012127992
ST3GAL6,-0.00660205,-0.007233871,0.0018069616,0.003450621,0.0017628808,-0.0037039057,0.001016373,-0.0018695698,-0.0034884152,0.005204747,0.008700113,0.0030835597,0.0068779876,0.017742606,0.00241056,0.032178942,0.0010156587,-0.0071733557,0.0068423226,-0.010661823,0.020111285,-0.002879667,0.0069125397,-0.0010686379,-0.00030126958,0.0018196113,0.00746182,-0.0014270663,0.0009596658,-0.0045794933,-0.008776122,0.0059154546,0.0059880815,0.0029987334,0.008963095,0.0015392334,0.0074868435,-0.010558478,-0.026611852,-0.0038265067,0.0003149851,0.03720799,-0.0167128,0.0023584443,0.00095749483,0.018997835,0.0031691757,0.01709157,-0.0021758403,0.009475413,-0.0027263656,0.009912616,0.0017877641,-0.00522,0.0035151956,0.019227242,0.0042920313,0.008146173,-0.030273594,0.012842469,-9.071094e-05,-0.013806695,-0.013878061,-0.00031712273,-0.007334639,-0.02215598,0.0035810638,0.0033782674,0.0017828627,-0.0051863566,-0.010229963,-0.010844846,0.00033146306,0.008072871,-0.009827766,0.0005201654,0.019017223,-0.007317043,0.013384999,-0.00094461587,0.029315978,0.008013639,-0.0050411895,-0.010477208,-0.012019341,-0.0028963743,0.00080716395,0.0020601044,-0.0014226877,-0.002008132,-0.0036151519
FILIP1L,-0.0030006845,-0.0042526172,0.0029666338,-0.021817459,-0.0053196074,-0.011939795,0.0044532237,-0.0021427409,0.002747813,0.00070343487,-0.0060432684,0.009768352,-0.011648856,0.004231826,-0.00088782975,-0.0032852925,0.009922068,-0.00203649,-0.001485269,0.0005799835,0.0049207974,0.0055218902,0.00067729416,-0.00081957836,-0.002154379,0.011989258,0.011573936,0.0032357702,0.01588495,-0.00021346728,-0.00057195214,-0.011160398,-0.015099633,0.008538829,-0.014096955,-0.0064118095,0.007144873,0.00279626,0.009979895,0.020845195,0.006922049,-0.023377787,0.0036539903,0.028281793,-0.0073084794,-0.0002129592,0.0019647821,-0.0026373595,-0.010313097,0.0050276564,-0.0022486236,0.0046685548,-0.009069049,-0.007880278,0.013724953,0.0006473153,0.02411827,-0.0007067731,-0.010471192,-0.009107855,0.017746763,-0.016510138,-0.006795191,0.008201028,-0.00420484,-0.016740248,-0.016852943,0.021242945,-0.015087848,0.0025506935,-0.006411993,-0.007871293,-0.0070831287,0.0014047283,-0.003082553,-0.0010789585,0.005941445,0.014616501,-0.012279674,0.01496717,0.004247567,0.011920125,-0.012503478,0.013114005,0.0059728627,0.013733022,-0.018594773,-0.0005400298,0.00171334,0.006322665,-0.0063397684
NXPE3,-0.0002891983,-0.00218197,-8.783386e-05,-0.0025896577,-0.00023310646,0.0007681798,-0.0020136936,0.0041679437,0.001198371,0.0020189842,-0.0026862223,-7.362185e-05,-0.0005097941,-0.003448733,0.002696302,-0.0074825394,-0.005636154,-0.002264694,-0.003872828,0.0034331097,0.0065142442,0.0015998947,0.00065523863,-0.0011023721,0.0008443154,-0.0013334248,-0.006958528,-0.0031860145,-1.8221766e-05,0.00087044784,-0.0018103297,-0.0042208293,-0.00026216405,0.0019913188,0.0011835934,0.0060737603,0.001806872,0.0028079536,-0.0054560797,0.0007631592,-0.001421603,-0.0046193,-0.002611597,0.0025185493,0.010071866,0.0006485767,-0.0014123039,-0.0019264242,0.00367667,0.00076885324,0.0018351605,-0.0015053775,0.0060667647,0.0019499472,0.0023431524,0.0054029697,0.0030901378,-0.0009280941,0.0011069081,0.0015815195,0.0016049651,-0.005867391,0.00065339665,0.0049860924,0.0037792614,0.005902802,-6.2023115e-05,0.004139016,-0.002302563,-0.0013038133,-0.0022708182,0.004026909,0.0007110607,-0.0005923057,-0.0037201357,0.0024847134,-0.0006897094,-0.0030196796,0.00094897987,-0.0036594043,-0.0024713438,-0.009470445,-0.0034972513,0.0022955327,-0.0019166479,-0.0008066785,0.0037476565,-0.00039625846,0.00058920187,-0.0034804484,0.0022602393
ALCAM,0.0010883934,0.0017366047,-0.0032858197,-0.002507084,-0.0031747317,-0.0021494867,0.005693657,0.002251677,0.0024177453,-0.001622377,-0.0075545334,0.00028622168,-0.0018279661,0.0031537113,0.005618925,-0.006628264,-0.0035334243,-0.00178058,0.0066924486,0.003625792,-0.0024127755,0.002067165,0.0024295307,0.0011080117,0.0022687626,-0.00027235242,0.010359182,0.0065944972,-0.008220286,-0.005141374,0.0018748213,0.0030835005,-0.0029437167,0.0068700854,-0.0017605608,0.0043720705,-0.0046231584,-0.0015412087,-0.0045923777,-0.0057815765,0.0053410064,-0.0037233946,-0.007139285,0.0116888685,0.0059068175,-0.0019969314,0.0036950202,-0.0015354195,0.003585771,0.003786312,-0.001293547,-0.0060592233,0.012626438,0.004601149,0.0064727105,0.0007733316,0.00023432751,-0.008996259,-6.738735e-05,0.010816775,-0.009369546,-0.0007644982,-0.0045682825,-0.004006501,0.0012503171,-0.0056952676,0.0044841995,-0.008560623,-0.003967804,-0.00017771784,-0.0023844568,0.0029938207,-0.0038663896,0.0006736162,0.00015500098,0.009819125,-0.008183108,-0.00073388626,0.00472338,0.0050002923,-5.499605e-06,0.006942376,0.0011355109,0.0015964145,0.0010077991,0.016662182,0.009633133,0.016390368,-0.0043017566,0.00028027565,0.00425184
CD47,0.0043931673,0.004080248,0.004814866,0.0042075035,-0.006315491,0.017074043,-0.0018616855,0.009683366,0.007569794,-0.009266816,-0.0040439754,0.00497436,-0.004945136,-0.0013696122,0.010715981,0.0053955046,-0.00012100081,0.0173493,0.0020559684,0.007611441,0.008620142,-0.01547811,0.0038342592,-0.000479443,-0.008798038,-0.005750107,-0.0022913069,0.012777775,-0.004732592,-0.003397904,-0.0073494525,-0.010823644,-0.00029759516,7.826162e-05,-0.011357271,0.0013380906,5.7817135e-05,0.004463119,-0.00078870886,0.002922365,0.0037791112,0.0039084954,0.00044461907,0.00023492369,-0.0037129968,0.0031620916,-0.005220979,0.0021474175,0.0075486694,0.0060231043,0.006421262,0.002994994,-0.00015409381,0.0076300697,-0.005636767,0.008575209,-0.005855376,0.0023389636,-0.005508229,-0.007247514,-0.015757289,-0.003122075,-0.001052188,-0.0019820165,-0.00553273,-0.0019790896,-0.0061768936,0.0028516548,-0.006472104,0.0045197485,-0.0044321646,0.0048818365,-0.0024206433,0.0004546755,-0.005973839,0.0036619208,-0.004647973,-0.004215095,-0.0014060319,-0.010425464,0.008295619,0.0055819615,0.012143117,0.0024734237,-0.00200823,-0.004532955,-0.002216395,0.0031391229,-0.01108259,-0.001798352,-0.0007196929
MYH15,-0.0005583895,0.0005003253,0.001404778,0.0005366008,-0.0012446247,-0.0006736577,-0.00030990544,0.0008112588,0.0022458609,0.00055180205,0.0012337359,0.00094603066,0.0007989924,0.0004922421,0.0016244294,-0.0007001946,0.00022608489,-0.001473305,-0.004296889,0.00086485274,0.0018052344,0.0017631595,0.00042050652,-0.00046088558,0.0006727014,-0.0006599516,-0.0004230006,-0.00021448021,-0.0005536356,0.00019270749,-0.0006733678,0.0014020221,-0.0006439804,-0.0006110712,-0.0007947281,0.0004461392,-6.049409e-05,-0.0014740232,0.0011500979,0.00097013236,0.0011340758,-9.789586e-05,-0.001980222,0.0007404264,2.3699327e-05,-0.0005660786,-0.00018498828,-0.0007890317,0.0026987148,-0.0012022138,-0.0016097864,0.0013602009,0.0019169387,0.002040781,0.00038631007,0.0021024374,0.0016776697,-0.0004821908,0.0015048505,7.328142e-05,-0.00093731814,0.00036611053,-0.0002100715,0.0020108775,0.0027378928,-0.0033660945,0.00038992226,-0.001022019,-0.0006122111,-0.00040789496,-0.001933351,0.0017792583,-0.0029676384,0.0026261015,0.0011502026,-0.0007332587,0.00068324385,0.00023642945,-0.00044112446,-0.002055272,-0.0002591302,-0.0011855696,0.0008433605,0.0015240399,-0.0008493373,-0.0017712316,-0.0016553447,0.0013846172,-0.0017258452,0.0011875641,-0.0013326636
CD96,-0.00050029205,0.00034282877,0.003367917,-0.0033140532,-0.0026449424,0.0011429611,0.0014307345,0.002004927,-0.001002561,0.0010541481,-0.002294144,-0.0011748654,0.00047336,0.0005495468,-0.0043256525,0.0013027176,0.0002838879,-0.000466175,-0.0020331487,0.00034899515,-0.0033054417,-0.0027695545,-0.0020099436,-0.003563342,-0.0018094181,0.0004178845,-0.0029773468,-0.0035449746,0.0006062587,-0.0023591674,-0.002032701,0.0026654068,-0.0040951753,-0.00038820374,-0.0038996148,0.00092135114,0.001009285,-0.00081248104,0.00014870222,0.0029686391,-0.0025256495,-0.0019789871,-0.0005066786,0.00053219695,-0.00044838595,0.000695251,-0.0017801578,0.0019507293,0.00068811467,0.0023658145,-0.000119058444,-0.001968296,-0.0015371474,0.0012917597,-0.0023542687,0.0003870214,-0.0021455395,0.0006332683,-0.0015671641,-0.003143294,-0.0012670807,0.0020422442,0.0014750612,0.0012650334,-0.00028929277,0.0020612648,0.00012470597,0.00069496594,0.00015058355,0.00451412,-0.0011982967,0.00020390844,-0.0032280926,-0.004069496,-0.0027262582,-0.0035326611,-0.0029509983,0.0019963372,3.9062903e-05,-0.0013752689,-0.0020198408,0.002182019,0.00018004712,-0.0071243406,-0.0014027331,0.0002064647,0.0013728166,-0.0038132656,0.0008575769,-0.0027753985,0.0028759758
CCDC80,0.00012427737,-0.0052042655,0.0034518018,-0.0033234316,0.0018181545,-0.0056237453,0.00010920596,0.00070930115,0.006080458,0.0029596672,-0.0025079437,0.0010084135,-0.007226594,-0.0018155085,-0.028347587,-0.011259139,-0.009441034,0.015105468,-0.014339558,0.028647335,-0.029418718,0.014213547,0.0027636937,0.01429999,0.010559938,0.007814244,0.01441792,0.0055264877,-0.016578801,0.016879119,-0.017520584,0.032407902,-0.017153814,0.0002994827,-0.009026358,-0.013535078,-0.001958659,-3.22615e-05,-0.0071258415,0.020658087,-0.014484933,0.028955653,0.0012060787,-0.0040240195,-0.011142757,-0.0083451,-0.0018060597,-0.005711227,0.00031662808,-0.0026340561,-0.0006927656,-0.0023583833,-0.0050513595,-0.0023012762,0.00045976148,-0.0044456236,-0.0040223836,0.017593961,-0.015813628,0.005876534,0.004333176,-0.002277586,0.0020202463,0.004694619,-0.004781597,0.013632072,-0.015279365,0.00055836985,-0.02095243,-0.014818465,0.0068871654,-0.024426369,0.016422395,0.001931371,0.0038843288,0.016844576,0.011800168,-0.01188431,-0.008190175,-0.015136297,-0.011121575,0.004188177,-0.0026129684,0.012117044,0.01058754,-0.0005643746,0.0024493,0.0033642766,0.0012428976,0.0046469606,-0.0021941906
