gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104
LINC01356,-0.0027836044,0.007143802,-0.0004521066,0.00046869682,0.0039640367,-0.0007446483,0.0075622424,-0.0019816672,-0.0013188781,-0.0019938215,-0.0013376109,-0.0002788344,-0.0026638922,-0.00028924627,0.013861347,-0.011439086,0.024715107,-0.03673575,-0.014892485,0.0074185273,-0.009567359,0.021337291,0.008719245,-0.02653321,0.014136659,0.013421342,0.019408591,-0.0038656793,-0.025176167,0.013517496,0.012378412,0.0025952393,-0.003359132,-0.002058065,0.0045439573,0.027434248,0.0055129873,-0.009109482,-0.013174418,0.00617418,-0.020957297,-0.0070458325,-0.0029887594,0.0075044874,0.01548499,0.0059125144,-0.012038128,0.012658975,0.01172953,0.020767665,0.012201712,0.006852763,0.0019843406,0.015933964,-0.0069032554,-0.0035974523,0.021020832,-0.008622282,0.019104393,-0.0068479963,-0.011336676,-0.0033047642,-0.002618202,-0.010001371,-0.0033504595,-0.005209526,-0.026574694,0.014788112,0.0018646305,-0.010082506,0.0033768069,0.015422693,0.009416164,0.00070169574,-0.0023808146,0.008131217,0.0009472291,0.00135,-0.0010991958,0.0011627963,-0.00088125677,-0.010035768,0.021323169,-0.008121858,0.011666942,-7.031028e-06,-0.011032488,-0.009044898,0.00024188412,0.015961051,0.0017029393,-0.004616823,-0.02000708,0.0029276668,-0.015103673,0.0009796064,-0.022263441,-0.00415031,-0.010887214,-0.0070104897,0.006396573,0.0060433927,-0.014890468,0.0060564713,0.0070965053
HIPK1-AS1,0.0007030212,-0.0042028925,-0.002457078,-0.0032930225,0.00039645584,0.0014618607,0.003390987,0.0024069974,0.00043021014,-0.0029285199,-0.0033104024,-0.0025788532,0.0013884645,0.0009658841,-0.0011781668,0.0020946711,0.0006800896,0.0021435542,0.00556541,-0.0018804733,-0.0037051362,-0.0059146294,0.0025561885,-0.0013319751,0.0055404934,0.004328387,0.0006114054,0.0016191311,-0.0015391314,-0.00014190341,-0.0059362156,-0.002846524,-0.003952128,-0.0070176395,0.0053190594,0.0050231586,0.00053564855,0.0021293238,0.0056491946,0.0009964767,0.0067665665,0.002963583,-0.007908098,-0.0008745331,0.0013651275,-0.0032380514,0.0036368931,-0.0031494007,0.0010750892,-0.0008314542,-0.0003013117,0.007627651,0.0008695028,-0.0032622418,0.0054475563,0.0027036748,-0.008320944,-0.0021617569,-0.00038734684,-0.0029295192,0.0026793745,-0.006386008,-0.0041245446,0.007025725,0.0024777653,-0.0086647,-0.0037541324,-0.0018955538,0.0007047161,0.00078005565,0.0038773057,0.00091799616,-0.005827728,-0.0024120999,-0.003972077,-0.0034361237,-0.001138345,-0.000392415,0.0018705024,0.0020864108,0.00069571787,-0.00242056,0.0005722866,-0.0018658915,-0.0036411902,0.0019254384,-0.005506281,-0.0031904487,-0.0011170603,-0.002961795,-0.0050015342,-0.0008085904,-0.0038332401,-9.7219294e-05,0.0091746235,0.0018095594,0.0041706227,0.003983576,0.0013809599,0.005054464,-0.0003199135,0.003996058,0.00045817133,0.0040249284,0.0006268296
OLFML3,-0.0019420432,-0.0015831164,-0.0050685545,0.0025897955,0.0004743039,0.002552566,-0.0030251679,0.002021862,0.00033833264,-0.0016995419,0.00035616985,0.003473624,0.0034331123,0.0013739412,0.0017258257,-0.0011874583,-0.004940714,-0.0060652127,0.0012147679,-0.008118715,-0.011102798,-0.008335303,0.0015533388,0.002905096,-0.011105949,-0.007874901,0.017399922,0.00015046373,0.0011935282,0.0058143116,0.0026300752,0.006245745,-0.0022772225,9.8295626e-05,-0.004087792,0.0016072426,-0.0004924982,0.004549529,-0.011767305,0.0015003575,0.0014641642,0.0004003295,0.00026605107,0.003397563,0.003550403,-0.0007060259,-0.0064035333,0.0020154712,0.005785462,-0.009574345,0.0011520426,0.0025806117,0.0037248894,0.00393384,-0.0029725686,-0.008731768,-0.00462176,0.0051027993,0.0055342843,-0.007302597,0.0013685016,-0.00530655,0.00678658,-0.001913767,-0.0044501293,0.0043270127,0.005513922,0.0057078744,-0.0075439727,0.0016126606,0.0022808677,0.007533267,-0.0088552,-0.005464622,-0.00030083593,0.011501293,-0.01038,0.0035076642,0.0032509665,-0.0025114387,-0.0017544354,0.0073720277,0.009279698,-0.016600043,-0.0037939225,0.00918968,-0.0016081546,0.005774491,-0.003556926,-0.0018106749,0.0021075315,-0.00422755,-0.00080469303,-0.009020559,0.015979355,0.002254109,-0.007404098,-0.0013384128,0.013700895,0.0016565863,0.0037547331,-0.0073878914,0.0006652413,-0.012091511,0.010289577
CD2,0.00040074883,-0.0007372021,-0.0041527525,-0.0046191025,0.0013742668,0.00203791,0.0071102795,-0.0035048774,8.483121e-05,-0.0013204609,-0.0028757534,0.0008316373,-0.0014361877,-0.0011605058,-0.006113212,0.0003158241,-0.001573746,0.0027714912,0.0009909633,0.007464498,0.0075929733,-0.0010275949,0.0010253525,0.007934365,-0.001493032,-2.1806654e-05,-0.004905081,0.004167786,0.011700154,-0.0018939772,0.0072968286,-0.0053377626,0.0030800144,-0.00384401,0.0007153007,0.008446712,0.00212626,0.008394414,-0.00322575,0.008686635,0.006010781,0.0026078315,-0.017432285,-0.0041209348,-0.0005209492,0.009893357,0.004629095,0.002692713,-0.009515877,0.0067117875,0.0013810168,-0.00024146712,-0.005708347,-0.0049703307,-0.0068879602,0.0074280496,0.0032786054,-0.010964459,0.002439595,0.00542293,-0.0046261745,0.0036696694,-0.0004609569,-0.0007257448,-0.0004001917,0.0069244574,-0.0023957896,-0.007588688,-0.0009863349,0.006844515,0.003402348,0.0029548293,-0.0043928814,-0.011426732,-0.00027967306,0.0061320774,-0.004176903,0.0011679003,-0.0028745877,0.0012889795,-0.006786076,-0.0066140136,-0.00662048,-0.004784929,-0.004234155,-0.0010013095,0.0031955196,-0.002875738,-0.000961125,0.00064697844,0.0051909336,0.0070484993,0.0020957044,-0.011902005,0.003089808,-0.000369979,0.009242073,9.551647e-05,0.0059665046,-0.00037455198,0.005274684,-0.0040175426,-0.0005249908,-0.00870626,0.0014715267
CD101,0.0009917876,-0.0012770448,-0.0005121924,-0.0052350783,-0.0020101264,-0.0035817672,0.002510047,-0.004877808,-0.0009084258,-0.0011557739,-0.0028388074,0.003064286,-0.005049536,-0.0012442556,-0.0028912367,-0.004026139,-0.010161877,0.0037205955,0.0055795815,0.0062312693,0.006134757,0.013664416,-0.003784848,-0.008779758,0.023561211,0.0041107647,-0.0028609785,-0.00030182808,2.6623911e-05,0.011030748,0.012438527,-0.0034208754,-0.004448495,-0.0036905543,0.0048937206,0.004071783,-0.011138512,0.007779957,-0.00016338314,0.016852403,-0.002757031,0.00041617217,-0.017810129,-0.017044345,-0.016617803,0.0072067617,0.031599693,-0.01968846,0.017826878,-0.001260845,0.0055481647,0.009268359,0.0071612317,0.0033433766,-0.012589265,0.0055294423,-0.012338615,-0.016265089,-0.012639127,0.01676783,-0.00934822,0.0113044735,0.011251787,0.011725951,0.0070296847,0.0045560105,0.002484739,-0.0015154638,-0.005136526,0.009852651,0.016051462,-0.004127446,-0.0029939485,-0.015029905,0.004698668,-0.0043373844,0.01576974,-0.0056048697,6.796701e-05,0.009985955,-0.02849862,-0.008799692,0.00649153,0.013209185,-0.0068177013,0.002580191,-0.017814625,0.0042202333,0.015918367,-0.005039706,-0.0142614255,0.006443517,-0.0013161985,0.0010138834,-0.008417729,0.016923137,-0.024913672,0.004905775,0.0036039867,0.011926058,0.025379749,-0.023303501,-0.004616232,-0.024511486,0.006676999
PHGDH,0.00024006898,-0.00787923,0.0060981004,0.0005606387,-0.007915901,0.0020305929,-0.0072946423,0.0086581735,-0.0037146918,0.0032681103,0.006257464,0.004263606,0.0013376377,0.0007252962,0.0043825954,-0.009095575,0.0022809878,0.016130587,0.004356858,0.0053064767,-0.0073668268,-0.01132916,-0.009301717,0.002324944,0.0013546896,-0.004204846,0.006905194,0.0036805193,-0.0051508076,-0.00686615,-0.0023902643,0.00011038534,-0.001461847,0.0069373352,0.00864116,-0.00097275805,-0.010042297,-0.0015366854,0.0010448172,0.00012542182,0.0016825749,0.0056818807,0.0010133011,-0.005429649,-0.0008046505,-0.0077239173,0.0015699643,-0.001767061,-0.0012235896,0.003998692,0.010680994,-0.0017207316,0.0030660294,-0.018269844,-0.0014669823,-0.010089377,-0.0011677024,0.00031668454,-0.00016032935,0.007611404,-0.004032752,0.0040959683,-0.00032526653,-0.00053047546,0.0024824343,-0.006801579,-0.0068333717,0.0019432177,-0.0065427013,-0.006223636,0.0028242315,-0.011988605,-0.0018938046,-0.002840207,0.008162709,-0.008265243,0.0082582785,0.003000736,0.0008798055,0.0019754937,0.0025632286,-0.002756039,0.0009381182,-0.0074053123,-0.0028634337,0.00478372,0.0019568552,0.0055194544,0.009615511,0.00043535506,0.002817062,0.0015822346,-0.002782238,0.0025183556,0.00037867637,-0.0068554776,-0.010645143,-0.0040299213,-0.0069225575,-0.013216459,-0.010175738,-0.012438283,0.0016850616,-0.0058907266,-0.008386737
FCGR1B,0.00096844835,-0.0027870229,-0.00019252357,-0.008183079,0.0047860863,-0.004382192,0.0030075426,0.0066735586,0.0009948281,0.0040286975,-0.004912759,0.0017873523,0.004337235,0.0036348824,0.0086050425,-0.0066313758,0.00052001403,0.0076534976,0.00045643753,0.021670872,-0.010484885,-0.0150783,-0.0077199643,0.002457362,-5.973315e-05,0.007143145,-0.0047303396,0.009219149,0.0070620836,0.01572777,0.011365707,0.00266072,0.00034105123,-0.007017287,0.0016581266,0.017886246,-0.014729323,-0.0068879845,0.02342473,0.01527166,0.0068162535,0.012898713,-0.0060679982,-0.003080992,-0.006028825,-0.0038665703,0.016474823,0.0039690984,-0.015919913,0.006114642,0.0015690922,0.014823499,-0.008900273,0.0044357227,-0.011450058,0.0058585852,-0.00051302783,-0.019067714,0.006460762,0.012707605,-0.0013521375,0.0057028504,-0.013807923,-0.0012468328,-0.0055125686,0.024098802,-0.010326108,-0.004349032,-0.001471537,0.0062503656,-0.008836235,-9.5876225e-05,0.0064812917,0.003838557,0.009417994,0.0047794036,-0.011218742,-0.015070138,0.009735885,0.0024928795,-0.015014256,-0.00960488,0.0124804685,-0.0073715653,-0.007530365,0.014457439,0.0036525836,0.00071181334,-0.0041340697,0.0057956832,0.010426054,0.0011785363,0.0047307084,0.004701576,0.019099133,0.00813999,-0.011985317,-0.011792237,0.008482712,0.0003441427,0.00056695606,-0.019172877,-0.005442246,0.0037365241,-0.00023076554
PDZK1,-0.0014038305,0.00045125038,-0.0009205852,-0.0013260707,0.0008094572,-0.0030853816,-0.0014109456,-0.0016189738,-0.0014220118,0.00053740136,-0.0024783947,2.5046672e-06,0.0011737468,-0.0015113389,0.0011425788,-0.0054853735,0.00628256,-0.00023664857,0.0065282416,-0.0046240953,-0.011734884,-0.0054359073,0.0042601307,0.0018634399,-0.0038799734,0.0040952247,0.0039330805,0.0049550557,0.008137573,0.0009257371,-0.0066485466,0.0010307725,-0.0029607145,0.0008877668,-0.0007944889,0.0055015744,0.00018701759,0.0015974663,-0.010087659,0.008389543,-0.0036659108,0.0070681367,0.0028949198,-0.007274969,-0.003314997,-0.0021868676,0.0009011294,-0.0047436827,0.0016773748,0.0059853448,-0.009561415,-0.0047970023,0.004374608,0.0032168184,-0.0051179957,-0.00041633117,0.0053999717,0.0023572678,0.0019699642,0.0037492067,-0.004690505,-0.0073183593,-0.00077232934,-0.0051964163,0.007832541,0.0012325029,-0.0044504567,-0.005100481,0.0034898433,0.00044425664,0.001844102,-0.003012504,-0.0034569858,-0.006488525,-0.00016147742,0.011572234,-0.0083989445,0.0020904455,-0.0024577253,0.006996959,0.0014770608,-0.003999564,-0.014265346,0.004489309,-0.0061498117,0.008719052,0.00282107,-0.003574276,0.0054467837,-0.005308272,-0.004186152,-0.006686994,-0.0025678338,-0.0036747316,0.003295906,0.0023450616,0.00025386977,-0.0063982382,-0.00422637,-0.0035346432,9.767981e-05,-0.0029969963,-0.00410479,-0.0070384922,-0.0022957674
CD160,-0.00085120456,0.0027983272,-0.000249334,0.000317372,0.0005506046,0.00440707,-0.00032194974,0.0011422954,0.0033091502,0.00048407546,-0.00062853855,0.0007403789,-0.0014380697,-0.0013442736,-0.001968918,0.0052447226,0.0020745015,-0.0011683711,-0.0048619187,0.004127062,0.004333528,-0.00037770023,-0.006859696,0.008336143,-0.0010714626,-0.004924012,0.006551808,0.0015939081,9.095356e-05,-0.001433664,0.0041907337,0.009201754,-0.0013498894,-0.004876033,-0.011369024,0.005520214,-0.007079238,-0.004662373,0.0028405362,0.008807066,0.015349122,0.008561323,0.0067723645,0.0025689858,0.010450173,0.0015053854,0.0020553912,-0.009880511,0.0005515127,-0.004572907,0.0025489093,0.017309956,0.005721172,0.0004887612,0.005233025,0.007993803,0.004556783,-0.003494662,0.007985596,-0.0018100318,0.0006427155,0.010516181,0.006197452,0.0057405154,-0.0029522837,0.009121132,-0.018257502,-0.0053384104,0.0031706109,-0.00016539916,-0.0028479395,0.004302546,-0.0012574847,0.004907518,-0.00787835,0.0044985316,0.0043371464,-0.0069443765,-0.0012236212,0.006543033,-0.0032819202,-0.0015187963,-0.001200801,0.005510426,0.0057224343,0.008632474,0.004846676,-0.008983107,0.0017143798,-0.0042943754,-0.0011529339,0.0039807255,0.006417423,0.0039787334,-0.008636846,-0.0011154466,-0.005245565,-0.004327349,0.004995223,0.004772842,-0.0018442388,-0.010216385,-0.0055696215,-0.006407947,0.001216294
POLR3GL,0.0020704633,-0.0038575786,-0.002109349,0.0004422382,0.0014420736,-0.0062904577,0.0062222295,-0.00014866581,0.0020203276,-0.00041953663,-0.0032532436,-0.004493037,-0.00043470503,-0.004247472,-0.0018454043,-0.010021807,-0.0009821533,0.0037607257,0.013800094,-0.0047363904,-0.001141091,-0.0010737627,-0.0041523054,0.007143331,0.008471288,0.0033364461,0.009934401,-0.0030820412,-0.0037698962,0.0029182683,-0.002903132,-0.0044130115,-0.007279569,0.0032385786,-0.0018062314,0.00096324424,0.013627437,0.0014574213,-0.0013284667,-0.0024754724,-0.0005944384,0.000870237,-0.005838059,0.0009463883,0.0009640382,0.0036923178,0.0042387415,0.009700941,0.0009543104,0.0044214306,-0.008587944,0.00639828,-0.0053939633,-0.0015733616,-0.0039430885,-0.0035269859,0.007163036,-0.006801149,6.660989e-06,0.007252697,0.00834901,-0.0010602566,-0.00085125887,-0.005477879,-0.0045267027,-0.00014431501,0.008413759,0.0066878926,0.0029276249,0.003177558,0.007763177,0.0065303664,0.0020089,0.0017689883,-0.0069677564,-0.0037977765,-0.009074189,-0.0013187866,-0.001041367,-0.0058470606,-0.0062727905,0.0047067082,-0.003460248,0.002630715,-0.0013976047,0.00461202,-0.011277997,-0.008193616,8.624414e-05,-0.00079248945,0.0029584155,-0.0016064435,-0.007396008,-0.004243562,-0.0017391734,0.0011362634,0.0015978324,0.002423125,0.006034445,-0.0004947785,0.003856011,-0.0032300022,-0.0023176963,-0.0025151386,0.005490743
TXNIP,0.0008223577,-0.014102246,-0.00866336,-0.015799407,0.0024354672,-0.008769619,0.0024313377,-0.0023561064,-0.00082258077,0.008262294,-0.0067060012,-7.1218005e-06,-0.0011251417,-0.0010725361,0.018411605,-0.0028662821,0.017002027,0.006257436,0.020484239,-0.0137997875,0.0024374097,-0.022252394,-0.012945074,0.015468199,0.0082268575,0.0033797564,0.012780502,0.0042342744,0.004564908,0.00037669553,-0.0038721391,-0.008733913,0.003330199,0.001867899,0.003209591,0.008139306,0.007627289,0.0020265635,0.0050320807,0.007784643,0.01199311,0.009333466,-0.012220055,-0.0042004096,-0.01488233,-0.0078763515,0.024933267,0.01858366,0.0013086888,0.016088475,-0.00806503,-0.003780313,0.0055791615,-0.002970063,0.0023547888,-0.0015107415,-0.006575798,-0.007185867,-0.0040840902,-0.0009510167,0.016340107,-0.008846242,-0.0033738904,-0.006796344,-0.01443581,0.004149801,-0.006882345,0.011630189,0.0059740813,0.0023042858,-0.0026425794,0.0041759126,0.0014710792,-0.0117176045,-0.0010853758,-0.0042925794,0.00015252472,-0.005564128,-0.00255633,0.0021070873,0.0051544034,0.005948774,0.0011270018,0.0003090311,0.0020081874,0.011326762,-0.014482848,-0.0021379334,0.0004228195,-0.0010347016,0.009818996,-0.0027986588,-0.009023899,-0.010660575,-0.0018944964,0.007652468,-0.00019898689,-0.0060456027,0.0054727974,-0.0021063818,0.0001227308,-0.0047566295,0.0017914104,0.002764048,-0.0018193261
FMO5,-0.00090455497,-0.0009311382,-0.0013520604,-0.00043233423,5.529879e-05,-0.0005473821,-0.0018819417,-0.0021420575,-0.0013186118,0.00063926156,0.0010166803,0.00092113845,-0.000312568,-0.0035869882,3.8588132e-05,0.0018204092,0.0027464805,0.0044317744,0.0012993113,-0.0033781203,0.0036285885,-0.00023494467,0.0018599506,0.005408047,-0.0009465487,0.00048811638,-0.0012058276,0.0028203016,0.005334509,0.0013688166,-0.004715268,-0.0009553916,-0.0026324159,0.00032506007,0.005065359,-0.00075333833,0.0007320847,0.0014397947,0.0013380608,0.0037616517,0.0066349055,0.0023051477,0.0015159979,0.005308395,-0.0022037048,0.0034341414,0.008100583,0.0047371807,0.0034361652,0.0034627146,0.00092056434,-0.00057258905,-0.0023644052,0.0034811099,0.0014536978,-0.0011583816,0.00010816453,0.00031529297,-0.006418094,-0.0017679214,0.00262639,-0.0014113676,-0.006621119,-0.0036732615,0.009003826,0.007315655,-0.00014789944,0.0002563915,-0.0056806435,-0.0019716453,-0.00018807594,-0.003949699,-0.00026734208,-0.0020460454,0.0049389037,0.0012282295,-0.0024396896,-0.0019239491,-0.0020589714,0.001654635,-0.0021644305,-0.0007471211,-0.00026716973,-0.0028278416,0.00126544,-0.0019166917,-0.0059206793,0.0017140291,-0.00046952418,-0.0031017086,0.0010254969,0.002751315,-0.0003214421,0.003392333,-0.0005566051,0.0008104228,-0.0032169966,0.0032878763,0.0033187226,0.000945578,0.004116641,0.00050736824,-0.00015318846,0.0008175872,-5.114249e-05
PPIAL4G,-8.080568e-05,-0.0010259602,0.0012896181,0.0012382581,-0.004786458,-0.004288434,-0.0015797993,0.0019287232,0.0017150214,-0.0036116818,0.0031851025,0.0010171881,-0.0016594244,-0.003703889,-0.0036898684,0.00019998384,-0.0032314097,0.00065842085,-0.0057933778,-0.0054676663,-0.011449202,-0.0012489862,0.0042444924,0.0053934944,0.0037650452,0.0016001121,-0.005081898,-0.0059327465,-0.004038654,0.0042668628,0.0010035516,-0.0012811926,0.0011327069,0.0019480513,4.106356e-05,-0.005517884,0.0023342634,0.0048267343,0.0054222387,0.0060781133,0.0048890803,0.0038783373,0.0027289942,-0.0011804053,-0.0019125842,-0.00015700432,0.002791778,-0.004958666,-0.0150269205,0.011681935,-0.0032106978,0.00053302315,0.006651536,-0.006441174,-0.002511165,0.0043757767,0.0064423005,0.0013940795,-0.0014521582,0.00011576323,0.0043639448,0.0019300671,-0.0059938333,-0.0021878635,0.0045166477,0.007987388,0.005775896,-0.0004536509,0.0029202288,-0.0049129575,-0.005250874,0.001524221,-0.007605201,0.0020566802,0.0050112824,-0.002256912,-0.0038125569,0.0014331988,0.0017980519,-0.00587015,0.0073176753,0.002512721,0.00010338836,-0.004603631,-0.0035485616,0.000106093896,0.0034140449,-0.0007229812,-0.00036254938,-0.0020793164,-0.0023729915,-0.0025825135,0.00013591377,0.0012395387,0.0035077608,-0.002273894,-0.0046549635,-0.007223524,0.006730984,-0.004314159,0.0048030736,0.0022385032,0.0036468063,-0.0016332166,-0.0008627181
PDE4DIP,0.0017657263,-0.00654704,-0.0015833941,0.0064850836,-0.0036722783,-0.010685543,0.0018829616,0.004609817,0.006233657,-0.004316014,0.0043118275,0.0015785436,0.0003236436,-0.0018797602,-0.0014388526,-0.008399893,0.0077975127,0.014812787,0.010404418,-0.005928275,-0.0070475154,-0.0053940113,0.0013943184,0.008940544,0.0052535078,0.0018389293,0.005185952,0.0043285876,0.0047524963,0.0076196147,0.005745274,-0.0035944644,0.0056380252,0.0004511226,-0.002330894,-0.0029183386,-0.0037720655,0.0069747916,-3.8116475e-05,-0.008741574,-0.0014776619,0.008974728,-0.00581772,0.004752916,0.009779675,0.0033162474,-0.014532967,-0.0004274513,0.0019688478,-0.0046212296,0.0024064528,0.009430815,-0.005936938,0.010007884,2.6054363e-06,0.009853904,-0.0012526052,-0.006684759,0.0008566534,0.0066126036,0.0015568221,-0.010665519,-0.00786825,-0.0069386363,0.0013646259,0.011639135,0.013216929,0.006259727,0.0010313775,-0.000948587,0.005507869,0.0021942107,-0.005350672,0.0037345514,0.0033120504,-0.007166391,-0.008768835,0.00888803,0.009268154,-0.00029033434,-0.0062148715,-0.005211807,0.00014318185,-0.010456476,0.007913699,-0.0031823264,-0.003379809,0.00619057,0.010306009,-0.01251824,-0.0024781383,-0.0019719522,0.003372542,0.010183554,0.0014477597,-0.0033926934,-0.0046412684,0.0065293615,0.0064623607,-0.006145906,-0.016714824,0.0014060007,-0.017208133,0.0034119233,0.005574267
FCGR1A,0.0011395412,0.012411844,0.004610057,-0.011320862,-0.00488495,-0.008300343,-0.00097063294,-0.0020900064,0.0049113976,0.0010365115,-0.0072163525,0.008511765,0.006283393,-0.0065566404,-0.0029707695,0.019097652,-0.0061824424,0.036195632,-0.012490961,0.03404369,-0.007500348,0.008531832,-0.0023300468,0.0121451095,0.0029208688,-0.0029951895,-0.016593155,0.024992108,0.03747619,-0.0041359803,-0.0036824604,-0.009316442,-0.008650375,-0.026582783,0.0128550315,0.02270554,-0.025465244,-0.015128759,0.022581806,0.047802977,0.024612755,0.021164672,-0.023272345,-0.004369525,-0.03022467,-0.034769207,0.0335565,-0.0128015885,-0.016758334,0.023320068,-0.01823112,-0.008443784,-0.016305165,0.0018150273,-0.013405792,0.0073948344,4.145133e-05,-0.014928031,0.028002579,-0.024551392,-0.004274447,-0.00763694,0.0018524072,-0.0034093168,-0.01001195,0.027272562,0.0076629664,-0.033660706,-0.022791341,0.0023771091,-0.00033476835,-0.0014462307,0.012200285,-0.007299008,0.01799409,0.0073842183,-0.017826578,-0.00917557,0.008149147,-0.009647022,-0.019906478,0.007744013,0.009994601,-0.016262688,-0.0070996615,0.014328888,-0.015939541,0.007860284,0.0069742957,0.0040342337,0.016984733,0.030018132,0.008392912,-0.002604825,0.0060462984,0.01427086,-0.011560222,-0.03372064,0.046714596,-0.005592975,0.0044840965,0.005192218,-0.010546192,-0.020054676,-0.008135071
HIST2H2BE,0.00033797696,-0.0052052154,-0.0023100176,-0.0035408908,0.003354407,-0.0035270208,0.00021598827,-0.00016888618,0.0025881715,-0.0027207364,-0.0019571907,0.00013333363,0.0008930129,-0.0044532316,-0.0019259924,0.0016158965,0.0046648374,0.001547054,-0.0022254172,0.0038695075,-0.00053907593,-0.0019799748,-0.0029137735,0.0003035464,0.002133782,0.005415931,-0.0038588725,-0.00028522097,-0.0022909672,0.0059973123,-0.0037204737,0.0052937446,0.004959355,0.0013667148,4.874362e-06,0.00058345014,0.006623483,6.2598505e-05,-0.004651461,0.004353379,0.0017110276,0.0011052234,-0.0020941251,-0.0029247573,-0.0018803708,-0.0006604792,0.007849232,0.004039006,0.00046125747,0.0022409994,-0.0052511464,0.003433332,0.0008651856,0.0025465598,0.002163602,-0.0027391985,0.0041374415,-0.0014219136,0.0042434693,0.0052519697,0.001290381,-0.0042145518,-0.0028204378,0.0010930804,-0.0016697727,0.00019492694,-0.0037220481,-0.0014458975,0.003846238,0.00028762722,-0.0005788129,-0.0033127568,0.0006961766,0.0037654436,-0.0008938896,0.00078418996,-0.0050294716,-0.001226322,0.003943939,0.0004393058,-0.0011354521,-0.0014459586,-0.002170587,-0.0040110275,0.0016523653,-0.0031732747,-0.0020000637,-0.001118865,0.0017435518,0.0034796158,0.0023757385,-0.00035990082,-0.00042037558,-0.0030115324,0.001609523,-0.0026670627,0.0030062182,0.002572374,-2.7203982e-05,-0.003274664,-0.0012493518,-0.0012945376,0.0046181227,-0.0036382314,-0.00085282297
