gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77
CELA2B,-0.0021305385,0.0021462578,0.001431276,0.0064528454,-0.0016152422,-5.688532e-05,-0.00079682126,0.0025160832,-0.0009434298,-0.00466564,-0.0016283,0.003246171,0.0011337354,0.007032948,0.0033546987,-0.00013750776,-0.0034058804,0.0038251944,0.00063809275,-0.0008733893,0.00075711316,0.008440793,0.007744509,-0.0012305166,0.0008826808,-0.0004784994,-0.002212585,-0.0018820293,-0.0027363703,0.0031634716,0.0022988047,-0.0061110966,-0.0021599524,0.00017224615,-0.003314153,-0.003182868,0.004846505,-0.00023321543,-0.0006361843,-0.0016097949,0.0050533023,0.0050585507,-0.0006766258,0.0039329194,-0.0024984793,-0.0057669436,0.0016325938,0.0037700871,-0.008287503,-0.0050107487,-0.0020971738,-0.005215625,-0.0003040102,0.0029144918,-0.0015823735,-0.00740478,0.0005575008,-0.0017116963,0.0026185622,-0.0015453441,-0.0014979414,0.003481614,0.005707966,-0.0045286343,-0.0015840209,0.0014833357,-0.0009500611,0.00022763658,-0.00056163035,-0.00021736251,0.0030722239,0.00561332,-0.00012809547,-0.00016286768,0.0015705787,0.006706789,0.008566021,0.0038400942
PLA2G2C,-0.006764079,0.007830426,0.0043189623,-0.0033958154,0.002554806,0.0028052311,-0.010717958,-0.019132629,0.00027817657,-0.007190126,0.0014656914,-0.017767064,0.0035989957,-0.031156326,-0.071118176,-0.02182716,0.023165109,0.011895626,0.02853733,0.025281247,-0.06297377,-0.015150671,0.01200485,0.0064781676,0.03965365,0.010401082,0.013194256,-0.058400128,-0.025313327,-0.01662213,0.10541047,-0.030080719,-0.06093232,0.03203723,0.033724375,-0.022780592,-0.04594309,0.0028838583,0.004471281,0.033039916,0.016018985,0.021369165,-0.006632967,-0.004591559,-0.00895354,0.04542737,0.033431605,-0.036945354,0.0005375891,0.039141838,-0.004531568,0.0048862654,0.02836616,0.015619286,-0.040993538,0.019087384,0.007580783,0.038813174,0.010731294,-0.017280985,-0.030063761,-0.044675186,0.0015647348,-0.050141893,0.014374761,-0.01673853,0.012843149,-0.008510729,-0.018850984,-0.03719792,-0.008106162,0.061371423,0.07886165,-0.039978858,-0.036843717,-0.0099856015,0.08406888,-0.010264861
HP1BP3,-0.0015178988,-0.0013848614,-0.001604726,-0.0035689834,-0.00056101766,0.0008442428,-0.004457247,0.002140842,0.016137995,-0.007162949,-0.0012067027,-0.00032822904,-0.0033340307,0.0029230553,0.0030301176,-0.007520941,-0.00094629824,-0.0011002244,-0.00024383297,0.0035225817,-0.004724409,0.00041052222,0.00092314515,-3.9815517e-05,-0.0032908644,-0.0039667254,-0.0008615426,0.0008771025,-0.006080987,-0.003765897,-0.0015425265,-0.0005862821,-0.0031423694,-0.0017666947,-0.006002678,-0.0089155715,0.00379516,-0.00092269666,-0.004991919,-0.0023570405,-0.003386492,-0.0042115445,0.006742567,0.0062380303,-0.0040590907,-0.00069583446,0.00817451,-0.004414291,0.0054292,0.0036931713,-0.0017140028,-0.00466506,-0.0021687446,3.5507932e-05,-0.0038095291,-0.0029192853,0.008093975,0.0010605921,-0.0019193054,-0.0025130971,-0.0049000066,-0.0024915626,0.00037918394,0.008160176,0.00097380084,0.005448896,0.0041233897,0.004452679,0.0035610464,0.010102315,0.0037070294,-0.001479675,-0.0011362308,-0.00061612454,-0.0007082496,-0.002334339,-3.1629337e-05,-0.0006905361
CDC42,0.00060739444,0.0056726034,-0.0047239023,0.0035041769,0.0028513905,0.006347754,-0.00020475745,0.0067491354,-0.0068574804,0.0033640787,-0.0030707142,-0.0027213993,-0.0017411341,-0.0021882644,-0.0056518055,0.0039017103,0.001973382,0.0026680871,-0.0005459544,0.001987548,0.006307292,-0.003399157,0.0040888498,0.0014784146,0.0045114597,0.00044647013,-0.0012112309,-0.0016193708,-0.0030204707,0.0015793551,0.0014194986,-0.0031334825,-0.002146763,0.00032105873,0.0024995187,-0.004270725,0.0039636986,0.0014292838,0.003830587,0.003706557,0.007283141,0.0053093173,0.0066974782,0.0039785453,-0.0045876913,0.0044858297,-0.0010186834,0.0039157546,-0.006631969,0.006234731,-0.0021980538,0.00072295935,0.0013064502,-0.00081878057,0.0038535313,0.000657343,0.00487989,0.00047752762,-0.00036449873,-0.0024850345,0.0037093412,-0.0016411514,-0.0025222977,0.00053628563,0.0024594362,0.009593457,0.0009941306,-0.0019519278,0.0019457666,0.0033308724,-0.005225594,-0.0038084597,0.001111966,0.005244223,-0.00011592368,0.00034362637,-0.0008521212,0.0029748315
ZNF436-AS1,-0.002484123,-0.001047888,0.0046475325,-0.00399246,-0.0048161116,-0.006480255,0.0017142349,-0.0014249852,-0.0003091347,-0.0021852402,0.001822782,0.005221092,-0.0061949873,-0.00037802072,0.008632129,-0.0009210055,0.0020387592,0.0031501427,-0.0016783165,-0.009074707,0.00076103874,-0.00063284417,0.000520158,0.0025436531,0.00060141383,0.008035886,0.0030316135,-0.002714745,-0.0013748964,-0.0032750766,-0.00027562387,-0.0018311415,-0.0055961353,0.008581395,0.0015334311,-0.00018811999,-0.0077273143,0.005890388,-0.00676017,-0.005726964,-0.0129817035,-0.00077568565,-0.0021576707,-0.011240485,0.00054342963,-0.0014487259,0.006476368,-0.0060431617,0.005631405,0.0030872275,-0.0054815924,-0.001975685,0.0033110918,-0.0024818962,-0.006854952,-0.001996508,0.00017224961,-0.00034878185,-0.0016209033,0.003339748,-0.007012245,-0.0007295426,0.003984627,0.0039737527,-0.00783912,0.0013112057,0.0010082185,-0.009676454,0.009338746,0.0028575154,-0.0005746399,0.007927366,-0.0076321405,-0.003259048,0.008398265,-0.0066996184,-0.00018444375,0.0033575224
ID3,-0.06858032,0.017294671,-0.037672732,0.040579688,-0.016019037,-0.019709261,-0.016742192,-0.034006882,0.009930025,-0.056521997,-0.017103307,-0.01821117,-0.024957675,0.01892516,-0.015539818,0.008891877,0.0070276363,-0.0075586955,0.0152957905,-0.0033179577,0.0036646847,0.02946786,0.04733584,0.047407582,0.04827321,-0.105973884,0.010617662,-0.030586142,0.041816764,-0.10519359,-0.043359764,0.008576464,-0.08068531,-0.020870827,-0.013289954,0.01953862,-0.036917735,0.018616078,-0.043605883,0.0071950196,0.020683514,0.01910017,0.02937417,-0.018903263,0.06943603,-0.06429999,0.10028162,0.009263545,0.0050527533,0.0486031,-0.01367181,0.010502822,0.028900053,-0.009405705,-0.013471176,0.009393031,-0.007095746,0.019644529,-0.026137859,0.038984124,0.0022150404,-0.018564837,0.022261493,0.010003267,-0.043237627,-0.019959308,-0.0096383095,-0.03614418,0.055781983,0.031310614,-0.008181255,0.029370438,-0.011112974,-0.013721167,0.0010268954,-0.008930039,-0.0059349793,-0.0012707857
HMGCL,-0.0028516822,0.0006713409,0.004210975,0.0012949829,0.00019751379,-0.00094052055,0.0006599577,-0.0010197402,0.0050681597,-0.00086264726,-0.0038334401,0.00038432996,-0.010177136,-0.0072475667,-0.0014758875,-0.00037399132,0.009245159,0.0068989047,-0.0049861893,-0.0008923684,0.008413788,0.0022845373,-0.0017719637,0.00032964096,-0.0009796732,0.010525693,0.001872086,0.0032798916,-0.0070400396,-0.0048504034,0.0022900696,-0.00304004,-0.0022283003,0.004176837,-0.0038068946,0.0045852195,-0.002414214,-0.0038225125,-0.0031689112,0.008302645,0.0022365209,-0.010048859,0.00092953304,-0.0015419672,0.004370608,-0.00083473284,0.016268745,0.0032420761,-0.00075571076,0.009277735,-0.0019802179,0.0049740127,0.002587045,0.0023420872,-0.005400675,-0.0011003917,0.00036190348,0.0007270171,-0.0012735853,0.0049515087,-0.004604446,0.00047940118,0.007523681,-0.00017668463,-0.0026427207,0.0024648672,0.002504927,0.0025266143,0.0121895,0.008103363,-0.00065633777,0.0033544118,-0.002415498,-0.0031247118,0.0018203821,0.0013608034,-0.0060291947,0.007152125
FUCA1,-0.0009607375,-0.0002797198,0.0003932674,0.0015724456,0.0011717606,0.0028937291,0.0015179892,0.00041562633,0.0047172885,-0.002188915,0.0021047916,-0.00055112346,-0.0078088134,-0.0033100513,-0.00016982255,-0.00018100956,-0.001007301,0.0032029678,-0.0014555248,-0.001893564,0.000638963,-0.0030396192,-0.0056780986,-0.0048591522,-0.007243784,0.004960827,-8.151549e-06,-0.0010254765,0.0017199484,-0.0071692076,-0.0057908096,-0.0017046367,-0.0011643688,0.0077743437,-0.0047573703,-0.00060322735,0.0036197943,-0.00024801446,-0.008827946,0.008789316,0.0042716707,-0.0058334866,0.0026385514,0.0062623727,0.0009983857,-0.0036477263,0.00783853,0.0036402452,0.00034265002,0.0062375804,-0.0044152974,0.002283856,-0.009066607,-0.0032514646,0.0009967916,-0.002489471,0.0069208327,-0.0015158799,-0.007440467,0.007010592,-0.0044216416,-0.0020642846,0.00029229655,-0.0010671574,-0.002078147,0.005139747,0.007165362,-6.952069e-05,0.0065891943,-0.00016722677,-0.0042176982,0.006268762,0.0019347558,0.00052941975,-0.002129271,0.0047089676,-0.0024919554,0.0026700948
CNR2,-0.000117943455,0.00028365428,-0.004300424,0.00020705616,-0.0016723908,-0.0014257423,-0.0003273588,-7.18702e-05,0.00052285055,-0.00093093107,-0.0010122845,0.00010473965,-0.0009251889,0.00037878586,-0.0017206969,-0.0005103902,0.0033137621,0.001824456,0.0037961418,0.0034949004,-0.00437924,0.0020452829,0.002154407,0.00033267785,0.00027359906,-0.0015579086,0.0036388668,-0.00017208721,-3.8513062e-05,-0.0014979104,-0.00037196573,0.00019898675,-0.0022238966,0.0035220894,0.0016661894,0.0017893409,-0.00091897626,-0.0035182196,-0.0029304903,-0.0026592393,-0.0001459292,-0.00060924736,0.00039999798,0.0040907552,0.0016535682,-0.0031076213,-0.00013535102,-0.0047251,0.00046281941,0.00071266846,0.002916029,0.0052965838,0.00073748326,0.0005675879,-0.007776797,0.004539193,-0.0040086587,0.0009912449,0.0020125199,-0.00093064574,-0.007995532,-0.00039755643,0.0025943858,-0.0010460261,0.0005168078,0.00039586125,0.0009109504,-0.00069010095,-0.00089036545,0.0018227962,-0.004485429,0.0010869536,0.0050180694,-0.0031148167,0.0026884996,-0.003429883,0.00087275414,-0.0031412744
SYF2,-0.0034831015,0.013101491,0.0075566643,0.0065255845,-0.0015484937,0.0018949481,-0.005488332,0.015494135,0.0037747868,0.0016096258,-0.0067387023,0.0012780238,-0.0007729464,-0.0030765347,-0.001454197,0.008321943,4.584462e-05,0.006083978,-0.00016307729,0.009932758,0.009169261,0.00047527516,0.008770704,-0.00011010307,0.0063879266,0.0054656495,0.00023172732,0.0055306302,-0.0059997393,0.008911737,0.0032905105,-0.0016265564,-0.006824275,-0.0026390748,0.011172686,-0.0041319756,0.0021972423,-0.0052947486,0.0039723134,0.0059451065,0.00532066,0.0030144544,0.0040774294,-0.008198156,-0.0026396634,0.004770557,0.007587805,-0.0007133414,-0.0064575057,0.008346731,-0.0019379337,-0.000120321565,-0.00069706194,-0.0004185601,0.0025264362,0.004844924,-0.0007165123,-0.0008669822,0.0014201899,0.0062680505,-0.0018701182,-0.0039025706,0.0033787824,-0.0022575469,0.011526322,0.011694206,-0.0051289345,0.004770243,0.0072400565,0.0020258515,-0.010434108,0.00631822,0.0014229387,-0.0027264184,0.008024089,-0.00026520048,-0.0019078545,0.0042741625
RSRP1,-0.0036220676,-8.8438675e-05,0.0003427744,0.0006014501,-0.0013116272,-0.006209877,-0.0020535549,-0.0050141113,0.0040145274,-0.004042182,-0.0013846816,0.0014489593,0.0020972297,0.004527543,0.0070464974,-0.00065711135,0.0021827016,0.004125823,0.008233201,0.00090183824,0.0014571433,0.005505627,0.0047085606,-0.00318976,0.008161361,0.0053319363,0.00012640744,-0.00019511775,0.0010955527,-0.001399985,0.0050313375,-0.0033510253,-0.00067017035,0.007790806,-0.00734873,0.0033106415,-0.008924614,0.002241602,-0.009061636,0.0060287416,-0.0042130062,-0.0046679736,0.0002666455,-0.000827525,-0.006132992,-0.0036107057,0.0068456153,8.521627e-05,-0.00097420206,0.0013194273,-0.0039090435,-0.0068139383,0.0012731852,-0.0010697749,-0.004949739,-0.0009836771,-0.007550576,-0.00404159,-0.0041531934,0.00043511277,-0.007801485,-0.0028635233,0.0021731583,0.00015051223,-0.0011346308,-0.003932868,0.004063634,-0.0071092057,0.01312217,0.0040125027,-0.0027950804,0.0071000108,-0.0011070721,0.0058610635,0.0025524183,0.00011376424,0.0032036835,0.0033738604
MAN1C1,-0.0022511466,0.00060610706,0.0014098381,0.00039276917,0.00026577577,0.0035171746,-0.0020047086,0.0005073038,0.000114869326,-0.00091211643,-0.0020215192,-0.0018732604,0.0016713918,-0.0016032774,-0.0049154786,0.0021049436,0.0014338958,0.0028442724,0.0029106599,-0.0010708877,-0.0016431432,-0.0016221956,-0.00068429793,-0.0033423908,0.00262824,0.00073586305,0.0008400997,-0.0005081303,0.0025518972,0.0016613312,-0.00064188347,-0.00025854094,0.0016140924,0.0010820889,-0.0036391977,0.0011470171,-0.0023722826,0.00066227355,-0.0017750106,0.0003364497,0.00033876603,-0.00024083858,0.0015793015,0.0015158434,9.285798e-05,0.0025752734,-0.00095273263,0.0011985295,-0.0018512798,-0.0017416485,0.0019981342,-0.002628577,-0.0005609026,0.0036600411,0.0009929384,-0.0004940861,-0.0010028465,0.00069101795,-0.0032022248,0.0032611778,8.68266e-05,0.00027789874,-0.0008777311,-0.0026501918,-0.0002776446,-9.075893e-05,0.0011427385,0.00085203757,0.00023160517,0.00011764617,-0.001413046,0.00010536779,-0.0002723868,0.0004754433,0.0004558806,0.0012154027,-0.0011569373,-0.00049268606
PAQR7,-0.00061481236,-0.0010971682,-0.00094131404,-0.0007557916,0.000393668,-0.00024208518,0.0005775374,-0.0022041497,-0.0008629193,-0.005063888,-0.0012790773,-0.0003975635,-0.0011095122,-0.004670344,0.006169647,0.0072827023,0.00070019695,-0.0023558626,-7.207752e-05,-0.0034915754,0.0029862793,-0.0014652316,0.004116608,0.00049323065,-0.005308647,-0.0057997284,-0.00087200274,0.0012204528,-0.0039071604,0.0018343437,0.0033585995,0.00044084736,-0.0047875517,0.0023506426,0.0016132848,-0.00024489596,-0.0012482584,0.006305655,-0.000311249,-0.0007780541,-0.0028210476,0.00416918,0.0024815835,-0.0060971733,0.0018647944,0.004678704,-0.0015699982,0.0006172301,-0.0007886807,0.0024348143,-0.0016970811,0.0049899397,0.0015760029,-0.00252498,-0.0022474045,-0.0015801893,0.0013225432,-0.00071799796,2.3138895e-05,-0.004754552,-0.00042111467,-0.00058025244,0.00050040573,0.0014500915,-0.0037711896,-0.003319018,-0.0018082459,-0.00012505535,2.3943785e-05,-0.0011501214,0.0019373198,-0.0012017507,-0.0024882797,-0.0023324417,0.0023600827,-0.00028803508,-0.0012867091,-0.0025098738
STMN1,0.016020818,0.013412103,-0.0055954824,0.0042846175,0.0011135016,0.0024839742,-0.0021313205,0.009809813,0.0021617906,0.024821239,0.00081988715,0.0031208554,-0.010586446,-0.016292227,-0.019967368,0.0017668962,0.0015015316,0.0008398463,-0.00795266,-0.0048273127,0.0130555015,0.0064462754,-0.0049351994,0.004344737,-0.0051650167,0.0027692518,0.0120905265,7.9754456e-05,-0.009492469,-0.0094723245,-0.005991317,-0.0099545745,0.001840673,-0.030214997,0.006932989,-0.031408362,0.021487892,-0.016093448,0.041237667,-0.01808548,0.009505355,0.031233506,-0.006739988,-0.0011524596,-0.013296335,0.010273787,0.020937765,-0.011033218,-0.004703406,0.0062935385,-0.013339188,0.0059331446,0.009325412,0.01168325,-0.007122973,-0.0009407247,0.012525984,-0.0059053074,0.01003271,-0.011580019,0.0070201787,0.00092548155,-0.017564708,0.008343348,0.000529172,0.008225887,0.0045518354,0.019522766,-0.013137531,0.02131881,-0.010190566,-0.02860854,0.010933389,-0.0012162351,0.017822526,0.0031369925,-0.0076405844,-0.0060802298
EXTL1,0.0013870676,0.003737081,0.0019485239,-0.0018279352,0.003379426,0.000114193455,0.005519207,0.0018307547,-0.0005250758,-0.005729277,0.002842241,0.003913271,0.0017436297,0.0008081052,-0.0036055632,-0.0056118765,0.0031638523,0.0059376527,0.00014648621,-0.002175065,-0.0013371004,-0.0027035114,-0.0016019684,0.0037888186,-0.00072123384,-0.0055507952,0.0023597684,0.004119871,-0.00023372498,0.0024417783,-0.0001703525,0.00020157684,0.0031942052,0.005080333,-0.0012479326,0.011473462,0.004399431,-0.00498742,-0.011107726,-0.0062010367,0.0014622149,-0.0026732802,-0.0010050852,0.005931338,-0.00047151756,-0.0059896177,-0.00031904585,-0.005843149,-0.0013123954,-0.0030604964,0.0038349666,0.005824957,-0.00036588495,-0.0039155325,-0.0027593484,0.0009816689,0.0016214974,-0.00028716828,0.008313165,0.0025427777,-0.013201236,0.0043207197,0.008546613,0.006360619,-0.0065893754,-0.0073090135,0.009467602,0.003899499,-0.00022464486,0.0033275993,-0.0031568625,0.0014498184,0.0023471997,-0.00555652,0.002640421,-0.0026022883,0.0028743173,-0.00185267
TRIM63,-0.0040280125,0.0031295063,-0.00042472195,-0.0015514591,-0.0020467518,0.0025609357,-0.00090556877,-0.00084342516,-0.00016789108,0.00010703253,0.0006977055,-0.0004264544,0.003455677,-0.0050916397,0.001022987,0.008877144,-0.00018040309,-0.0026533522,-0.0007427788,-0.0017547183,0.0016484008,-0.0020397503,0.0008671042,0.0039070137,0.0060464907,-0.002390218,-0.00095012947,-0.0036782967,0.0030739692,0.0018518677,0.00013348644,-0.0038463082,0.0025058738,0.00083821523,-0.00878323,0.0017646546,-0.0018771058,0.0032550413,0.0001840354,-0.00032361204,0.00035310583,0.0002505464,0.00316869,0.002067659,-0.0021145963,-0.00033254188,-0.00016901118,0.0034581553,0.0081996005,0.0018254692,0.001073952,0.005437757,-0.001037299,-0.0006034099,0.00096620905,0.004384348,-0.0012825272,-0.0015741212,-0.003631862,0.0027347242,-0.0012162369,-0.002243193,-0.000917813,-0.0025328896,-0.004919642,-0.0012274459,0.0021805696,0.0015926637,-0.005240695,0.0054368293,-0.004566846,-0.0008641473,0.0037092918,0.0019237523,0.0058275857,0.00023517993,0.0073126648,-0.0008044856
SH3BGRL3,-0.0071460754,0.012486127,-0.004085059,-0.020075347,0.013891185,0.014719138,-0.002124342,0.015666049,0.008549392,-0.028257227,-0.017250018,0.0150535265,0.0048134043,-0.004766009,-0.01227337,0.014134095,-0.009753949,0.008551101,0.0037655137,0.009161663,0.010695837,0.0074927276,0.012816901,0.007630371,0.012963093,-0.006360003,-0.018301489,0.003397028,-0.002991465,0.0020777755,0.000289201,0.0011788782,-0.012772799,0.027609298,-0.036328763,-0.0061326544,0.0017190741,-0.0148393605,-0.014473431,0.00079400727,-0.0046267775,-0.025531653,0.020227756,0.013356414,-0.010181867,0.0040762904,-7.018031e-07,0.01158758,0.0071240235,0.024500202,-0.0034493813,0.00043337952,0.006583643,-0.011781234,0.0138433315,0.003480115,0.0052834507,-0.001772855,-0.007946672,0.0105746975,-0.023070417,-0.012110062,0.009078247,-0.007898453,3.8707316e-05,0.018892527,0.0065949005,0.0063764025,0.014923675,-0.009788558,-0.006872625,0.017571276,-0.012380673,0.008830205,0.007052995,0.0019720625,0.009180469,0.013200998
CD52,-0.0053859255,0.013032551,-0.0072280755,-0.012625822,0.0045873746,0.0022650526,-0.000485848,0.011641847,0.013413411,-0.017086133,-0.0083842175,0.006483087,-0.0061600576,-0.011045011,-0.025755629,0.018234558,-0.009896092,0.0052973283,-0.0015550706,0.01072938,0.002669687,0.018239608,0.021697849,0.011063465,-0.00088441005,-0.0005711758,-0.002213504,-0.00791915,-0.0065108403,-0.011971381,0.009771228,-0.009200506,-0.014160425,0.035413027,-0.025393175,-0.0007767451,-0.013714551,-0.0076533044,-0.027623884,0.0044649043,0.0062892125,-0.03291156,0.0029664391,0.006783758,-0.0038797902,0.002831192,0.020971598,-0.0014945156,0.009642519,0.0224247,-0.0067870454,-0.007900153,0.012073102,-0.0026820553,0.0034632673,0.00029824785,-0.0052063013,0.0038526256,-0.01533286,0.0021721937,-0.012844407,-0.0024281696,0.011444307,-0.0007145093,0.0049737035,-0.001500934,0.004300808,-0.009160945,0.015903648,-0.006749239,-0.009123275,0.027966607,0.0026332785,0.019729959,0.015359972,0.00067343557,0.00640147,0.015120014
LIN28A,0.00141827,-0.0029160944,0.0024938153,-0.00044952758,0.0018772437,-0.0009238597,0.0009293871,-0.00020285255,0.00020748492,0.0017476551,-0.00014235375,0.0007148587,0.00015423048,9.361717e-05,0.0006750098,-0.0022437577,-4.23429e-05,-0.0025668156,-0.0011385469,0.0021197041,-0.002361614,-0.0011048792,-0.0013014688,-0.0011644325,-0.0001358447,0.0015139682,0.00047254012,-0.0005403333,0.0015705116,0.00126904,0.0013851037,-0.00069510186,0.0009707759,-0.0013736504,-0.00108638,0.00021428567,0.00045471493,-0.00082473864,-0.00046082554,0.0004990799,0.0012992878,0.001161217,0.000423609,-0.0020883942,0.0014427644,-0.0009360762,-0.00092500786,0.0008016404,-0.00020920325,-9.660277e-05,0.0005424691,0.00093911035,0.00022754987,-0.0017403581,0.00057828566,0.0010976532,0.0018004562,0.00026549184,-0.0004684586,-0.0007841414,0.00063573505,0.00019218042,8.694364e-06,-0.0004581641,0.00054541405,5.114735e-06,-0.0005477547,-0.0001778882,0.0005587741,-0.00039426744,-0.0025339276,-0.0005512916,0.00086769304,0.00057825394,0.0010599747,0.0007629911,0.0015355722,0.00012321507
HMGN2,0.014068059,-0.013135022,-0.012519154,-0.0019242967,0.01280379,0.0040541957,-0.006931863,-0.0010156775,-0.002273228,0.019279305,0.0036989206,-0.012986357,-0.010798958,-0.009867751,-0.0057029286,-0.012548038,0.0058307787,-0.004517091,-0.008789575,-0.009705638,-0.0009038425,0.0037020908,-0.008341013,0.0013752182,-0.0030316769,-0.0070891655,0.0067694467,-0.002196676,-0.013776859,-0.013654583,-0.005887656,0.0083012525,0.0071588694,-0.021170337,-0.010494574,-0.031538952,0.013435307,-0.0072751893,0.036376994,-0.024515646,0.008149635,0.027775453,0.0018914666,0.0063665877,-0.011946248,0.014244739,0.0077506,0.0055619967,0.0027538207,0.0013161167,-0.010434984,0.0016428765,-0.0007284714,0.013589148,-0.0011142724,-0.0006708632,0.021094369,-0.0053088977,-0.0017567248,-0.012209749,0.0004572055,-0.007337027,-0.015377661,0.015437427,-0.00044187898,-0.010910553,0.007938924,0.010740551,-0.015172532,0.01022891,-0.010832119,-0.03909902,0.012672599,-0.0006054431,0.011180097,0.0035853789,-0.013244231,-0.013156362
