gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
PHACTR1,0.0029947702,0.005711431,0.0030121976,-0.007001885,0.0011589187,0.0035635596,-0.008145662,-0.0023310154,0.003241954,0.0014440422,-0.002410341,0.00028760216,-0.007103952,-0.001910156,0.0009854377,-0.005850059,-0.002983978,0.0076586334,-0.0002728882,-0.010131591,0.00079836097,-0.0025946253,-0.00500665,-0.0007451046,0.0011070364,-0.004682842,-0.0025389346,0.0051473463,-0.0015654663,-0.0024471157,0.001625142,0.0012755789,-0.003734977,0.0014111624,-0.0015569795,-0.0033433177,-0.0039894693,0.0094950935,-0.0010368351,4.1561925e-05,-0.0021074396,-0.002573153,0.0017332968,0.0048425836,0.00287862,-0.00012835194,0.004399784,-0.0029758615,-0.0041137254,-0.00783781,0.00087585417,0.0037832512,-0.0024412246,-0.0007486689,-0.0023514584,-0.0027947614,0.0020858953,-0.0034638862,-0.00049743056,-0.00381555,0.0068080965,0.0013859113,-0.0002965861,0.0003764073,0.0026355241,-0.0016484009,-0.00033601339,-0.004568698,-0.0034463482,-0.0010976037,0.006997532,0.00065391307,0.0007595232,0.0028185614,0.0034782437,0.001522845,0.012334393,-0.0033226274,0.004900454,0.008374674,-0.0010045583,0.0050780787,-0.0075531686,-0.0010952904,0.00042989844,-0.0009503133,0.0007719487,0.0038575635,-0.0068257977,0.0038601395,-0.0013424556,0.0033095006,0.004766927,-0.0036439823,-0.0015340315,0.008892455,-0.0006336401,-1.4170452e-05,-7.5234675e-05,-0.00410447,0.006281915,-0.0068636006,-0.0027400495,0.0036433637,-0.002454245,-0.007655952,-0.0044425866,-0.001995874,-0.0012811025,-0.00053753593,0.0028019182,-0.005545925,0.002163722,-0.0020402235,0.0041229925,-0.0009967006,-0.005533415,0.001960143,0.0006034545,0.0053703003
MYLIP,0.0034174789,-0.0029652056,-0.0019626727,0.0014343265,7.406245e-05,0.006869585,-0.0053612245,0.001801545,-0.00010388824,-0.0019094349,0.002078744,-0.0010122177,4.698465e-05,0.00884066,0.011243676,-0.0022357227,-0.00068027456,-0.0018980601,-0.003976316,-0.0010076455,0.0042228764,-0.0037996303,-0.0040645115,-0.0037322054,-0.0034230435,0.001969177,0.0026299679,0.00036344465,0.00036439503,0.002137984,-0.001620155,0.0094128335,-0.001916225,0.0019787962,0.0010263191,-0.003532221,0.0067129405,-0.0048455438,0.0037090962,0.0037525597,-0.0034537744,-0.0021246,-0.0017340084,0.0033898014,0.004054941,-0.0008795198,0.008959608,-0.00038379556,-0.0064008273,-6.9704433e-06,0.0022978368,-0.0028964453,-0.0030457063,0.004389679,-0.004510822,0.0014739569,-0.0038692008,0.0013646899,-0.0027174389,0.0008627984,0.003082972,-2.899676e-05,0.0015233813,-0.0023202728,-0.0002891,-0.004138261,-0.004635318,-0.0017696798,0.004945749,0.0016503445,0.0059699025,-0.0044234265,-0.0070699397,-0.003226627,-0.00863656,-0.00025559586,0.0014292242,-0.0029467756,0.0030120292,0.0036152566,-0.0017389535,0.002724528,-0.0096598845,-0.0065912604,0.0005780299,0.0048374142,0.0010524135,0.0056771524,-0.0016918536,-0.006041751,0.0027584808,-0.0036362184,0.003258928,-0.0046565165,0.0005927585,0.001510066,0.0013311737,0.008842504,0.0076913857,-0.00035305234,-0.0013094887,-0.0029764564,-0.0023675943,0.0006355672,0.0042071817,0.0043027294,-0.010064342,0.00022089656,0.001424946,0.0026735899,0.00020573928,-0.0035356125,0.0057462384,0.0038078446,0.004052435,-0.00021520989,-0.004674205,0.0023715403,-3.2101092e-05,0.0007271276
GMPR,-0.00039675157,-0.006071064,-0.0019929209,-0.0036638177,-0.0084867235,-0.0016751039,0.002633941,0.010761605,-0.0019973738,0.0019044894,0.0026363567,-0.007049405,0.0041766646,0.0070511717,0.0079272855,0.0014809933,-0.0018389848,-0.0024049187,0.0006522373,0.009291336,0.0023178223,-0.0036620619,0.00208871,-0.0074234023,-0.0032904204,0.008687974,0.006342761,-3.6362802e-05,-0.0021187435,-0.0030694322,0.003079995,-0.0016319627,-0.0043234807,-0.0031445303,0.0036101514,-0.006324796,-0.006447452,0.0024797579,0.0018008803,-0.004784528,-0.003997127,-0.008197491,-0.000820102,-0.009726685,0.008015259,-0.0022085817,0.004781498,0.00027132462,0.0034628785,-0.009221924,0.0022069153,0.0044228174,0.005754693,0.0005417655,-0.004248802,0.0005082109,0.01266846,0.005220318,-0.0028267016,-0.0077717947,-0.0054213484,0.0037237657,0.009004924,-0.0038679743,0.0075604133,-0.00089473336,0.00323304,-0.017316386,-0.0027673054,-0.0019946825,0.00013725116,0.0053699412,-0.0017424761,0.0011689905,-0.008943347,-0.009937347,-0.008209779,2.9173334e-05,-0.004809437,-0.0011998627,0.0065731043,-0.0054141926,-4.0291263e-05,-0.0003867787,-0.004272787,0.00040063073,0.0060713408,0.0095003415,-0.0019835553,-0.0109390635,-0.00085864053,-0.0016942954,0.00020134123,0.0015368173,0.0007719392,-0.005015473,0.00014847398,0.0013765368,0.012302324,-0.0037818474,-0.002106362,-0.0009458293,1.6710515e-05,0.0066550863,0.009316246,0.0051774867,-0.0055916165,-0.0008602772,0.008932458,0.006372397,-0.0015703384,0.007609554,-0.0041257385,0.00392582,-0.0013012374,-0.0044738464,-0.013435013,0.0015962002,0.0010286287,0.0051700347
DEK,0.004232412,0.0002766101,-0.0023931614,0.008038383,-0.015886243,0.004270843,0.0065477258,0.0061667156,-0.014980129,-0.0062688366,0.013295018,-0.006133874,-0.00375553,0.012635476,-0.009990599,0.00323951,-0.0049026255,0.001188192,0.0032890628,0.0010716805,-0.0019664608,0.00410724,0.013585382,0.0022019367,0.0010484441,0.001906868,0.0052908086,-0.0027808978,0.008542194,-0.0018036411,-1.8355817e-05,0.005821378,-0.004882331,0.0014749818,0.004567859,0.003163186,0.004951891,-0.0019975856,0.0001979926,0.0003636169,0.0021324642,0.004655821,0.0097014345,-0.00073195045,-0.0014455377,0.0026054156,0.00021524893,-0.004626315,-0.007783404,0.0077679805,-0.005836681,-0.0010749571,0.0041254996,0.0024383387,-0.017515093,0.027085774,0.028439624,0.0019488436,-0.030150454,-0.02066949,-0.002019587,-8.125706e-05,0.006059271,0.02315193,-0.020933747,-0.010110761,-0.019065253,-0.010478649,0.021961411,0.005444144,0.003611844,0.002223463,-0.006856817,-0.0033868628,0.0022469708,-0.015698418,-0.015429352,0.016363353,0.014537005,-0.016095689,0.0072205346,-0.012949261,-0.013855083,0.0054085073,0.0042481353,0.0049341344,0.005395155,0.0076410277,0.0024251468,-0.010052125,0.0008557405,-0.0016197355,-0.013476137,-0.015437525,-0.016125701,-0.001987056,0.0077724843,0.016590036,-0.014681894,-7.1049503e-06,0.0043598833,-0.005245312,-0.005483974,0.013189175,-0.0039561256,0.0007206416,0.002206146,-0.004322208,0.013855909,-0.004003094,-0.0022415523,0.0061840606,-0.009703574,-0.00015194908,-0.00054379256,-0.0036165207,0.01264522,-0.0012991325,0.008938054,-0.010776876
MBOAT1,0.0015143638,-0.0015073216,0.0033289,0.003096669,-0.0013104326,-0.00025288796,0.0015257669,-0.0018970609,-0.0001964384,0.0024075625,0.0016466269,-0.00032556307,-0.0031240373,0.0012790465,0.0017377078,0.0029547059,-0.0014829058,0.001847226,-0.0043921527,-0.0030235907,0.0057427883,0.0048563858,0.0019086384,-0.003656691,-0.00058204785,-0.001968803,0.0024872008,0.003763701,-0.007078759,-0.0010660604,0.0008697693,-0.002440731,0.0010497066,0.0012408798,3.8828594e-07,0.0014189236,-0.0032550127,2.3980563e-05,-0.0012336419,-0.0020555628,-0.0028264415,0.0063288407,0.00019605196,-0.000189476,-2.3216084e-05,-0.0061324975,-0.0024935808,-0.0024829514,0.0033603357,-0.002362363,0.00074180553,0.003037181,-0.0027368555,0.008090327,0.002548934,-0.003581154,0.0004406011,-0.0024240247,-0.0029706613,-0.00019367674,0.004187387,-0.0011978475,-0.0024770028,0.0043761525,0.006716076,-0.0007503026,-0.0041025146,-0.006982593,0.0053310394,0.004964763,0.0024444861,-0.0014431021,-0.0024979562,-0.002830874,-0.0015147701,0.0007284832,0.006898526,0.00048436958,-0.0026411966,-0.0008798193,0.001844598,0.0018628351,-0.0024179467,0.0006187615,0.0049058157,-0.0010031667,-0.005021084,0.0012284251,-0.002513891,-0.0016331496,0.008717574,0.00051537645,-0.0021308097,0.008263189,-0.0011270143,0.0034624138,-0.0024687024,0.0013844017,-0.0027243735,-0.0020689897,0.0011900913,-0.00059383875,-0.005624968,-0.007644932,-0.0009177201,-0.0045115114,-6.153295e-05,-0.0037523764,0.00068055704,0.0023509203,-0.00035409717,-0.0031807479,-0.0039047445,-0.0026192833,-0.0008475028,0.0028508652,0.0048716003,2.5429206e-05,0.0017719647,-0.00027171473
SOX4,0.033616003,0.026025537,-0.0060437373,0.022614313,0.0031039754,0.029005932,-0.022816347,-0.014519299,0.0033813673,0.031374488,0.016610423,0.019012116,-0.028897375,-0.011303183,0.0044178693,-0.009061665,-0.012851569,0.008441652,0.009545988,-0.00991692,-0.011380678,-0.010710329,0.008237175,-0.0022978084,0.018743979,-0.012335746,-0.0032744277,-0.007873505,0.014055719,0.0015922443,0.0026488425,-0.014447853,-0.013002832,0.0051975967,0.0129344165,0.006059443,0.001414717,0.0054821945,-0.014229005,-0.010753957,-0.0042638555,0.017025348,0.0029192264,-0.0055594733,0.008848736,0.007533359,-0.012331165,0.010982568,0.0035722468,-0.007190641,0.0036553983,-0.014795171,-0.009801116,0.008101102,-0.0016785151,-0.00069577177,0.013310806,0.0026467089,0.0018879769,-0.010791574,-0.0012786109,-0.0032395362,0.001207239,-0.009847314,-0.010055128,-0.030716585,-0.028907768,-0.0186869,0.028675621,0.017475639,0.03143449,-0.020392789,-0.023103127,-0.016034365,0.018792793,-0.008510179,0.015781948,-0.002657989,-0.009228592,0.006028786,-0.015666159,-0.008728863,0.0040529715,-0.00052516366,0.0003042742,-0.0020119615,-0.015418326,0.0025871468,0.0046149543,0.00045147742,0.0039002316,0.004785423,0.00904746,0.0053410097,0.0016386082,-0.0007321457,0.005245358,-0.016148932,0.001404154,0.014740442,0.013199768,0.015536151,-0.012628744,-0.007776345,0.002831069,0.0036722529,0.026900087,0.005645607,0.0053439937,-0.016467815,0.00036201547,-0.0112444265,-0.017789675,0.017883906,0.006617081,0.00097279745,0.0084009515,0.018787097,-0.012246521,0.0053721024
CASC15,-0.0019288245,0.0015030728,0.0019293388,-0.0028565726,0.00017621738,0.0010299644,-0.0027318883,0.002508417,-0.00618893,0.003169885,-0.0023904638,0.00096608256,0.0024820673,-7.462478e-05,-0.00065368094,-0.004072395,0.004744144,0.0016822251,-0.0009533525,0.0006214929,-0.003801031,0.0037222644,0.0019384931,-0.0014288607,-0.008243119,0.0014510894,0.0029256602,-0.0025706792,0.00023094474,-0.00075996824,0.0007733841,-0.008810112,0.0018503285,-0.0011675113,0.002881508,-0.0066053574,0.002996317,0.0058661588,-0.0017839409,0.013268928,0.0015069131,-0.0051120645,-0.0052503296,0.0033990808,0.0011446899,0.0021686084,-0.0033010507,6.879742e-05,-0.003898033,0.0033779065,0.008885211,0.0043917107,-0.0006391479,0.0010941311,0.004538144,0.008429508,-0.007276607,-0.00026593046,0.010983886,0.002474163,0.0021786233,-0.010612874,0.0025304742,-0.0007896142,0.0077258274,0.0010382566,0.006239662,-0.0034984988,0.010095674,-0.0025939185,-0.0040258896,-0.001423248,0.0004035254,0.0070633516,-0.0068823737,0.0033415402,-0.004673426,0.0051994086,-0.003979761,0.0003983746,0.004768687,-0.0013012128,-0.001938641,-0.015301511,-0.00013399616,0.0012098984,0.001203686,0.0006573513,-0.0030820877,-0.0067069274,0.0039911973,0.005781934,0.011895761,-0.0050804927,0.008427165,0.002688132,-0.008351777,-0.0040212395,0.0011228424,-0.0005456556,0.003979407,-0.00047940444,0.0019548861,0.001500453,0.008827595,0.0011593319,0.00025434274,0.00046116184,0.00020784128,0.0034022648,-0.0012915219,-0.0019400395,-0.0025110226,-0.010591423,0.0018854246,0.0022625455,0.0031137036,-0.00520993,-0.010058228,0.0030278412
KIAA0319,0.0057694335,-0.00049616606,0.0054334155,-0.00014651149,0.009680081,-0.00026203852,-0.0034127736,0.0004460637,-0.0013764474,-0.0028432272,0.005972472,0.0024133679,-0.0065888623,-0.0060349815,0.0016389419,-0.0007757211,-0.0035540406,-0.0028305282,0.003147739,0.0010614641,-0.0035777348,-0.0034571844,-0.00017848094,-0.0026961437,0.001981408,0.0029260118,0.0025137567,0.0043618563,-0.0012925662,-0.0034984066,-0.0014874487,0.0047979285,-0.0023427752,0.0044974964,0.004225134,0.0010975584,0.0036170857,-0.002836904,-0.00072000164,-0.00838107,-0.013105134,0.0006637914,0.0024330474,0.00090898527,-0.002128998,0.0012201319,0.0056853653,-0.00087383925,0.004220948,-0.0043271095,-0.0032842504,0.0025028314,0.0122689735,0.004943991,0.0064913263,-0.00015350243,0.008500646,0.0026992774,-0.0020752489,0.009094484,-0.00019317074,0.0016896345,-0.008360072,-0.017197417,0.010874585,-0.0061061615,0.0012845398,0.0013521861,-0.0009426096,9.013284e-05,-5.471273e-05,-0.0029983644,-0.0018799113,-0.0044248863,0.005317645,-0.003057864,0.0016684171,0.0022253783,0.003979166,-0.002827346,-0.0070180395,0.0021525337,-0.0015346609,0.007158319,0.000528823,0.0042715645,0.0027056735,-0.0011137461,0.00070496957,0.0006208808,0.0051081474,0.0053495937,-0.0034464868,-0.00035229363,-0.0068610506,-0.0056602024,0.0023581835,0.009066013,0.0036572237,-0.0034028364,-0.002323347,0.0021892758,-0.00029078717,0.0015031201,0.005965139,0.0023017316,0.003925858,-0.0042087175,-0.008714359,0.00042863988,0.00514294,-0.0029427195,-0.0012324126,-0.0023979968,0.0026891294,0.004488688,-0.005344258,0.004775651,-0.0062624644,0.00032869063
TRIM38,-0.00030805066,0.0041928394,0.0020992318,-0.0022353681,0.0072610127,0.0039076605,-0.0067289057,0.0012810199,0.006699432,0.0059978585,-0.005728688,0.008269808,-0.002833213,-0.004744778,0.0053990274,-0.0003777632,0.005261332,0.004147624,0.00093728915,-0.009838593,-1.0162186e-05,-0.0049162973,-0.005205599,-0.003041789,-0.0009172664,-0.008440242,0.003488912,0.0012736071,-0.00047048373,0.0019180832,0.0005319495,0.00523114,-0.0011945247,0.0029267624,0.004459741,-0.0042101936,0.0018910137,0.0023504985,-8.899999e-05,-0.0076068523,3.277385e-05,0.001672426,-0.0017202718,-0.006247433,-0.0017717901,-0.0069166273,0.0074749505,0.00092389004,-0.0034478463,-0.008044428,0.0042931773,0.002305208,-0.0018867627,0.0049284683,0.0072233398,-0.009672369,-0.018103192,-0.00079956924,0.008969533,0.013352378,0.012839738,-0.0059190257,-0.008160685,-0.003869145,0.010748273,-0.0030780856,-0.0066205906,0.0002449871,0.0019065411,-0.007162152,0.010311538,0.0005154075,-0.0030607276,0.0057306206,0.00064187724,0.013735558,0.0039102244,-0.005253081,-0.011226036,-0.0019349471,-0.005539544,0.0049475925,0.0043306267,-0.015948545,0.0037686517,0.0058809253,-0.005859366,0.0011548755,0.0011678218,0.0038625295,-0.0054843617,-0.00091648655,0.00411686,0.0020149082,0.014224639,0.0039992537,-0.00493395,-0.0037996788,0.0061905794,0.007628574,0.0022614188,0.00062780135,-0.0064319805,-0.016085409,0.011639172,-0.0019248314,0.005581085,-0.008034935,-0.008740559,0.0025623823,0.0023406753,-0.007976415,0.0034686713,0.0029753381,0.0014339704,0.0016670414,0.0024750372,0.005148942,-0.004699056,0.00037610158
HIST1H1C,-0.0054168543,-0.008350256,-0.0018019049,0.00028371564,-0.008834346,-7.281849e-05,0.0052656587,0.0075294855,-0.00026496095,0.0010773138,-0.0018157222,-0.007115603,0.010080616,0.0065901303,0.0077614635,0.011399738,-0.00086216046,-0.008777858,0.004916166,0.0060984767,-0.004483396,-0.0036831747,0.0036750962,0.0013049506,-0.0038659545,0.0045930194,0.00376203,-0.0051556844,-0.0004633256,-0.009059973,0.0050036404,0.0025547182,-0.008036286,-0.009114206,0.00031084608,0.0040182034,0.004994078,-0.0067251925,-0.0020243719,0.0031967796,-0.009155057,3.5234025e-05,0.0034943307,0.009741704,0.006296006,-0.0034109403,0.003161533,0.0047154827,0.0032869417,-0.005780583,-0.00059519196,0.00046515156,-0.003186256,0.01162796,-0.012547872,0.010783541,0.013390788,-0.0055692857,-0.010099425,-0.011141847,0.0055456026,-0.0052809613,0.0057423012,0.011954992,-0.012176165,-0.0035568622,2.305839e-05,-0.009057531,0.0018072779,-0.0055966424,-0.0070376187,0.004240805,-0.0021659962,0.0030303297,-0.01021223,-0.011735571,-0.0079135755,0.004488733,-0.0057937987,-0.013222472,0.008923836,-0.004196626,-0.0038444952,0.006649569,0.0032118328,-0.0020952467,-0.0034252782,0.008617237,0.0018340333,-0.0020594096,0.004400066,-0.011725781,-0.011481411,0.0026300217,0.010056273,-0.005846445,0.00062672107,0.022717316,-0.0057599917,-0.0033807154,0.015719695,-0.0051903846,-0.0101185255,0.010296005,-0.001772103,3.3736185e-05,-0.008852523,0.0031960888,0.0048063067,0.014971464,-0.0057347408,0.0097028455,0.0055638785,-0.0017704411,-0.0015054367,-0.0038047603,-0.0066250707,-0.0022446786,0.016124181,-0.0051732482
HIST1H4C,0.0010368531,-0.012222502,0.0054342323,0.011217251,-0.011743175,0.004476263,0.0026920545,0.0065583885,-0.0134584205,-0.0036046833,0.009280831,-0.015450976,0.009128705,0.012207817,-0.0012599488,-0.0025526,0.0009277946,-0.008470002,-0.001394436,0.00038714983,0.0011760449,-0.0049740747,0.000159503,0.0020174773,-0.009920253,0.0065182894,0.013466581,-0.00046736636,-0.004847787,-0.007947992,0.0051786723,0.0054644705,-0.003977286,-0.008502142,0.00087923947,0.00606367,-0.007253128,0.004924191,-0.0035737792,-0.0035244925,-0.0019017919,-0.0040136557,0.009296037,-0.0020804896,0.004052215,-0.0031249356,0.0020386025,-0.0030990366,-0.0003524943,0.010752208,-0.012934121,-0.0036015443,0.006462806,0.003261658,-0.011538559,0.010632607,0.017418927,-0.0001350511,-0.014070841,-0.021152807,-0.00162627,-0.00050310785,0.014002438,0.014139368,-0.00022786176,-0.013592872,-0.010708186,-0.008873767,0.015769899,0.0108370185,-0.0008751202,0.0037253157,-0.012825345,-0.0017184793,-0.009800153,-0.010556185,-0.015060381,0.011235485,-0.006311519,-0.010607018,0.016803619,-0.0018964531,-0.0048887413,0.0070413565,0.007082189,0.0018458387,0.0057098265,0.006049568,0.0022899702,-0.003474848,-0.0012606778,-0.0020132153,-0.012344969,-0.0042625167,-0.009218617,-0.0003348344,0.010717395,0.0079541765,-0.006196965,-0.00015872567,0.0014507909,-0.012024208,-0.00037881135,0.011093775,0.0025424422,0.006237475,-0.013502117,0.00031189466,0.009077655,-0.0013932519,0.0054656374,0.01105312,-0.0092223575,0.0046204827,-0.0078876745,-0.007589195,-0.0009260175,-0.0004631948,0.00644474,-0.009391685
HIST1H2AC,-0.005967564,-0.002445126,-0.0023756209,-0.0018206176,-0.005620224,0.0028871382,0.0029016095,0.0041670864,-0.0037384147,-0.0043240986,-0.001099545,-0.0010973203,0.005524247,0.0077582034,0.0031709105,0.004722073,0.009951861,-0.0016679197,-0.0037724453,0.0022663414,0.00030768453,-0.008877282,-0.0015300583,-5.917311e-05,-0.0023616643,-0.0019397377,0.004077328,-0.0005057615,-0.0024046667,-0.0033485529,0.0016776747,-0.0033101384,-0.00048564706,-0.0027971724,0.0017228709,0.0024801462,0.00017658538,-0.0032764191,0.004983878,3.6692784e-06,-0.005657272,-0.003332353,0.0004177793,-0.007214476,0.0033049358,-0.0041433587,0.0017393172,-0.0006771796,-0.0013528486,0.0010181812,-0.00061382144,-0.00015409976,0.0026367134,0.010361035,-0.0051532355,0.004487839,-0.0018390613,0.0012369324,-0.00402233,0.000162979,-0.0040497077,3.131361e-05,0.0019349734,0.0001674251,0.0010607773,-0.0071829944,-0.001222245,0.00040091897,0.0047447886,0.0061123385,-0.00524854,0.0017383255,-0.004625621,-0.0043334155,-0.0062091267,0.0015731725,-0.0013514826,-0.0016640216,-0.000730851,-0.0072363145,-0.0029191426,0.0032387916,-0.003910173,-0.0006181324,0.00014552554,-0.00020102749,0.0014159816,0.0038980388,-3.0305791e-05,-0.009622629,0.0019783177,-0.00040188513,-0.0031700511,0.00025397167,0.0014610547,0.003116005,0.0030725375,0.0003966646,0.0042061005,-0.0048506283,2.1296994e-05,0.0034725247,-0.0014963312,-0.0044059553,0.0047402442,0.0025384654,-0.007868661,-0.002995802,0.0020551982,0.010043814,0.00085908704,0.00044189687,-0.0018417814,5.9025486e-05,-0.0024739874,-0.0067478344,-0.0050698593,0.0038186992,0.00081938505,0.0016493842
HIST1H1E,-0.0006724494,-0.0020948083,0.0015661428,0.0051160925,-0.010372035,0.003549171,0.0015990231,0.0071079414,-0.011617069,-0.0075569595,0.0051738652,-0.0054267775,0.004647177,0.013916771,-0.0016686982,-0.0015296094,0.0008458503,0.0009344881,0.0020254212,-0.000449923,0.0012676759,-0.0006478003,-0.0007158159,0.0065105143,-0.0030292592,0.00039434186,0.0011200409,-0.0015121507,-0.0005151725,-0.0033543094,0.00046988955,0.007307545,-0.0017517863,-0.0024312204,-0.0031986788,0.0020614986,-0.0018496284,-0.0041383174,-0.0022223904,0.0014223013,-0.0029994363,-0.005229241,0.00040177992,-0.008542355,-0.0035497132,-0.004853182,0.0016731113,-0.0047247326,-0.002171602,0.010226305,-0.0048960503,-0.0017525796,0.005765964,-0.002703959,-0.0047229566,0.0067067477,0.006408092,0.0012263196,-0.0010924087,-0.003762437,-0.006718567,0.0030607444,0.008438558,0.004393965,-0.001998397,-0.0074434523,-0.0032727225,-0.006790548,0.00844058,0.005229425,-7.461538e-05,0.0010599537,-0.005259291,-0.0049660257,-0.0013504165,-0.0021787242,-0.011383561,0.0062794955,0.0012213055,-0.006496878,0.0063375332,0.0028409094,-0.004021621,0.005737674,0.0018104977,0.0039587445,0.0044398676,0.007235139,-0.0012610032,-0.006184276,0.0017525827,-0.0031363484,-0.003967294,-0.0016310166,-0.012369378,0.00026185796,0.0026068764,-0.0021484569,-0.0028340523,-0.0018177389,-0.011034389,-0.0030998874,0.0015989738,0.0038906282,0.000790578,0.007019654,-0.002750724,-9.909503e-05,0.00706086,-0.0024213074,0.00075853546,0.0021673294,-0.0037059956,0.0018605262,-0.0052103405,-0.010694551,-0.0030513592,0.0016895635,0.0040061623,-0.0005287695
HIST1H2BD,-0.004235616,-0.0022928114,-0.0026030496,-0.0011979514,0.00079993013,0.0008949115,0.00047311003,-0.0022532062,0.0027646117,0.0016253964,-0.002235056,0.0028507446,0.002129352,-0.002020553,0.00381996,0.0047617415,0.0063697738,0.00032080075,0.0014237685,0.0013744826,0.0005640775,-0.00071439904,0.00062437495,0.00090353156,-0.0067960364,-0.0008297901,-0.0008776667,-0.0033893215,0.0024468703,-0.001757526,-0.00043027385,0.0018286082,-0.0010577965,0.00010237167,-0.0024748372,-0.00238318,-0.00084922655,-0.002432983,-0.0023101864,-8.327503e-05,-0.005570004,-0.003108801,-0.0028909245,0.00012829175,-0.002145468,-0.0044392156,-0.00028709832,-0.00027630356,-0.004522331,-0.0034837513,-0.005435973,-0.0026974808,0.0064218626,0.0011380346,-0.0009206824,0.0010707892,-0.006746453,0.0023120244,-0.0005072863,0.0006104403,0.002110524,-0.0022902654,0.002046421,-0.0007141079,0.0027904008,-0.0021742352,0.0003410607,-0.0028116887,-0.0025392107,-0.0026709647,-0.0030581052,0.004464167,-0.001074403,0.0034940469,-0.0018652482,0.00031272162,0.003753198,-0.0005460149,-0.0035345086,-0.0047506266,-0.00391287,0.0026205452,0.004621919,-0.0027137029,0.0012841875,-0.0031314334,0.0015375906,0.00019832868,-0.0010856513,0.0041031777,0.0017905638,-0.00024492707,-0.0018950283,-0.00018011752,0.006652405,4.8708836e-05,-0.003993978,0.006559846,0.0016471514,-0.0014025767,0.003803444,0.006237377,-0.0008494532,-0.00149967,-0.0001774085,-0.00081361335,-0.00017448174,-0.0066188364,-7.4798e-05,0.009635524,0.0003420499,-0.0015980098,0.006560659,0.0021210094,0.0020001994,-0.0022016175,-0.0041279877,0.002175631,-0.0013208074,0.0014097686
