gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90
ZNF620,2.5720858e-05,-9.618422e-16,0.00016696606,7.96096e-29,-4.2221257e-27,1.5113615e-15,-5.575475e-10,3.182109e-22,-6.054262e-08,-1.0265136e-17,-6.089e-42,-7.0955863e-29,8.451867e-10,1.2689982e-26,-2.4619006e-15,-5.555361e-33,-1.0368932e-35,7.9877284e-25,4.550812e-20,-6.38973e-31,8.3504875e-19,3.1230748e-28,4.114e-42,1.3711473e-36,-1.22791674e-20,0.00049384305,1.2870555e-29,-3.5385238e-28,1.267036e-14,-2.1752609e-09,8.89624e-22,-2.0340609e-07,-5.2430698e-17,-6.031e-42,1.3077497e-27,3.0080052e-10,-6.85141e-40,-6.66221e-40,2.5790311e-33,1.7630382e-30,-1.3050234e-37,-4.8576644e-30,7.112126e-36,3.1417e-41,6.3614124e-38,-6.564453e-30,-1.7957268e-38,-5.908585e-35,-4.7538127e-33,-1.4695687e-38,2.0409079e-31,1.2147033e-34,5.433e-42,-3.606e-42,3.7556962e-32,5.82428e-26,-2.4303956e-20,-4.5017097e-30,-1.854735e-18,-4.121365e-27,-5.125e-42,3.3677153e-35,2.782764e-20,4.140893e-15,-8.246301e-27,7.579171e-13,6.8907265e-23,5.408e-42,-1.9025252e-30,-1.212537e-14,3.6274117e-36,-1.3370561e-23,-2.5232267e-33,-6.212e-42,4.817848e-38,-3.008001e-25,7.362408e-11,-1.0523054e-20,-5.33e-42,5.921529e-31,-1.2252805e-13,7.15814e-30,-5.457e-42,8.194181e-37,1.9143307e-22,-6.093e-42,-5.581e-42,-4.927e-42,2.2755328e-38,1.6145114e-32,1.4689401e-14
CTNNB1,0.004022661,-2.8613373e-14,0.008249644,-1.5572976e-25,2.4212895e-27,5.5242516e-14,-2.8474846e-08,7.9218554e-21,-2.780832e-06,-4.5088363e-16,6.157e-42,-5.488346e-27,3.8208313e-08,2.5256918e-25,-5.4108648e-14,-6.042442e-33,2.6837934e-35,-6.3693685e-25,2.7677763e-19,-3.32932e-29,2.0116078e-17,-2.5594238e-26,-5.419e-42,-4.120788e-34,-3.0222186e-19,0.01663011,-2.2881687e-26,-7.766733e-28,1.1630241e-13,-5.918056e-08,2.6330245e-20,-6.193239e-06,-8.787397e-16,6.103e-42,-1.1760083e-27,7.670497e-08,-3.2681975e-37,5.89462e-40,-3.1902301e-34,-3.817528e-29,4.958858e-35,3.003236e-28,2.1626974e-35,5.958e-42,6.7130694e-37,1.2672523e-29,5.5679e-41,-1.2734435e-33,-1.7713925e-30,7.456333e-38,-8.989424e-30,-1.5560088e-34,-5.262e-42,6.02421e-40,-1.1663162e-31,8.757125e-25,-4.795123e-19,-7.560053e-31,-4.2911222e-17,2.3175767e-26,-6.091e-42,5.8624728e-33,7.926637e-19,2.2073822e-13,-7.9980167e-26,2.1535633e-11,4.0477195e-21,6.11e-42,2.6133818e-30,-3.1358534e-13,3.2107127e-35,-1.5028671e-24,-4.00355e-32,-4.965e-42,-2.2478426e-37,1.7019942e-25,2.3417954e-09,3.3354298e-19,5.942e-42,-9.2811563e-29,-2.8607448e-11,2.8486408e-28,1.0416e-41,-1.4581725e-35,-4.5637626e-21,-5.071e-42,5.954e-42,5.528e-42,-5.19058e-40,-2.6353662e-31,4.144792e-13
CDCP1,0.00020602181,-7.6637e-15,0.00029253383,-2.938472e-27,-6.6604816e-28,3.562908e-15,-1.3081536e-09,9.640477e-22,-1.1009759e-07,-3.1331812e-16,-5.221e-42,-1.4102001e-28,1.9091622e-09,1.501772e-26,-7.2497576e-16,4.9790107e-35,-1.2071109e-36,-5.3940776e-27,5.9106187e-21,-1.1583795e-31,4.724216e-19,7.117842e-27,5.076e-42,1.4840427e-34,-7.2839594e-21,0.0003693997,2.7078436e-26,-1.2103437e-27,1.7354385e-15,-7.250251e-10,-3.162895e-22,-1.3172652e-07,-3.0551764e-17,4.975e-42,2.2874424e-27,1.3659459e-09,6.92391e-39,1.1272885e-37,9.214294e-36,-7.100433e-31,1.7605374e-37,-7.290554e-31,-1.3590588e-34,6.031e-42,-4.716287e-39,7.563299e-32,5.465852e-39,7.3107566e-34,7.159662e-32,1.0269604e-38,-1.4443501e-31,5.5148534e-37,-3.0285e-41,1.09555e-40,1.8193711e-32,-3.2805081e-25,-1.8595704e-20,1.7745356e-29,-2.0357682e-18,-6.326336e-28,-4.993e-42,2.7373907e-36,3.451163e-20,8.687256e-15,2.6686235e-25,4.952715e-13,2.1375054e-21,-5.39e-42,-1.8356746e-33,-1.22293135e-14,-4.3042143e-35,-1.8340953e-24,3.975447e-33,5.864e-42,1.9383942e-38,-8.575357e-27,5.8899004e-11,-1.09884425e-20,9.047e-42,3.0467206e-32,-1.1034147e-12,5.67818e-30,-5.106e-42,-1.2918742e-37,-6.391278e-21,5.595e-42,5.373e-42,-5.19e-42,6.47576e-40,-3.1666504e-32,1.7447905e-14
TMEM158,0.001072239,-1.3335691e-14,0.0016424425,-4.879617e-26,6.255227e-28,5.6154744e-14,-1.14395835e-08,6.95379e-21,-8.0171316e-07,-1.5735659e-16,-4.905e-42,-9.18402e-28,1.4199745e-08,8.818264e-26,-8.949114e-15,-8.075514e-34,-7.3234943e-37,-7.9433925e-25,7.4495337e-20,1.6675529e-29,7.256211e-18,1.3829149e-27,-5.426e-42,9.507295e-36,-1.3304032e-19,0.0020210124,-8.717786e-27,2.2541811e-26,4.485882e-14,-1.4414366e-08,4.394112e-21,-1.0936882e-06,-2.5192017e-16,8.5e-42,-7.664102e-28,2.4591868e-08,-1.2049894e-38,1.7263389e-38,3.0371904e-35,-8.052067e-31,-5.3688937e-37,8.054279e-28,1.4428025e-34,4.906e-42,1.1459822e-38,2.2142413e-31,-2.97417e-40,-4.6913213e-36,-3.6536995e-32,-3.3936157e-37,-1.5094223e-30,1.4636322e-36,4.99e-42,2.778953e-39,8.5816504e-30,5.898219e-24,-1.5387417e-19,1.678203e-29,-1.3061118e-17,-2.4724752e-27,-5.136e-42,-6.759726e-35,3.6379964e-19,6.1679896e-14,-2.1832907e-26,5.3643496e-12,1.1647979e-21,-6.178e-42,-1.0128097e-31,-1.0530837e-13,1.5412024e-35,1.0426023e-23,4.3119252e-33,-5.063e-42,-1.7501949e-38,-1.0019583e-25,4.5040022e-10,1.90951e-19,-1.408e-42,-4.853318e-30,-1.0788963e-11,5.84337e-29,5.237e-42,1.0643285e-34,-3.1688762e-21,-4.907e-42,5.154e-42,-5.157e-42,-1.6126221e-38,1.2756147e-31,1.9547748e-13
CCRL2,0.0005222639,1.7998439e-14,0.00085807516,3.4640046e-27,4.335674e-28,-8.796074e-15,9.1716845e-10,-1.066774e-20,-6.8274786e-10,3.6007611e-16,5.712e-42,-1.1330626e-26,-1.1433053e-08,2.9163417e-27,7.613517e-15,-1.1900601e-34,9.62315e-34,-2.1802793e-26,-3.1038715e-21,1.5765635e-29,-1.2691744e-18,-4.0505706e-26,-5.277e-42,-3.8731098e-35,2.799808e-20,0.0013009218,1.23151564e-26,-1.463789e-28,-4.5985347e-15,7.513087e-09,-3.9541634e-22,-1.4946909e-07,1.1750303e-15,6.149e-42,-6.3483057e-27,-1.9795928e-08,1.3744963e-36,1.95092e-40,3.07786e-34,-2.047064e-30,-6.267541e-37,-8.667797e-29,3.4199325e-34,5.866e-42,7.083338e-39,2.8646002e-30,4.921e-42,-7.8216084e-36,-1.7366068e-31,2.4245543e-38,1.1700109e-30,2.775623e-37,5.129e-42,2.681284e-39,1.4777295e-31,-4.820207e-24,2.6905122e-19,-7.7408706e-31,1.473936e-20,1.21161316e-26,5.595e-42,1.7982968e-33,-1.4013962e-18,-5.694011e-14,-5.2441606e-26,-2.5855338e-13,-4.1542505e-21,-1.4882e-41,-5.597646e-32,1.2943742e-13,1.16130885e-32,2.3709652e-23,-2.0722215e-32,5.361e-42,-9.575584e-37,-1.600719e-26,9.25409e-11,-3.1867268e-19,5.071e-42,1.1697256e-28,7.3737535e-12,-9.06438e-30,1.5168e-41,-2.782735e-37,4.2291835e-22,-5.039e-42,5.036e-42,-5.045e-42,1.00725e-40,-6.816976e-30,-2.9131936e-14
RTP3,0.00023066276,-3.530907e-14,0.00035783713,-1.0482349e-27,1.2677024e-27,7.735554e-14,-1.783806e-09,1.0617073e-20,-2.9595859e-07,-2.5467096e-16,-3.0499e-41,3.6352794e-27,4.6721853e-09,1.0842174e-24,-3.7438944e-14,-7.862437e-36,-5.5183645e-36,-2.4334079e-26,2.334909e-19,3.4179316e-29,1.8542104e-17,5.7076142e-28,-5.674e-42,7.380187e-36,-2.8709798e-20,0.00042985118,-1.3243473e-27,7.13278e-28,7.9917186e-14,-4.0962904e-09,1.2972183e-20,-3.3332182e-07,-2.1411598e-16,5.112e-42,-3.8280852e-28,5.885564e-09,4.742222e-38,-9.9757e-41,-2.861532e-33,9.8230885e-32,-7.777904e-39,-1.4337514e-28,3.2102326e-35,2.4015e-41,1.57212e-40,9.740466e-30,-7.859e-41,8.816083e-36,-8.789886e-33,2.412473e-39,-1.1922453e-31,5.167209e-37,5.452e-42,1.5074e-41,5.5873337e-33,7.503311e-25,-3.2400077e-20,4.4082325e-32,-2.8854366e-18,-8.9081625e-26,-5.871e-42,-6.389385e-36,3.9057222e-19,6.1522734e-14,-5.6997708e-27,1.8359047e-12,4.2789865e-22,-2.6689e-41,-1.2551998e-31,-1.5676527e-13,-6.489602e-36,-1.9019588e-23,-3.0570973e-33,5.5e-42,1.1787591e-38,-4.710319e-27,1.5406908e-10,4.2614397e-20,5.626e-42,1.2321144e-29,-4.2389573e-12,1.9161014e-28,-5.427e-42,3.0026467e-36,-3.2301766e-22,-5.105e-42,-5.6e-42,4.924e-42,-8.5157e-41,7.338164e-30,2.508889e-13
LRRC2-AS1,6.815795e-05,-4.625625e-16,4.2540225e-05,9.004133e-27,-1.2048103e-28,7.4131657e-16,2.3177464e-09,7.7893495e-23,-1.9026402e-08,1.0419045e-16,-5.258e-42,-1.0626468e-27,-3.5436887e-09,-1.6534105e-26,1.7324955e-15,4.2833025e-35,5.024352e-38,2.2027835e-26,3.9286055e-21,-1.1766313e-33,-3.2392767e-18,-1.2432534e-28,-4.989e-42,-4.453635e-35,8.688362e-20,-1.2253433e-05,9.046956e-27,-2.7482613e-28,-4.655416e-15,6.606331e-10,-3.9409658e-22,1.108097e-09,-4.1109607e-18,3.004e-42,3.2508629e-28,-8.056918e-10,1.92188e-40,-1.58244e-39,7.13002e-34,-3.7843272e-32,-2.7672186e-38,-2.4042623e-30,3.6369328e-36,-5.926e-42,-1.2738e-41,-3.7878043e-33,-9.471e-42,2.1439344e-35,-5.3128263e-33,-4.67346e-40,6.9661685e-31,3.768635e-36,-5.022e-42,3.2813e-41,2.7017548e-31,2.0000393e-26,8.458554e-21,-5.139437e-32,8.575061e-18,-1.592145e-28,-5.004e-42,-1.8005424e-35,-1.797805e-19,-3.3287395e-14,-3.0734724e-27,-4.5943067e-13,7.911655e-23,-4.907e-42,1.681384e-32,4.1720056e-14,8.1469685e-35,2.6490617e-25,-4.1063553e-32,-4.933e-42,5.678436e-39,1.5417741e-27,-9.1137506e-12,-9.067972e-20,-3.3526e-41,6.4941985e-29,3.0998442e-12,4.674975e-30,5.19e-42,5.148704e-37,-4.810563e-23,5.033e-42,5.272e-42,-4.909e-42,1.05277e-40,2.0442758e-32,-2.280572e-14
ARIH2OS,0.00031980535,1.3155527e-14,0.00063293165,7.259711e-26,7.885403e-27,-1.8139256e-14,4.0017456e-09,-4.0546495e-21,-1.4914586e-07,1.2521404e-16,5.511e-42,3.340953e-28,-2.5988773e-09,-5.17624e-25,-1.2639658e-15,-2.5458552e-33,8.314978e-35,4.9118894e-24,8.373897e-21,3.2328439e-31,1.2216081e-18,5.5393073e-27,-6.257e-42,-1.4212298e-35,3.0880824e-20,0.0015165253,-2.7955287e-27,1.3174905e-27,-8.562731e-15,-1.925392e-11,-4.019666e-20,-2.4029123e-07,4.585271e-16,5.29e-42,1.1804308e-27,-1.0990465e-08,-2.891233e-39,1.175803e-39,-1.0103962e-34,-1.3711523e-29,-1.3156547e-37,-1.535547e-28,-2.357354e-35,-5.825e-42,-2.812925e-38,9.0768356e-30,1.4425e-40,7.201622e-33,-1.4288324e-31,2.8640189e-37,2.0155395e-28,1.0984317e-36,5.312e-42,2.03075e-40,-7.2469876e-31,1.1854764e-25,1.2359936e-20,3.3425387e-29,-2.852168e-19,-1.9078313e-26,-5.168e-42,-1.448535e-33,-1.3642726e-19,-2.7725247e-14,1.7967808e-26,-1.7096604e-12,-1.1282906e-21,-5.81e-42,-4.7211074e-31,8.274592e-14,4.9065273e-36,1.9932988e-23,7.898266e-33,4.906e-42,-6.3783395e-38,-9.644824e-25,8.9709705e-11,2.1663813e-20,-4.015e-42,-2.9147337e-28,5.8405533e-12,5.751278e-29,4.914e-42,2.6935358e-36,3.9676393e-21,5.531e-42,4.975e-42,-8.614e-42,-8.3594e-40,1.3956566e-29,-1.9509999e-13
CDHR4,2.8678764e-05,-5.206702e-17,4.355962e-05,1.0099178e-28,5.5159904e-29,3.8980446e-16,-2.1349476e-10,7.532595e-23,-1.6481243e-08,-1.6169507e-18,-4.991e-42,-2.9588718e-26,1.8029793e-09,1.7904425e-26,-2.2303812e-16,1.633649e-35,-2.6925836e-36,2.2386825e-26,8.4248674e-22,-4.8766288e-32,1.332798e-19,1.5601885e-29,-5.866e-42,-9.11589e-36,-3.8631806e-21,5.9144568e-05,2.0721523e-27,1.3351755e-28,7.015477e-16,-8.855523e-11,8.7869904e-23,-1.644254e-08,-5.272025e-18,5.104e-42,8.216953e-30,1.4727984e-09,2.29247e-40,-1.28471e-40,-3.1970763e-35,-2.7367154e-32,-5.729102e-38,8.291493e-29,2.1789951e-33,-5.413e-42,-3.10274e-40,-1.0198282e-30,4.1446e-41,-2.8547238e-36,-9.74707e-33,1.1107656e-38,1.7459023e-31,2.4425599e-37,-5.642e-42,2.17453e-40,1.14617275e-32,-1.0061888e-23,-2.7987099e-21,7.056126e-32,-2.595316e-19,5.0792936e-28,4.91e-42,9.978253e-37,7.099045e-21,1.1603747e-15,-1.1119373e-27,3.2000406e-13,2.3290418e-24,-5.106e-42,-7.940949e-33,-4.6084746e-15,-9.303032e-36,-7.0392715e-26,-8.867934e-34,3.1528e-41,7.693731e-39,1.758914e-27,1.0632411e-11,1.7502302e-21,5.01e-42,1.9328232e-30,-8.644471e-13,-7.200266e-28,5.171e-42,-3.9845745e-37,-2.5928007e-21,5.632e-42,5.396e-42,5.087e-42,3.111309e-39,2.561231e-32,2.2638347e-15
UBA7,0.00015260631,4.3084257e-16,0.0005224022,-7.602931e-28,1.415846e-28,-1.8343405e-14,-1.3678846e-09,1.3973642e-22,1.1465421e-07,1.08761624e-16,4.958e-42,2.3480853e-27,-3.5277419e-09,-1.5984935e-25,4.5967994e-14,1.0062516e-34,5.3864613e-34,-3.7217447e-26,-3.667187e-21,3.4854984e-29,-6.768487e-19,-1.2779352e-26,5.957e-42,3.972372e-36,6.804376e-20,0.00028778185,-1.5186153e-26,-3.8425687e-28,-1.2351478e-13,8.841347e-09,-2.5189086e-21,7.60376e-08,3.070281e-16,-5.078e-42,1.8995139e-27,-1.8466555e-08,9.39908e-40,1.2407101e-38,-6.0808764e-33,1.3576405e-29,2.9461337e-36,-4.124828e-28,-1.3272255e-34,-4.963e-42,-1.389609e-39,-4.3250947e-30,4.7675e-41,3.6505407e-33,6.748092e-31,8.3796146e-38,-9.889439e-31,1.1983042e-36,-4.972e-42,1.771667e-39,5.398424e-30,7.9847336e-26,3.5179972e-20,-5.075713e-29,3.1885146e-17,2.7320089e-27,5.426e-42,1.2426888e-34,-1.0659271e-19,-4.0873107e-14,1.1295887e-26,-2.621742e-12,-5.188175e-22,5.605e-42,9.823145e-31,8.462587e-14,5.5608814e-36,2.1774922e-24,1.1841564e-32,5.178e-42,-4.4519998e-38,-1.2879553e-25,3.805559e-11,-3.3489086e-20,5.28e-42,1.6679564e-29,6.746378e-12,1.9757188e-30,-5.46e-42,-5.6534717e-36,4.0018803e-22,-5.054e-42,-5.492e-42,5.224e-42,1.430385e-39,-2.7710507e-31,-1.8656284e-13
RBM5-AS1,7.356501e-05,-1.0997362e-15,0.00019806481,1.8406943e-28,1.250533e-28,3.2248537e-15,-2.9991962e-09,2.8602327e-22,-9.133125e-08,-1.982822e-17,-1.064e-42,-5.3287334e-29,1.473954e-09,6.600488e-27,-1.3850986e-15,-2.548756e-35,5.083067e-36,-8.8726046e-26,2.1032516e-20,-5.499871e-32,8.2338287e-19,4.171959e-27,-5.022e-42,-3.9785648e-36,-4.1904385e-20,0.00013032627,3.7059077e-26,8.253196e-29,3.768653e-15,-1.1034498e-09,1.3103197e-21,-1.8461981e-07,-1.9500118e-17,-6.285e-42,-7.991271e-29,1.4750218e-09,8.06163e-40,4.3912e-41,5.0135804e-35,2.2787684e-31,-4.099834e-37,2.2819039e-30,-2.5576837e-36,-5.272e-42,-7.56753e-40,-1.5136318e-29,2.7983e-41,-1.9894388e-36,1.8924761e-32,-2.245899e-39,6.39963e-32,7.1830196e-37,-6.026e-42,9.396e-42,7.095646e-34,3.6936874e-26,-1.4191503e-20,3.0563858e-32,-1.1750332e-18,-5.2352014e-26,-5.34e-42,-1.4681111e-36,9.071174e-20,2.9212272e-14,-7.4766724e-28,7.3271635e-13,2.0671189e-22,5.581e-42,9.259462e-33,-1.7197657e-14,4.4848355e-35,-1.3241043e-25,2.6372958e-33,1.2441e-41,-2.688115e-39,2.0680975e-27,8.60922e-11,1.2476305e-20,5.877e-42,5.034542e-31,-2.7152295e-12,3.822792e-30,-4.947e-42,-5.749636e-37,-1.6403482e-22,5.196e-42,-5.447e-42,-5.04e-42,4.4989e-41,-3.3745874e-32,1.2450153e-14
SEMA3F-AS1,-2.2177295e-05,1.9779679e-16,-8.345069e-05,-2.6345135e-28,-3.6102014e-29,-4.66899e-16,3.632446e-10,-2.7457113e-22,1.8368905e-08,3.0667008e-18,3.264e-42,6.057284e-29,-1.1755468e-09,-8.4216895e-27,5.395037e-15,-7.4008196e-36,-1.5400791e-36,8.0911645e-27,-2.6368955e-21,2.7163153e-32,-2.5944282e-19,-8.216292e-29,-5.326e-42,1.3032159e-35,3.9739477e-21,-0.00012947626,5.3297e-28,-6.2684716e-29,-5.017948e-15,1.0867662e-09,-6.609507e-22,8.8979114e-08,2.8226298e-17,-4.916e-42,6.2960407e-28,-1.1344349e-09,-8.319063e-39,-2.2326e-40,-2.2507488e-35,2.1383973e-32,-2.259044e-39,-4.8591724e-30,6.500139e-36,-4.98e-42,2.7639e-41,-8.356752e-32,-1.82037e-40,1.4789054e-36,-3.775681e-32,8.06055e-40,-6.188262e-33,5.3166127e-38,1.219e-41,-1.5619e-41,5.9989543e-33,-1.9201313e-25,8.0386284e-21,1.13019155e-30,7.363022e-19,3.8464712e-29,-5.029e-42,-2.3816048e-35,-9.037191e-21,-3.1164786e-15,1.672003e-26,-1.4237496e-12,-5.06067e-23,1.1814e-41,2.38263e-31,1.567451e-14,-6.348907e-36,1.2377105e-24,-3.779372e-33,5.953e-42,5.353435e-38,-7.606097e-27,-1.4853804e-11,-4.4277173e-21,2.7834e-41,4.2303714e-31,3.0937056e-13,1.080967e-31,-5.126e-42,-1.9572487e-36,7.214697e-23,4.917e-42,-6.198e-42,5.73e-42,7.23408e-40,-1.6078887e-33,-9.975145e-15
GNAI2,0.006216409,-4.2558557e-14,0.011683999,-8.576974e-26,-9.932826e-27,7.9292e-15,-3.9648366e-08,9.143007e-21,-4.199148e-06,-7.2223614e-16,-4.966e-42,-1.8994922e-26,4.534588e-08,2.6170564e-25,1.09756175e-14,-9.112719e-34,-2.2971224e-34,-5.995918e-25,1.6536412e-20,4.8559137e-30,5.211688e-18,2.0546876e-27,-5.122e-42,1.053078e-34,-3.8074165e-19,0.021408422,-2.4373756e-26,-1.11501976e-26,6.2366236e-14,-7.377723e-08,2.3460206e-20,-8.210338e-06,-9.360603e-16,5.45e-42,5.553332e-26,8.510644e-08,1.6131958e-38,-4.081184e-39,-7.3493635e-32,3.3517124e-29,5.900928e-35,-5.565794e-29,-1.1889831e-34,-5.123e-42,3.226189e-38,3.918804e-29,4.81626e-40,8.6442686e-35,6.29366e-30,-1.1920578e-37,-1.454351e-29,1.2797966e-33,5.32e-42,-1.3718585e-37,-4.2428558e-32,1.031456e-24,7.7659774e-20,-6.474117e-29,1.1242599e-17,3.6166682e-25,-9.959e-42,1.1451054e-32,-9.2809044e-20,2.8046727e-13,-2.7239079e-25,2.8956611e-11,4.6784786e-21,-4.912e-42,1.4448777e-31,-3.8676947e-13,1.73219e-34,-2.0124549e-23,4.4819904e-32,-5.772e-42,6.9918125e-37,-9.894526e-25,3.2151284e-09,-2.1798737e-19,5.6e-42,9.841191e-28,-3.279394e-11,1.2672879e-28,-4.966e-42,4.6642588e-35,1.8835736e-23,-5.136e-42,-4.914e-42,4.923e-42,-4.750414e-39,6.368218e-31,5.0407665e-13
HEMK1,0.00057992985,-6.7164427e-15,0.0016474489,6.209869e-26,1.7401574e-27,1.0230052e-14,-6.3905357e-09,3.4161991e-22,-5.7360984e-07,2.6014488e-17,-5.377e-42,-8.295452e-28,8.6777465e-09,1.570558e-25,-1.8594086e-14,-8.2739345e-33,3.905177e-34,3.9417608e-26,9.069169e-20,2.4221966e-31,-1.8009732e-18,4.5370078e-26,-4.959e-42,-9.499858e-34,-1.536568e-19,0.0044759666,-2.1444467e-26,-9.246001e-28,5.0617774e-14,-1.7873367e-08,1.957676e-21,-1.5571376e-06,-2.555433e-16,7.526e-42,-7.505785e-27,2.8962102e-08,-6.421688e-39,9.1659e-40,5.0508175e-33,2.4345799e-30,8.8487587e-38,-2.5828346e-29,1.4383923e-35,-5.572e-42,-2.459291e-39,7.182269e-31,-1.304058e-39,-2.7246183e-35,-2.0233918e-31,2.2567775e-36,1.7303288e-30,-2.1692327e-34,-5.11e-42,1.22555e-40,-1.7584254e-32,2.5632568e-25,-1.4151322e-19,-8.217942e-32,3.7909553e-19,6.263856e-27,-4.92e-42,-2.2550918e-34,-2.2768415e-20,6.3466776e-14,-1.6334681e-26,5.7374158e-12,-1.8800388e-21,5.18e-42,-2.8277744e-31,-8.5552794e-14,-5.588188e-35,-6.2424745e-24,-4.3348402e-32,5.965e-42,1.154052e-35,2.3004816e-26,5.2376614e-10,9.450471e-20,5.919e-42,-7.08592e-30,-8.067424e-12,8.8145095e-28,4.905e-42,7.4385324e-34,-2.097567e-21,6.14e-42,-1.2844e-41,-1.4412e-41,-9.20523e-40,-5.4432084e-30,1.5014373e-13
CISH,0.0023012867,-2.5528968e-14,0.004999257,-7.925653e-27,9.475837e-28,6.679182e-14,-2.5661183e-08,2.1121963e-20,-2.0651573e-06,-5.183145e-16,5.482e-42,-7.3951925e-28,3.9037495e-08,7.572692e-25,-1.06188604e-13,6.249057e-33,1.3167079e-35,-5.354175e-24,5.178201e-19,1.7085622e-30,4.391074e-17,1.7342951e-26,-5.986e-42,3.7803396e-35,-5.230132e-19,0.01104427,-1.2646246e-26,-3.144988e-26,1.4657095e-13,-5.985087e-08,1.0396775e-19,-4.6416176e-06,-1.7964269e-15,-6.128e-42,-1.06740885e-26,8.587515e-08,-3.8072668e-38,5.994717e-39,4.4385315e-33,1.1151288e-29,5.5864267e-35,-1.1028318e-27,1.4548526e-33,4.912e-42,2.936924e-39,4.6841075e-31,5.56e-41,1.8401449e-34,-9.283195e-31,1.1101177e-36,1.8063014e-29,2.27806e-35,-5.546e-42,-4.7674735e-38,-2.1273265e-32,1.3275346e-24,-1.387981e-18,-6.757951e-29,-1.1293259e-16,-9.289557e-27,6.112e-42,-3.319679e-35,8.509182e-19,2.6661513e-13,-1.5605219e-25,1.9904241e-11,6.645748e-21,5.37e-42,-1.9015038e-31,-3.7524378e-13,5.8579866e-35,-5.735948e-24,1.5646864e-32,-5.04e-42,-2.8384668e-36,1.5508753e-25,1.7064421e-09,4.952529e-19,5.047e-42,7.804896e-31,-2.827625e-11,2.3216787e-28,-4.919e-42,-1.7934762e-33,-1.2316227e-20,-5.817e-42,-5.141e-42,-4.926e-42,-1.6311246e-37,-1.4289283e-31,5.8874086e-13
MANF,0.0031270587,-2.4027767e-14,0.007643459,-1.7151238e-26,2.7744733e-27,3.9346398e-14,-2.6377531e-08,1.9063057e-20,-2.6553973e-06,-3.9345633e-16,5.301e-42,-2.0191935e-27,3.319564e-08,1.9874895e-24,-5.461782e-14,-1.0604101e-33,-3.9113596e-34,-4.306346e-25,5.467254e-19,2.7801626e-30,1.23473085e-17,-1.0904699e-26,5.172e-42,1.0001318e-33,-1.324941e-19,0.018357618,6.430856e-26,5.084844e-26,1.5153236e-13,-7.0702065e-08,7.594187e-20,-6.754721e-06,-7.638146e-16,5.203e-42,2.1090893e-26,8.976775e-08,1.7891276e-38,-1.926936e-37,2.1624365e-32,-5.6427946e-30,3.9555064e-37,-1.6306674e-28,-8.7890524e-35,-5.55e-42,5.3365823e-38,-6.8046054e-30,1.46165e-40,-8.318124e-35,8.0027726e-32,7.738568e-36,-7.7800205e-30,1.0569099e-33,4.053e-42,-8.23666e-40,4.109762e-30,7.8911855e-24,-5.2564335e-19,-6.269294e-30,-8.075536e-17,-3.6230967e-26,-5.022e-42,-2.0196229e-32,2.3567445e-18,2.4071053e-13,-3.5864236e-26,2.4167819e-11,7.053956e-21,-4.986e-42,-1.7022804e-30,-2.8506185e-13,-1.12583464e-32,-7.418707e-24,-4.7938564e-31,4.913e-42,-2.9018046e-37,1.2891917e-25,2.371968e-09,2.5689234e-19,-6.15e-42,5.919292e-30,-3.1523346e-11,1.58472e-28,-5.286e-42,5.383824e-36,-2.8971013e-21,-5.298e-42,4.963e-42,5.26e-42,5.180497e-38,1.5308644e-30,5.1768924e-13
